,textlabel,graphid,groupref,centerX,centerY,width,height,color,database,databaseID,geometry
21,FOS,dddab,c06c0,375.667647804657,680.1885593710517,60.0,25.0,#None,Ensembl,ENSG00000170345,POINT (375.667647804657 680.1885593710517)
22,COL10A1,b3295,ad33e,628.2483157040027,128.33222964177338,60.0,25.0,#None,Ensembl,ENSG00000123500,POINT (628.2483157040027 128.33222964177338)
23,PRKCA,d5e74,,452.9215366898643,263.83914008770716,60.0,25.0,#None,Ensembl,ENSG00000154229,POINT (452.9215366898643 263.83914008770716)
24,JUN,b20a2,c06c0,311.9648093688688,692.0259181709368,60.0,25.0,#None,Ensembl,ENSG00000177606,POINT (311.9648093688688 692.0259181709368)
25,NFKB1,e335c,fa753,459.89221518970476,599.7697366918962,60.0,23.48203777976861,#None,Ensembl,ENSG00000109320,POINT (459.89221518970476 599.7697366918962)
26,COL1A1,c07eb,ad33e,628.2483157040027,77.55804232539867,60.0,25.0,#None,Ensembl,ENSG00000108821,POINT (628.2483157040027 77.55804232539867)
27,STAT3,ef04a,,558.3963976691803,332.8372765234609,60.0,25.0,#None,Ensembl,ENSG00000168610,POINT (558.3963976691803 332.8372765234609)
28,JAK2,c5599,,452.92153668986475,332.8372765234608,60.0,25.0,#None,Ensembl,ENSG00000096968,POINT (452.92153668986475 332.8372765234608)
29,FOSL2,dde49,c06c0,375.667647804657,749.9627121703659,60.0,25.0,#None,Ensembl,ENSG00000075426,POINT (375.667647804657 749.9627121703659)
30,HIF1A,d854a,,461.436164400234,550.7956096215378,60.0,25.0,#None,Ensembl,ENSG00000100644,POINT (461.436164400234 550.7956096215378)
31,IBSP,de942,ac386,586.7774110168593,758.15240424121,60.0,25.0,#None,Ensembl,ENSG00000029559,POINT (586.7774110168593 758.15240424121)
32,RELB,db7be,fa753,459.89221518970476,647.6776625413006,60.0,25.0,#None,Ensembl,ENSG00000104856,POINT (459.89221518970476 647.6776625413006)
33,DDR2,f186e,,628.2483157040028,225.9746447060777,60.0,25.0,#None,Uniprot-TrEMBL,Q16832,POINT (628.2483157040028 225.9746447060777)
34,MAPK3,fcd52,fca2b,450.92153668986475,420.2637168912638,60.0,25.0,#None,Ensembl,ENSG00000102882,POINT (450.92153668986475 420.2637168912638)
35,MAPK1,a34a9,fca2b,450.92153668986475,395.98544131055064,60.0,25.0,#None,Ensembl,ENSG00000100030,POINT (450.92153668986475 395.98544131055064)
36,FOSL1,fed7b,c06c0,375.667647804657,726.787994570594,60.0,25.0,#None,Ensembl,ENSG00000175592,POINT (375.667647804657 726.787994570594)
37,NGF,a97ac,,586.7774110168593,699.828828092526,60.0,25.0,#None,Ensembl,ENSG00000134259,POINT (586.7774110168593 699.828828092526)
38,CCN2,ed88e,,586.7774110168593,625.5492188433186,60.0,25.0,#None,Ensembl,ENSG00000118523,POINT (586.7774110168593 625.5492188433186)
39,SPP1,a5253,ac386,586.7774110168593,783.5342378028652,60.0,25.0,#None,HGNC,SPP1,POINT (586.7774110168593 783.5342378028652)
40,COL2A1,df8b9,ad33e,628.2483157040027,102.55804232539873,60.0,25.0,#None,Ensembl,ENSG00000139219,POINT (628.2483157040027 102.55804232539873)
41,FOSB,ae5fc,c06c0,375.667647804657,703.6132769708224,60.0,25.0,#None,Ensembl,ENSG00000125740,POINT (375.667647804657 703.6132769708224)
42,VEGFA,a0997,,312.54315772770246,89.25181196633719,60.0,25.0,#None,Ensembl,ENSG00000112715,POINT (312.54315772770246 89.25181196633719)
43,VEGFA,ab21e,,586.7774110168593,566.4099877502051,60.0,25.0,#None,Ensembl,ENSG00000112715,POINT (586.7774110168593 566.4099877502051)
44,RUNX2,c3742,b80ce,220.00372399271885,666.7716298824964,60.0,25.0,#None,Ensembl,ENSG00000124813,POINT (220.00372399271885 666.7716298824964)
45,FGFR1,d1341,db14c,127.5455006650345,164.8014388929892,60.0,25.0,#None,Uniprot-TrEMBL,P11362,POINT (127.5455006650345 164.8014388929892)
46,NGF,c2fa3,,220.00372399271888,86.56724820794796,60.0,25.0,#None,Ensembl,ENSG00000134259,POINT (220.00372399271888 86.56724820794796)
47,FGF23,ad620,,127.5455006650345,85.22496632875331,60.0,25.0,#None,Ensembl,ENSG00000118972,POINT (127.5455006650345 85.22496632875331)
48,FGFR2,b7533,db14c,127.5455006650345,189.80143889298915,60.0,25.0,#None,Uniprot-TrEMBL,P21802,POINT (127.5455006650345 189.80143889298915)
49,FGFR3,e9e08,db14c,127.5455006650345,214.80143889298915,60.0,25.0,#None,Uniprot-TrEMBL,P22607,POINT (127.5455006650345 214.80143889298915)
50,FGFR4,a21ab,db14c,127.5455006650345,239.8014388929891,60.0,25.0,#None,Uniprot-TrEMBL,P22455,POINT (127.5455006650345 239.8014388929891)
51,LAMTOR1,bede1,db14c,127.5455006650345,264.80143889298915,60.0,25.0,#None,Uniprot-TrEMBL,Q6IAA8,POINT (127.5455006650345 264.80143889298915)
52,NTRK1,e0349,,220.00372399271888,225.9746447060777,60.0,25.0,#None,Uniprot-TrEMBL,P04629,POINT (220.00372399271888 225.9746447060777)
53,PIK3CA,d2c0b,,127.5455006650345,339.08979913568714,60.0,25.0,#None,Ensembl,ENSG00000121879,POINT (127.5455006650345 339.08979913568714)
54,MAPK1,c1398,d7a34,220.00372399271885,426.1996084616861,60.0,25.0,#None,Ensembl,ENSG00000100030,POINT (220.00372399271885 426.1996084616861)
55,MAPK3,fe758,d7a34,220.00372399271885,450.0593576064981,60.0,25.0,#None,Ensembl,ENSG00000102882,POINT (220.00372399271885 450.0593576064981)
56,AKT1,f0c39,facc4,127.5455006650345,400.71339666850906,60.0,25.0,#None,Ensembl,ENSG00000142208,POINT (127.5455006650345 400.71339666850906)
57,AKT2,d6962,facc4,127.5455006650345,425.71339666850895,60.0,25.0,#None,Ensembl,ENSG00000105221,POINT (127.5455006650345 425.71339666850895)
58,AKT3,bdea8,facc4,127.5455006650345,450.71339666850906,60.0,25.0,#None,Ensembl,ENSG00000117020,POINT (127.5455006650345 450.71339666850906)
59,RAS,f9d26,,220.00372399271885,335.03419862009036,60.0,25.0,#None,Pfam,PF00071,POINT (220.00372399271885 335.03419862009036)
60,COL10A1,b0489,b80ce,220.00372399271885,691.7716298824964,60.0,25.0,#None,Ensembl,ENSG00000123500,POINT (220.00372399271885 691.7716298824964)
61,VEGFA,d1573,b80ce,220.00372399271885,716.7716298824969,60.0,25.0,#None,Ensembl,ENSG00000112715,POINT (220.00372399271885 716.7716298824969)
62,MMP13,dee70,b80ce,220.00372399271885,741.7716298824948,60.0,25.0,#None,Ensembl,ENSG00000137745,POINT (220.00372399271885 741.7716298824948)
63,SOX9,cb66a,ac0ab,127.5455006650345,689.5746228713895,60.0,25.0,#None,Ensembl,ENSG00000125398,POINT (127.5455006650345 689.5746228713895)
64,AGC,a0a82,ac0ab,127.5455006650345,664.574622871389,60.0,25.0,#None,InterPro,IPR000961,POINT (127.5455006650345 664.574622871389)
65,COL2A1,d4039,ac0ab,127.54550066503448,714.5746228713881,60.0,25.0,#None,Ensembl,ENSG00000139219,POINT (127.54550066503448 714.5746228713881)
66,GANC,aace6,ca9a9,1046.5385412897817,716.7629671545656,60.0,25.0,#None,Ensembl,ENSG00000214013,POINT (1046.5385412897817 716.7629671545656)
67,COL2A1,dd9cd,ca9a9,1046.5385412897817,666.7629671545669,60.0,25.0,#None,Ensembl,ENSG00000139219,POINT (1046.5385412897817 666.7629671545669)
68,ACAN,e1914,ca9a9,1046.5385412897817,691.7629671545656,60.0,25.0,#None,Ensembl,ENSG00000157766,POINT (1046.5385412897817 691.7629671545656)
69,VEGFA,f40a4,ca9a9,1046.5385412897817,641.7629671545687,60.0,25.0,#None,Ensembl,ENSG00000112715,POINT (1046.5385412897817 641.7629671545687)
70,HIF1A,e7534,,819.9998824535207,365.202837288565,60.0,25.0,#None,Ensembl,ENSG00000100644,POINT (819.9998824535207 365.202837288565)
71,ARNT,f8625,cbf98,944.7014352793859,407.00344630828045,60.0,25.0,#None,Uniprot-TrEMBL,P27540,POINT (944.7014352793859 407.00344630828045)
72,Prolyl 4-hydroxylase,b2da4,,751.3181281669633,325.9971453760229,130.0,25.0,#None,Uniprot-TrEMBL,Q9NXG6,POINT (751.3181281669633 325.9971453760229)
73,VHL,e4306,cdb71,820.2605510030105,448.03223979310104,60.0,25.0,#None,Uniprot-TrEMBL,P40337,POINT (820.2605510030105 448.03223979310104)
74,HIF1A,f28ab,cdb71,820.2605510030105,471.7883843238474,60.0,25.0,#None,Ensembl,ENSG00000100644,POINT (820.2605510030105 471.7883843238474)
75,HIF1A,d405c,,907.4621127398416,278.8818115603417,60.0,25.0,#None,Ensembl,ENSG00000100644,POINT (907.4621127398416 278.8818115603417)
76,HIF1A,ffe2e,cbf98,944.7014352793859,382.00344630828045,60.0,25.0,#None,Ensembl,ENSG00000100644,POINT (944.7014352793859 382.00344630828045)
77,ARNT,fb3ae,eb97d,945.6985577963524,691.9071705683018,60.0,25.0,#None,Uniprot-TrEMBL,P27540,POINT (945.6985577963524 691.9071705683018)
78,HIF1A,af586,eb97d,945.6985577963524,666.9071705683032,60.0,25.0,#None,Ensembl,ENSG00000100644,POINT (945.6985577963524 666.9071705683032)
79,ARNT,e8dbf,,980.3333333333333,317.01853685301364,60.0,24.087160889790198,#None,Uniprot-TrEMBL,P27540,POINT (980.3333333333333 317.01853685301364)
80,Hypoxia,db80c,,906.428,155.0,60.0,25.0,#0000ff,Wikidata,Q105688,POINT (906.428 155)
