S|P|O|S_ID|P_ID|O_ID
GDNF (human)|causes or contributes to condition|cellular ependymoma|http://www.ncbi.nlm.nih.gov/gene/2668|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0003470
GDNF (human)|participates_in|ARMS-mediated activation|http://www.ncbi.nlm.nih.gov/gene/2668|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-170984
KIDINS220 (human)|participates_in|ARMS-mediated activation|http://www.ncbi.nlm.nih.gov/gene/57498|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-170984
EPHB2|causes or contributes to condition|Prostate cancer|http://www.ncbi.nlm.nih.gov/gene/2048|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0012125
NGFR|causes or contributes to condition|Prostate cancer|http://www.ncbi.nlm.nih.gov/gene/4804|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0012125
EPHB2|participates_in|Developmental Biology|http://www.ncbi.nlm.nih.gov/gene/2048|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1266738
EPHB3|participates_in|EPH-ephrin mediated repulsion of cells|http://www.ncbi.nlm.nih.gov/gene/2049|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-3928665
AP2A1 (human)|participates_in|EPH-ephrin mediated repulsion of cells|http://www.ncbi.nlm.nih.gov/gene/160|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-3928665
AP2A1 (human)|participates_in|Nef Mediated CD4 Down-regulation|http://www.ncbi.nlm.nih.gov/gene/160|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-167590
ARF1|participates_in|Nef Mediated CD4 Down-regulation|http://www.ncbi.nlm.nih.gov/gene/375|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-167590
EPHB3|participates_in|Axon guidance|http://www.ncbi.nlm.nih.gov/gene/2049|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-422475
SRGAP3 (human)|participates_in|Axon guidance|http://www.ncbi.nlm.nih.gov/gene/9901|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-422475
SRGAP3 (human)|causes or contributes to condition|pilomyxoid astrocytoma|http://www.ncbi.nlm.nih.gov/gene/9901|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0016692
NTRK2|causes or contributes to condition|pilomyxoid astrocytoma|http://www.ncbi.nlm.nih.gov/gene/4915|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0016692
EPHB3|has gene product|ephrin type-B receptor 3 (human)|http://www.ncbi.nlm.nih.gov/gene/2049|http://purl.obolibrary.org/obo/RO_0002205|http://purl.obolibrary.org/obo/PR_P54753
ephrin type-B receptor 3 (human)|participates_in|regulation of axonogenesis|http://purl.obolibrary.org/obo/PR_P54753|http://purl.obolibrary.org/obo/RO_0000056|http://purl.obolibrary.org/obo/GO_0050770
p75NTR regulates axonogenesis|subClassOf|regulation of axonogenesis|https://reactome.org/content/detail/R-HSA-193697|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/GO_0050770
NGFR|participates_in|p75NTR regulates axonogenesis|http://www.ncbi.nlm.nih.gov/gene/4804|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-193697
EPHB3|participates_in|Developmental Biology|http://www.ncbi.nlm.nih.gov/gene/2049|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1266738
EPHB4|causes or contributes to condition|Breast carcinoma|http://www.ncbi.nlm.nih.gov/gene/2050|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0003002
TIAM1|participates_in|NRAGE signals death through JNK|http://www.ncbi.nlm.nih.gov/gene/7074|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-193648
TRIO (human)|participates_in|NRAGE signals death through JNK|http://www.ncbi.nlm.nih.gov/gene/7204|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-193648
PIK3R5|participates_in|G beta:gamma signalling through PI3Kgamma|http://www.ncbi.nlm.nih.gov/gene/23533|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-392451
AKT3|participates_in|G beta:gamma signalling through PI3Kgamma|http://www.ncbi.nlm.nih.gov/gene/10000|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-392451
pesticide|is substance that treats|Breast carcinoma|http://purl.obolibrary.org/obo/CHEBI_25944|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/HP_0003002
pesticide|interacts with|NGFR|http://purl.obolibrary.org/obo/CHEBI_25944|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/4804
EPHB4|causes or contributes to condition|Neoplasm of the breast|http://www.ncbi.nlm.nih.gov/gene/2050|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0100013
STAT3|causes or contributes to condition|Neoplasm of the breast|http://www.ncbi.nlm.nih.gov/gene/6774|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0100013
aflatoxin B1|interacts with|EPHB6|http://purl.obolibrary.org/obo/CHEBI_2504|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/2051
PIK3CB|participates_in|G beta:gamma signalling through PI3Kgamma|http://www.ncbi.nlm.nih.gov/gene/5291|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-392451
PIK3R6|participates_in|G beta:gamma signalling through PI3Kgamma|http://www.ncbi.nlm.nih.gov/gene/146850|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-392451
EPHB6|participates_in|EPH-ephrin mediated repulsion of cells|http://www.ncbi.nlm.nih.gov/gene/2051|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-3928665
PSENEN (human)|participates_in|EPH-ephrin mediated repulsion of cells|http://www.ncbi.nlm.nih.gov/gene/55851|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-3928665
PSENEN (human)|participates_in|Regulated proteolysis of p75NTR|http://www.ncbi.nlm.nih.gov/gene/55851|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-193692
NGFR|participates_in|Regulated proteolysis of p75NTR|http://www.ncbi.nlm.nih.gov/gene/4804|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-193692
EPHB6|participates_in|Developmental Biology|http://www.ncbi.nlm.nih.gov/gene/2051|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1266738
ARF1|participates_in|Immune System|http://www.ncbi.nlm.nih.gov/gene/375|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-168256
MMP8 (human)|participates_in|Immune System|http://www.ncbi.nlm.nih.gov/gene/4317|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-168256
F2RL2|participates_in|Platelet activation, signaling and aggregation|http://www.ncbi.nlm.nih.gov/gene/2151|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-76002
RAC1|participates_in|Platelet activation, signaling and aggregation|http://www.ncbi.nlm.nih.gov/gene/5879|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-76002
STAT3|participates_in|Interleukin-4 and Interleukin-13 signaling|http://www.ncbi.nlm.nih.gov/gene/6774|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-6785807
MMP2|participates_in|Interleukin-4 and Interleukin-13 signaling|http://www.ncbi.nlm.nih.gov/gene/4313|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-6785807
STAT3|causes or contributes to condition|middle cerebral artery infarction|http://www.ncbi.nlm.nih.gov/gene/6774|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0006857
MMP9 (human)|causes or contributes to condition|middle cerebral artery infarction|http://www.ncbi.nlm.nih.gov/gene/4318|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0006857
MMP2|causes or contributes to condition|Aortic rupture|http://www.ncbi.nlm.nih.gov/gene/4313|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0031649
MMP9 (human)|causes or contributes to condition|Aortic rupture|http://www.ncbi.nlm.nih.gov/gene/4318|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0031649
TWIST1|participates_in|Interleukin-4 and Interleukin-13 signaling|http://www.ncbi.nlm.nih.gov/gene/7291|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-6785807
MMP9 (human)|participates_in|Interleukin-4 and Interleukin-13 signaling|http://www.ncbi.nlm.nih.gov/gene/4318|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-6785807
proBDNF|has gene product|brain-derived neurotrophic factor (human)|http://www.ncbi.nlm.nih.gov/gene/627|http://purl.obolibrary.org/obo/RO_0002205|http://purl.obolibrary.org/obo/PR_P23560
brain-derived neurotrophic factor (human)|molecularly interacts with|kinase D-interacting substrate of 220 kDa (human)|http://purl.obolibrary.org/obo/PR_P23560|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_Q9ULH0
kinase D-interacting substrate of 220 kDa (human)|has_gene_template|KIDINS220|http://purl.obolibrary.org/obo/PR_Q9ULH0|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/57498
PIK3CA|participates_in|CD28 dependent PI3K/Akt signaling|http://www.ncbi.nlm.nih.gov/gene/5290|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-389357
AKT2|participates_in|CD28 dependent PI3K/Akt signaling|http://www.ncbi.nlm.nih.gov/gene/208|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-389357
STAT3|causes or contributes to condition|Anaplastic large-cell lymphoma|http://www.ncbi.nlm.nih.gov/gene/6774|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0012193
