,anchor,arrow,Color,comments,edgeGroup,edgeID,geometry,node1_coords,node1_graphref,node1_x,node1_y,node2_coords,node2_graphref,node2_x,node2_y,matched_Node1_dist,matched_Node1,matched_Node2_dist,matched_Node2,matched_Node1_cat,matched_Node2_cat,matched_Node1_textlabel,matched_Node2_textlabel
79,,group,#nan,,dc920,c4629_b8c19_b2fb8_fca07_a010d_e81ae_3,"MULTIPOINT (484.98699375 979.8965962034349, 484.9869937500001 858.0129683909348)",POINT (484.98699375 979.8965962034349),b2fb8,"14    484.986994
Name: centerX, dtype: float64","14    979.896596
Name: centerY, dtype: float64",POINT (484.9869937500001 858.0129683909348),e81ae,"35    484.986994
Name: centerX, dtype: float64","35    858.012968
Name: centerY, dtype: float64",0.0,b2fb8,0.0,e81ae,datanodeDF,datanodeDF,SLCO4A1,SLCO1A2
80,,group,#nan,,dc920,c4629_b8c19_b2fb8_fca07_a010d_e81ae_4,"MULTIPOINT (484.9869937500001 949.2658387034348, 484.98699375 888.0043237034349)",POINT (484.9869937500001 949.2658387034348),fca07,"19    484.986994
Name: centerX, dtype: float64","19    949.265839
Name: centerY, dtype: float64",POINT (484.98699375 888.0043237034349),c4629,"9    484.986994
Name: centerX, dtype: float64","9    888.004324
Name: centerY, dtype: float64",0.0,fca07,0.0,c4629,datanodeDF,datanodeDF,SLCO2B1,SLCO1B1
81,,group,#nan,,dc920,c4629_b8c19_b2fb8_fca07_a010d_e81ae_4,"MULTIPOINT (484.9869937500001 949.2658387034348, 484.98699375 917.3587996409349)",POINT (484.9869937500001 949.2658387034348),fca07,"19    484.986994
Name: centerX, dtype: float64","19    949.265839
Name: centerY, dtype: float64",POINT (484.98699375 917.3587996409349),b8c19,"12    484.986994
Name: centerX, dtype: float64","12    917.3588
Name: centerY, dtype: float64",0.0,fca07,0.0,b8c19,datanodeDF,datanodeDF,SLCO2B1,SLCO1B3
82,,group,#nan,,dc920,c4629_b8c19_b2fb8_fca07_a010d_e81ae_4,"MULTIPOINT (484.9869937500001 949.2658387034348, 484.98699375 979.8965962034349)",POINT (484.9869937500001 949.2658387034348),fca07,"19    484.986994
Name: centerX, dtype: float64","19    949.265839
Name: centerY, dtype: float64",POINT (484.98699375 979.8965962034349),b2fb8,"14    484.986994
Name: centerX, dtype: float64","14    979.896596
Name: centerY, dtype: float64",0.0,fca07,0.0,b2fb8,datanodeDF,datanodeDF,SLCO2B1,SLCO4A1
83,,group,#nan,,dc920,c4629_b8c19_b2fb8_fca07_a010d_e81ae_4,"MULTIPOINT (484.9869937500001 949.2658387034348, 484.98699375000007 1011.8036352659349)",POINT (484.9869937500001 949.2658387034348),fca07,"19    484.986994
Name: centerX, dtype: float64","19    949.265839
Name: centerY, dtype: float64",POINT (484.98699375000007 1011.8036352659349),a010d,"27    484.986994
Name: centerX, dtype: float64","27    1011.803635
Name: centerY, dtype: float64",0.0,fca07,0.0,a010d,datanodeDF,datanodeDF,SLCO2B1,SLCO4C1
84,,group,#nan,,dc920,c4629_b8c19_b2fb8_fca07_a010d_e81ae_4,"MULTIPOINT (484.9869937500001 949.2658387034348, 484.9869937500001 858.0129683909348)",POINT (484.9869937500001 949.2658387034348),fca07,"19    484.986994
Name: centerX, dtype: float64","19    949.265839
Name: centerY, dtype: float64",POINT (484.9869937500001 858.0129683909348),e81ae,"35    484.986994
Name: centerX, dtype: float64","35    858.012968
Name: centerY, dtype: float64",0.0,fca07,0.0,e81ae,datanodeDF,datanodeDF,SLCO2B1,SLCO1A2
85,,group,#nan,,dc920,c4629_b8c19_b2fb8_fca07_a010d_e81ae_5,"MULTIPOINT (484.98699375000007 1011.8036352659349, 484.98699375 888.0043237034349)",POINT (484.98699375000007 1011.8036352659349),a010d,"27    484.986994
Name: centerX, dtype: float64","27    1011.803635
Name: centerY, dtype: float64",POINT (484.98699375 888.0043237034349),c4629,"9    484.986994
Name: centerX, dtype: float64","9    888.004324
Name: centerY, dtype: float64",0.0,a010d,0.0,c4629,datanodeDF,datanodeDF,SLCO4C1,SLCO1B1
86,,group,#nan,,dc920,c4629_b8c19_b2fb8_fca07_a010d_e81ae_5,"MULTIPOINT (484.98699375000007 1011.8036352659349, 484.98699375 917.3587996409349)",POINT (484.98699375000007 1011.8036352659349),a010d,"27    484.986994
Name: centerX, dtype: float64","27    1011.803635
Name: centerY, dtype: float64",POINT (484.98699375 917.3587996409349),b8c19,"12    484.986994
Name: centerX, dtype: float64","12    917.3588
Name: centerY, dtype: float64",0.0,a010d,0.0,b8c19,datanodeDF,datanodeDF,SLCO4C1,SLCO1B3
87,,group,#nan,,dc920,c4629_b8c19_b2fb8_fca07_a010d_e81ae_5,"MULTIPOINT (484.98699375000007 1011.8036352659349, 484.98699375 979.8965962034349)",POINT (484.98699375000007 1011.8036352659349),a010d,"27    484.986994
Name: centerX, dtype: float64","27    1011.803635
Name: centerY, dtype: float64",POINT (484.98699375 979.8965962034349),b2fb8,"14    484.986994
Name: centerX, dtype: float64","14    979.896596
Name: centerY, dtype: float64",0.0,a010d,0.0,b2fb8,datanodeDF,datanodeDF,SLCO4C1,SLCO4A1
88,,group,#nan,,dc920,c4629_b8c19_b2fb8_fca07_a010d_e81ae_5,"MULTIPOINT (484.98699375000007 1011.8036352659349, 484.9869937500001 949.2658387034348)",POINT (484.98699375000007 1011.8036352659349),a010d,"27    484.986994
Name: centerX, dtype: float64","27    1011.803635
Name: centerY, dtype: float64",POINT (484.9869937500001 949.2658387034348),fca07,"19    484.986994
Name: centerX, dtype: float64","19    949.265839
Name: centerY, dtype: float64",0.0,a010d,0.0,fca07,datanodeDF,datanodeDF,SLCO4C1,SLCO2B1
89,,group,#nan,,dc920,c4629_b8c19_b2fb8_fca07_a010d_e81ae_5,"MULTIPOINT (484.98699375000007 1011.8036352659349, 484.9869937500001 858.0129683909348)",POINT (484.98699375000007 1011.8036352659349),a010d,"27    484.986994
Name: centerX, dtype: float64","27    1011.803635
Name: centerY, dtype: float64",POINT (484.9869937500001 858.0129683909348),e81ae,"35    484.986994
Name: centerX, dtype: float64","35    858.012968
Name: centerY, dtype: float64",0.0,a010d,0.0,e81ae,datanodeDF,datanodeDF,SLCO4C1,SLCO1A2
90,,group,#nan,,dc920,c4629_b8c19_b2fb8_fca07_a010d_e81ae_6,"MULTIPOINT (484.9869937500001 858.0129683909348, 484.98699375 888.0043237034349)",POINT (484.9869937500001 858.0129683909348),e81ae,"35    484.986994
Name: centerX, dtype: float64","35    858.012968
Name: centerY, dtype: float64",POINT (484.98699375 888.0043237034349),c4629,"9    484.986994
Name: centerX, dtype: float64","9    888.004324
Name: centerY, dtype: float64",0.0,e81ae,0.0,c4629,datanodeDF,datanodeDF,SLCO1A2,SLCO1B1
91,,group,#nan,,dc920,c4629_b8c19_b2fb8_fca07_a010d_e81ae_6,"MULTIPOINT (484.9869937500001 858.0129683909348, 484.98699375 917.3587996409349)",POINT (484.9869937500001 858.0129683909348),e81ae,"35    484.986994
Name: centerX, dtype: float64","35    858.012968
Name: centerY, dtype: float64",POINT (484.98699375 917.3587996409349),b8c19,"12    484.986994
Name: centerX, dtype: float64","12    917.3588
Name: centerY, dtype: float64",0.0,e81ae,0.0,b8c19,datanodeDF,datanodeDF,SLCO1A2,SLCO1B3
92,,group,#nan,,dc920,c4629_b8c19_b2fb8_fca07_a010d_e81ae_6,"MULTIPOINT (484.9869937500001 858.0129683909348, 484.98699375 979.8965962034349)",POINT (484.9869937500001 858.0129683909348),e81ae,"35    484.986994
Name: centerX, dtype: float64","35    858.012968
Name: centerY, dtype: float64",POINT (484.98699375 979.8965962034349),b2fb8,"14    484.986994
Name: centerX, dtype: float64","14    979.896596
Name: centerY, dtype: float64",0.0,e81ae,0.0,b2fb8,datanodeDF,datanodeDF,SLCO1A2,SLCO4A1
93,,group,#nan,,dc920,c4629_b8c19_b2fb8_fca07_a010d_e81ae_6,"MULTIPOINT (484.9869937500001 858.0129683909348, 484.9869937500001 949.2658387034348)",POINT (484.9869937500001 858.0129683909348),e81ae,"35    484.986994
Name: centerX, dtype: float64","35    858.012968
Name: centerY, dtype: float64",POINT (484.9869937500001 949.2658387034348),fca07,"19    484.986994
Name: centerX, dtype: float64","19    949.265839
Name: centerY, dtype: float64",0.0,e81ae,0.0,fca07,datanodeDF,datanodeDF,SLCO1A2,SLCO2B1
94,,group,#nan,,dc920,c4629_b8c19_b2fb8_fca07_a010d_e81ae_6,"MULTIPOINT (484.9869937500001 858.0129683909348, 484.98699375000007 1011.8036352659349)",POINT (484.9869937500001 858.0129683909348),e81ae,"35    484.986994
Name: centerX, dtype: float64","35    858.012968
Name: centerY, dtype: float64",POINT (484.98699375000007 1011.8036352659349),a010d,"27    484.986994
Name: centerX, dtype: float64","27    1011.803635
Name: centerY, dtype: float64",0.0,e81ae,0.0,a010d,datanodeDF,datanodeDF,SLCO1A2,SLCO4C1
95,,group,#nan,,f781e,d2ff1_d8e9c_1,"MULTIPOINT (1069.6849733125014 220.53859964093346, 1069.6849733125014 184.53859964093354)",POINT (1069.6849733125014 220.53859964093346),d2ff1,"16    1069.684973
Name: centerX, dtype: float64","16    220.5386
Name: centerY, dtype: float64",POINT (1069.6849733125014 184.53859964093354),d8e9c,"23    1069.684973
Name: centerX, dtype: float64","23    184.5386
Name: centerY, dtype: float64",0.0,d2ff1,0.0,d8e9c,datanodeDF,datanodeDF,ESR2,ESR1
96,,group,#nan,,f781e,d2ff1_d8e9c_2,"MULTIPOINT (1069.6849733125014 184.53859964093354, 1069.6849733125014 220.53859964093346)",POINT (1069.6849733125014 184.53859964093354),d8e9c,"23    1069.684973
Name: centerX, dtype: float64","23    184.5386
Name: centerY, dtype: float64",POINT (1069.6849733125014 220.53859964093346),d2ff1,"16    1069.684973
Name: centerX, dtype: float64","16    220.5386
Name: centerY, dtype: float64",0.0,d8e9c,0.0,d2ff1,datanodeDF,datanodeDF,ESR1,ESR2
97,,group,#unlabeled,unlabeled,c4629_b8c19_unlabeled,c4629_b8c19_unlabeled,"LINESTRING (484.98699375 888.0043237034349, 484.98699375 917.3587996409349)",POINT (484.98699375 888.0043237034349),c4629,484.98699375,888.0043237034349,POINT (484.98699375 917.3587996409349),b8c19,484.98699375,917.3587996409349,0.0,c4629,0.0,b8c19,datanodeDF,datanodeDF,SLCO1B1,SLCO1B3
98,,group,#unlabeled,unlabeled,c4629_e81ae_unlabeled,c4629_e81ae_unlabeled,"LINESTRING (484.98699375 888.0043237034349, 484.9869937500001 858.0129683909348)",POINT (484.98699375 888.0043237034349),c4629,484.98699375,888.0043237034349,POINT (484.9869937500001 858.0129683909348),e81ae,484.9869937500001,858.0129683909348,0.0,c4629,0.0,e81ae,datanodeDF,datanodeDF,SLCO1B1,SLCO1A2
99,,group,#unlabeled,unlabeled,b8c19_c4629_unlabeled,b8c19_c4629_unlabeled,"LINESTRING (484.98699375 917.3587996409349, 484.98699375 888.0043237034349)",POINT (484.98699375 917.3587996409349),b8c19,484.98699375,917.3587996409349,POINT (484.98699375 888.0043237034349),c4629,484.98699375,888.0043237034349,0.0,b8c19,0.0,c4629,datanodeDF,datanodeDF,SLCO1B3,SLCO1B1
100,,group,#unlabeled,unlabeled,b8c19_fca07_unlabeled,b8c19_fca07_unlabeled,"LINESTRING (484.98699375 917.3587996409349, 484.9869937500001 949.2658387034348)",POINT (484.98699375 917.3587996409349),b8c19,484.98699375,917.3587996409349,POINT (484.9869937500001 949.2658387034348),fca07,484.9869937500001,949.2658387034348,0.0,b8c19,0.0,fca07,datanodeDF,datanodeDF,SLCO1B3,SLCO2B1
101,,group,#unlabeled,unlabeled,b2fb8_fca07_unlabeled,b2fb8_fca07_unlabeled,"LINESTRING (484.98699375 979.8965962034349, 484.9869937500001 949.2658387034348)",POINT (484.98699375 979.8965962034349),b2fb8,484.98699375,979.8965962034349,POINT (484.9869937500001 949.2658387034348),fca07,484.9869937500001,949.2658387034348,0.0,b2fb8,0.0,fca07,datanodeDF,datanodeDF,SLCO4A1,SLCO2B1
102,,group,#unlabeled,unlabeled,b2fb8_a010d_unlabeled,b2fb8_a010d_unlabeled,"LINESTRING (484.98699375 979.8965962034349, 484.98699375000007 1011.8036352659349)",POINT (484.98699375 979.8965962034349),b2fb8,484.98699375,979.8965962034349,POINT (484.98699375000007 1011.8036352659349),a010d,484.98699375000007,1011.8036352659349,0.0,b2fb8,0.0,a010d,datanodeDF,datanodeDF,SLCO4A1,SLCO4C1
103,,group,#unlabeled,unlabeled,d2ff1_d8e9c_unlabeled,d2ff1_d8e9c_unlabeled,"LINESTRING (1069.6849733125014 220.53859964093346, 1069.6849733125014 184.53859964093354)",POINT (1069.6849733125014 220.53859964093346),d2ff1,1069.6849733125014,220.53859964093346,POINT (1069.6849733125014 184.53859964093354),d8e9c,1069.6849733125014,184.53859964093354,0.0,d2ff1,0.0,d8e9c,datanodeDF,datanodeDF,ESR2,ESR1
104,,group,#unlabeled,unlabeled,fca07_b8c19_unlabeled,fca07_b8c19_unlabeled,"LINESTRING (484.9869937500001 949.2658387034348, 484.98699375 917.3587996409349)",POINT (484.9869937500001 949.2658387034348),fca07,484.9869937500001,949.2658387034348,POINT (484.98699375 917.3587996409349),b8c19,484.98699375,917.3587996409349,0.0,fca07,0.0,b8c19,datanodeDF,datanodeDF,SLCO2B1,SLCO1B3
105,,group,#unlabeled,unlabeled,fca07_b2fb8_unlabeled,fca07_b2fb8_unlabeled,"LINESTRING (484.9869937500001 949.2658387034348, 484.98699375 979.8965962034349)",POINT (484.9869937500001 949.2658387034348),fca07,484.9869937500001,949.2658387034348,POINT (484.98699375 979.8965962034349),b2fb8,484.98699375,979.8965962034349,0.0,fca07,0.0,b2fb8,datanodeDF,datanodeDF,SLCO2B1,SLCO4A1
106,,group,#unlabeled,unlabeled,d8e9c_d2ff1_unlabeled,d8e9c_d2ff1_unlabeled,"LINESTRING (1069.6849733125014 184.53859964093354, 1069.6849733125014 220.53859964093346)",POINT (1069.6849733125014 184.53859964093354),d8e9c,1069.6849733125014,184.53859964093354,POINT (1069.6849733125014 220.53859964093346),d2ff1,1069.6849733125014,220.53859964093346,0.0,d8e9c,0.0,d2ff1,datanodeDF,datanodeDF,ESR1,ESR2
107,,group,#unlabeled,unlabeled,e5607_bbb6c_unlabeled,e5607_bbb6c_unlabeled,"LINESTRING (1031.025250000001 891.1962890159349, 1031.0252500000024 923.529954953435)",POINT (1031.025250000001 891.1962890159349),e5607,1031.025250000001,891.1962890159349,POINT (1031.0252500000024 923.529954953435),bbb6c,1031.0252500000024,923.529954953435,0.0,e5607,0.0,bbb6c,datanodeDF,datanodeDF,SLCO1A2,SLCO1B1
108,,group,#unlabeled,unlabeled,a010d_b2fb8_unlabeled,a010d_b2fb8_unlabeled,"LINESTRING (484.98699375000007 1011.8036352659349, 484.98699375 979.8965962034349)",POINT (484.98699375000007 1011.8036352659349),a010d,484.98699375000007,1011.8036352659349,POINT (484.98699375 979.8965962034349),b2fb8,484.98699375,979.8965962034349,0.0,a010d,0.0,b2fb8,datanodeDF,datanodeDF,SLCO4C1,SLCO4A1
109,,group,#unlabeled,unlabeled,e81ae_c4629_unlabeled,e81ae_c4629_unlabeled,"LINESTRING (484.9869937500001 858.0129683909348, 484.98699375 888.0043237034349)",POINT (484.9869937500001 858.0129683909348),e81ae,484.9869937500001,858.0129683909348,POINT (484.98699375 888.0043237034349),c4629,484.98699375,888.0043237034349,0.0,e81ae,0.0,c4629,datanodeDF,datanodeDF,SLCO1A2,SLCO1B1
110,,group,#unlabeled,unlabeled,bbb6c_e5607_unlabeled,bbb6c_e5607_unlabeled,"LINESTRING (1031.0252500000024 923.529954953435, 1031.025250000001 891.1962890159349)",POINT (1031.0252500000024 923.529954953435),bbb6c,1031.0252500000024,923.529954953435,POINT (1031.025250000001 891.1962890159349),e5607,1031.025250000001,891.1962890159349,0.0,bbb6c,0.0,e5607,datanodeDF,datanodeDF,SLCO1B1,SLCO1A2
111,,group,#unlabeled,unlabeled,bbb6c_b90e5_unlabeled,bbb6c_b90e5_unlabeled,"LINESTRING (1031.0252500000024 923.529954953435, 1031.0252500000024 956.713275578435)",POINT (1031.0252500000024 923.529954953435),bbb6c,1031.0252500000024,923.529954953435,POINT (1031.0252500000024 956.713275578435),b90e5,1031.0252500000024,956.713275578435,0.0,bbb6c,0.0,b90e5,datanodeDF,datanodeDF,SLCO1B1,SLCO1B3
112,,group,#unlabeled,unlabeled,b90e5_bbb6c_unlabeled,b90e5_bbb6c_unlabeled,"LINESTRING (1031.0252500000024 956.713275578435, 1031.0252500000024 923.529954953435)",POINT (1031.0252500000024 956.713275578435),b90e5,1031.0252500000024,956.713275578435,POINT (1031.0252500000024 923.529954953435),bbb6c,1031.0252500000024,923.529954953435,0.0,b90e5,0.0,bbb6c,datanodeDF,datanodeDF,SLCO1B3,SLCO1B1
113,,group,#unlabeled,unlabeled,b90e5_c38cb_unlabeled,b90e5_c38cb_unlabeled,"LINESTRING (1031.0252500000024 956.713275578435, 1031.0252500000024 988.6203146409349)",POINT (1031.0252500000024 956.713275578435),b90e5,1031.0252500000024,956.713275578435,POINT (1031.0252500000024 988.6203146409349),c38cb,1031.0252500000024,988.6203146409349,0.0,b90e5,0.0,c38cb,datanodeDF,datanodeDF,SLCO1B3,SLCO2B1
114,,group,#unlabeled,unlabeled,c38cb_b90e5_unlabeled,c38cb_b90e5_unlabeled,"LINESTRING (1031.0252500000024 988.6203146409349, 1031.0252500000024 956.713275578435)",POINT (1031.0252500000024 988.6203146409349),c38cb,1031.0252500000024,988.6203146409349,POINT (1031.0252500000024 956.713275578435),b90e5,1031.0252500000024,956.713275578435,0.0,c38cb,0.0,b90e5,datanodeDF,datanodeDF,SLCO2B1,SLCO1B3
