source|target|source_label|target_label|source_id|target_id
VEGFR-1|AKT2|VEGFR-1|AKT2|http://www.ncbi.nlm.nih.gov/gene/2321|http://www.ncbi.nlm.nih.gov/gene/208
AKT1|CDK2|AKT1|CDK2|http://www.ncbi.nlm.nih.gov/gene/207|http://www.ncbi.nlm.nih.gov/gene/1017
Pdx1|CaM|Pdx1|CaM|http://www.ncbi.nlm.nih.gov/gene/3651|http://purl.obolibrary.org/obo/PR_000004978
Ca2+|CaM|Ca2+|CaM|http://purl.obolibrary.org/obo/CHEBI_29108|http://purl.obolibrary.org/obo/PR_000004978
PDGFa|K-Ras|PDGFa|K-Ras|http://www.ncbi.nlm.nih.gov/gene/5154|http://www.ncbi.nlm.nih.gov/gene/3845
CRTC2|Pdx1|CRTC2|Pdx1|http://www.ncbi.nlm.nih.gov/gene/200186|http://www.ncbi.nlm.nih.gov/gene/3651
CRTC2|AKT1|CRTC2|AKT1|http://www.ncbi.nlm.nih.gov/gene/200186|http://www.ncbi.nlm.nih.gov/gene/207
CRTC2|Rasf1a|CRTC2|Rasf1a|http://www.ncbi.nlm.nih.gov/gene/200186|http://www.ncbi.nlm.nih.gov/gene/11186
CRTC2|AKT2|CRTC2|AKT2|http://www.ncbi.nlm.nih.gov/gene/200186|http://www.ncbi.nlm.nih.gov/gene/208
CRTC2|EZH2|CRTC2|EZH2|http://www.ncbi.nlm.nih.gov/gene/200186|http://www.ncbi.nlm.nih.gov/gene/2146
CRTC2|AKT3|CRTC2|AKT3|http://www.ncbi.nlm.nih.gov/gene/200186|http://www.ncbi.nlm.nih.gov/gene/10000
Pdx1|AKT1|Pdx1|AKT1|http://www.ncbi.nlm.nih.gov/gene/3651|http://www.ncbi.nlm.nih.gov/gene/207
Pdx1|cMyc|Pdx1|cMyc|http://www.ncbi.nlm.nih.gov/gene/3651|http://www.ncbi.nlm.nih.gov/gene/4609
Pdx1|Rasf1a|Pdx1|Rasf1a|http://www.ncbi.nlm.nih.gov/gene/3651|http://www.ncbi.nlm.nih.gov/gene/11186
Pdx1|FOXM1|Pdx1|FOXM1|http://www.ncbi.nlm.nih.gov/gene/3651|http://www.ncbi.nlm.nih.gov/gene/2305
Pdx1|AKT2|Pdx1|AKT2|http://www.ncbi.nlm.nih.gov/gene/3651|http://www.ncbi.nlm.nih.gov/gene/208
Pdx1|CDK2|Pdx1|CDK2|http://www.ncbi.nlm.nih.gov/gene/3651|http://www.ncbi.nlm.nih.gov/gene/1017
Pdx1|CDK4|Pdx1|CDK4|http://www.ncbi.nlm.nih.gov/gene/3651|http://www.ncbi.nlm.nih.gov/gene/1019
Pdx1|EZH2|Pdx1|EZH2|http://www.ncbi.nlm.nih.gov/gene/3651|http://www.ncbi.nlm.nih.gov/gene/2146
Pdx1|AKT3|Pdx1|AKT3|http://www.ncbi.nlm.nih.gov/gene/3651|http://www.ncbi.nlm.nih.gov/gene/10000
AKT1|CaM|AKT1|CaM|http://www.ncbi.nlm.nih.gov/gene/207|http://purl.obolibrary.org/obo/PR_000004978
AKT1|cMyc|AKT1|cMyc|http://www.ncbi.nlm.nih.gov/gene/207|http://www.ncbi.nlm.nih.gov/gene/4609
AKT1|Rasf1a|AKT1|Rasf1a|http://www.ncbi.nlm.nih.gov/gene/207|http://www.ncbi.nlm.nih.gov/gene/11186
AKT1|FOXM1|AKT1|FOXM1|http://www.ncbi.nlm.nih.gov/gene/207|http://www.ncbi.nlm.nih.gov/gene/2305
AKT1|CDK4|AKT1|CDK4|http://www.ncbi.nlm.nih.gov/gene/207|http://www.ncbi.nlm.nih.gov/gene/1019
AKT1|EZH2|AKT1|EZH2|http://www.ncbi.nlm.nih.gov/gene/207|http://www.ncbi.nlm.nih.gov/gene/2146
CDK4|EZH2|CDK4|EZH2|http://www.ncbi.nlm.nih.gov/gene/1019|http://www.ncbi.nlm.nih.gov/gene/2146
CDK2|AKT3|CDK2|AKT3|http://www.ncbi.nlm.nih.gov/gene/1017|http://www.ncbi.nlm.nih.gov/gene/10000
Pref-1|ERK 1|Pref-1|ERK 1|http://www.ncbi.nlm.nih.gov/gene/8788|http://www.ncbi.nlm.nih.gov/gene/5595
Pref-1|ERK 2|Pref-1|ERK 2|http://www.ncbi.nlm.nih.gov/gene/8788|http://www.ncbi.nlm.nih.gov/gene/5594
CDK4|AKT3|CDK4|AKT3|http://www.ncbi.nlm.nih.gov/gene/1019|http://www.ncbi.nlm.nih.gov/gene/10000
CaM|Rasf1a|CaM|Rasf1a|http://purl.obolibrary.org/obo/PR_000004978|http://www.ncbi.nlm.nih.gov/gene/11186
CaM|AKT2|CaM|AKT2|http://purl.obolibrary.org/obo/PR_000004978|http://www.ncbi.nlm.nih.gov/gene/208
CaM|EZH2|CaM|EZH2|http://purl.obolibrary.org/obo/PR_000004978|http://www.ncbi.nlm.nih.gov/gene/2146
CaM|AKT3|CaM|AKT3|http://purl.obolibrary.org/obo/PR_000004978|http://www.ncbi.nlm.nih.gov/gene/10000
cMyc|Rasf1a|cMyc|Rasf1a|http://www.ncbi.nlm.nih.gov/gene/4609|http://www.ncbi.nlm.nih.gov/gene/11186
cMyc|AKT2|cMyc|AKT2|http://www.ncbi.nlm.nih.gov/gene/4609|http://www.ncbi.nlm.nih.gov/gene/208
cMyc|EZH2|cMyc|EZH2|http://www.ncbi.nlm.nih.gov/gene/4609|http://www.ncbi.nlm.nih.gov/gene/2146
cMyc|AKT3|cMyc|AKT3|http://www.ncbi.nlm.nih.gov/gene/4609|http://www.ncbi.nlm.nih.gov/gene/10000
ERK 2|FOXO1|ERK 2|FOXO1|http://www.ncbi.nlm.nih.gov/gene/5594|http://www.ncbi.nlm.nih.gov/gene/2308
Rasf1a|FOXM1|Rasf1a|FOXM1|http://www.ncbi.nlm.nih.gov/gene/11186|http://www.ncbi.nlm.nih.gov/gene/2305
Rasf1a|CDK2|Rasf1a|CDK2|http://www.ncbi.nlm.nih.gov/gene/11186|http://www.ncbi.nlm.nih.gov/gene/1017
Rasf1a|CDK4|Rasf1a|CDK4|http://www.ncbi.nlm.nih.gov/gene/11186|http://www.ncbi.nlm.nih.gov/gene/1019
Rasf1a|EZH2|Rasf1a|EZH2|http://www.ncbi.nlm.nih.gov/gene/11186|http://www.ncbi.nlm.nih.gov/gene/2146
Rasf1a|AKT3|Rasf1a|AKT3|http://www.ncbi.nlm.nih.gov/gene/11186|http://www.ncbi.nlm.nih.gov/gene/10000
FOXM1|AKT2|FOXM1|AKT2|http://www.ncbi.nlm.nih.gov/gene/2305|http://www.ncbi.nlm.nih.gov/gene/208
FOXM1|EZH2|FOXM1|EZH2|http://www.ncbi.nlm.nih.gov/gene/2305|http://www.ncbi.nlm.nih.gov/gene/2146
FOXM1|AKT3|FOXM1|AKT3|http://www.ncbi.nlm.nih.gov/gene/2305|http://www.ncbi.nlm.nih.gov/gene/10000
AKT2|CDK2|AKT2|CDK2|http://www.ncbi.nlm.nih.gov/gene/208|http://www.ncbi.nlm.nih.gov/gene/1017
AKT2|CDK4|AKT2|CDK4|http://www.ncbi.nlm.nih.gov/gene/208|http://www.ncbi.nlm.nih.gov/gene/1019
AKT2|EZH2|AKT2|EZH2|http://www.ncbi.nlm.nih.gov/gene/208|http://www.ncbi.nlm.nih.gov/gene/2146
CDK2|EZH2|CDK2|EZH2|http://www.ncbi.nlm.nih.gov/gene/1017|http://www.ncbi.nlm.nih.gov/gene/2146
Rasf1a|AKT2|Rasf1a|AKT2|http://www.ncbi.nlm.nih.gov/gene/11186|http://www.ncbi.nlm.nih.gov/gene/208
EZH2|AKT3|EZH2|AKT3|http://www.ncbi.nlm.nih.gov/gene/2146|http://www.ncbi.nlm.nih.gov/gene/10000
