S|P|O|S_ID|P_ID|O_ID
Rac1|causes or contributes to condition|Diabetes mellitus|http://www.ncbi.nlm.nih.gov/gene/5879|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0000819
YAP1|participates_in|YAP1- and WWTR1 (TAZ)-stimulated gene expression|http://www.ncbi.nlm.nih.gov/gene/10413|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2032785
TEAD1|participates_in|YAP1- and WWTR1 (TAZ)-stimulated gene expression|http://www.ncbi.nlm.nih.gov/gene/7003|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2032785
TEAD2|participates_in|YAP1- and WWTR1 (TAZ)-stimulated gene expression|http://www.ncbi.nlm.nih.gov/gene/8463|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2032785
TEAD3|participates_in|YAP1- and WWTR1 (TAZ)-stimulated gene expression|http://www.ncbi.nlm.nih.gov/gene/7005|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2032785
TEAD4|participates_in|YAP1- and WWTR1 (TAZ)-stimulated gene expression|http://www.ncbi.nlm.nih.gov/gene/7004|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2032785
TEAD1|participates_in|Generic Transcription Pathway|http://www.ncbi.nlm.nih.gov/gene/7003|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-212436
RAP1|participates_in|Neutrophil degranulation|http://www.ncbi.nlm.nih.gov/gene/5906|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-6798695
Rac1|participates_in|Neutrophil degranulation|http://www.ncbi.nlm.nih.gov/gene/5879|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-6798695
TEAD2|participates_in|Generic Transcription Pathway|http://www.ncbi.nlm.nih.gov/gene/8463|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-212436
TEAD3|participates_in|Generic Transcription Pathway|http://www.ncbi.nlm.nih.gov/gene/7005|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-212436
TEAD4|participates_in|Generic Transcription Pathway|http://www.ncbi.nlm.nih.gov/gene/7004|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-212436
Rac1|causes or contributes to condition|Global developmental delay|http://www.ncbi.nlm.nih.gov/gene/5879|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0001263
combined immunodeficiency with faciooculoskeletal anomalies|has phenotype|Global developmental delay|http://purl.obolibrary.org/obo/MONDO_0013226|http://purl.obolibrary.org/obo/RO_0002200|http://purl.obolibrary.org/obo/HP_0001263
SKAP|causes or contributes to condition|combined immunodeficiency with faciooculoskeletal anomalies|http://www.ncbi.nlm.nih.gov/gene/90417|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0013226
FOXO6|has gene product|forkhead box protein O6 (human)|http://www.ncbi.nlm.nih.gov/gene/100132074|http://purl.obolibrary.org/obo/RO_0002205|http://purl.obolibrary.org/obo/PR_A8MYZ6
forkhead box protein O6 (human)|participates_in|AKT phosphorylates targets in the nucleus|http://purl.obolibrary.org/obo/PR_A8MYZ6|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-198693
FOXO1|participates_in|AKT phosphorylates targets in the nucleus|http://www.ncbi.nlm.nih.gov/gene/2308|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-198693
FOXO3|participates_in|AKT phosphorylates targets in the nucleus|http://www.ncbi.nlm.nih.gov/gene/2309|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-198693
forkhead box protein O6 (human)|has function|protein binding|http://purl.obolibrary.org/obo/PR_A8MYZ6|http://purl.obolibrary.org/obo/RO_0000085|http://purl.obolibrary.org/obo/GO_0005515
Ras association domain-containing protein 5 (human)|has function|protein binding|http://purl.obolibrary.org/obo/PR_Q8WWW0|http://purl.obolibrary.org/obo/RO_0000085|http://purl.obolibrary.org/obo/GO_0005515
NR4A1 (human)|participates_in|AKT phosphorylates targets in the nucleus|http://www.ncbi.nlm.nih.gov/gene/3164|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-198693
NR4A1 (human)|causes or contributes to condition|Endometriosis|http://www.ncbi.nlm.nih.gov/gene/3164|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0030127
MIR21|causes or contributes to condition|Endometriosis|http://www.ncbi.nlm.nih.gov/gene/406991|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0030127
FOXO4|participates_in|AKT phosphorylates targets in the nucleus|http://www.ncbi.nlm.nih.gov/gene/4303|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-198693
LATS2|participates_in|Signaling by Hippo|http://www.ncbi.nlm.nih.gov/gene/26524|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2028269
FOXO4|has gene product|forkhead box protein O4 (human)|http://www.ncbi.nlm.nih.gov/gene/4303|http://purl.obolibrary.org/obo/RO_0002205|http://purl.obolibrary.org/obo/PR_P98177
forkhead box protein O4 (human)|molecularly interacts with|serine/threonine-protein kinase 4 (human)|http://purl.obolibrary.org/obo/PR_P98177|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_Q13043
serine/threonine-protein kinase 4 (human)|molecularly interacts with|Ras association domain-containing protein 5 (human)|http://purl.obolibrary.org/obo/PR_Q13043|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_Q8WWW0
FOXO1|participates_in|Regulation of gene expression in beta cells|http://www.ncbi.nlm.nih.gov/gene/2308|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-210745
NKX2-2 (human)|participates_in|Regulation of gene expression in beta cells|http://www.ncbi.nlm.nih.gov/gene/4821|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-210745
diazinon|interacts with|NKX2-2 (human)|http://purl.obolibrary.org/obo/CHEBI_34682|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/4821
FOXO1|causes or contributes to condition|Prostate neoplasm|http://www.ncbi.nlm.nih.gov/gene/2308|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0100787
MIR21|causes or contributes to condition|Prostate neoplasm|http://www.ncbi.nlm.nih.gov/gene/406991|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0100787
FOXO1|participates_in|Signaling by NTRK1 (TRKA)|http://www.ncbi.nlm.nih.gov/gene/2308|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-187037
MAPK14 (human)|participates_in|Signaling by NTRK1 (TRKA)|http://www.ncbi.nlm.nih.gov/gene/1432|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-187037
diazinon|interacts with|FOXO3|http://purl.obolibrary.org/obo/CHEBI_34682|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/2309
FOXO3|causes or contributes to condition|Obesity|http://www.ncbi.nlm.nih.gov/gene/2309|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0001513
MIR21|causes or contributes to condition|Obesity|http://www.ncbi.nlm.nih.gov/gene/406991|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0001513
FOXO3|causes or contributes to condition|Lung adenocarcinoma|http://www.ncbi.nlm.nih.gov/gene/2309|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0030078
MAPK14 (human)|causes or contributes to condition|Lung adenocarcinoma|http://www.ncbi.nlm.nih.gov/gene/1432|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0030078
RHOA|participates_in|PI3K/AKT activation|http://www.ncbi.nlm.nih.gov/gene/387|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-198203
FOXO3|participates_in|PI3K/AKT activation|http://www.ncbi.nlm.nih.gov/gene/2309|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-198203
FOXO1|participates_in|PI3K/AKT activation|http://www.ncbi.nlm.nih.gov/gene/2308|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-198203
valproic acid|interacts with|NDR2|http://purl.obolibrary.org/obo/CHEBI_39867|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/23012
SFN (human)|causes or contributes to condition|Squamous cell carcinoma|http://www.ncbi.nlm.nih.gov/gene/2810|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0002860
SFN (human)|participates_in|Translocation of SLC2A4 (GLUT4) to the plasma membrane|http://www.ncbi.nlm.nih.gov/gene/2810|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1445148
RAB13 (human)|participates_in|Translocation of SLC2A4 (GLUT4) to the plasma membrane|http://www.ncbi.nlm.nih.gov/gene/5872|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1445148
combined immunodeficiency with faciooculoskeletal anomalies|has phenotype|Recurrent aspiration pneumonia|http://purl.obolibrary.org/obo/MONDO_0013226|http://purl.obolibrary.org/obo/RO_0002200|http://purl.obolibrary.org/obo/HP_0002100
Kabuki syndrome|has phenotype|Recurrent aspiration pneumonia|http://purl.obolibrary.org/obo/MONDO_0016512|http://purl.obolibrary.org/obo/RO_0002200|http://purl.obolibrary.org/obo/HP_0002100
RAP1|causes or contributes to condition|Kabuki syndrome|http://www.ncbi.nlm.nih.gov/gene/5906|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0016512
PTK2 (human)|causes or contributes to condition|Squamous cell carcinoma|http://www.ncbi.nlm.nih.gov/gene/5747|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0002860
PTK2 (human)|participates_in|Signal regulatory protein family interactions|http://www.ncbi.nlm.nih.gov/gene/5747|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-391160
FYB1|participates_in|Signal regulatory protein family interactions|http://www.ncbi.nlm.nih.gov/gene/2533|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-391160
NDR1|causes or contributes to condition|giant cell glioblastoma|http://www.ncbi.nlm.nih.gov/gene/10397|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0016682
valproic acid|is substance that treats|giant cell glioblastoma|http://purl.obolibrary.org/obo/CHEBI_39867|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/MONDO_0016682
valproic acid|interacts with|Kindlin-3|http://purl.obolibrary.org/obo/CHEBI_39867|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/83706
sodium arsenite|interacts with|NDR1|http://purl.obolibrary.org/obo/CHEBI_29678|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/10397
sodium arsenite|is substance that treats|Acute promyelocytic leukemia|http://purl.obolibrary.org/obo/CHEBI_29678|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/HP_0004836
NDR1|has gene product|protein NDRG1 (human)|http://www.ncbi.nlm.nih.gov/gene/10397|http://purl.obolibrary.org/obo/RO_0002205|http://purl.obolibrary.org/obo/PR_Q92597
protein NDRG1 (human)|molecularly interacts with|serine/threonine-protein kinase 38-like (human)|http://purl.obolibrary.org/obo/PR_Q92597|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_Q9Y2H1
serine/threonine-protein kinase 38-like (human)|has_gene_template|NDR2|http://purl.obolibrary.org/obo/PR_Q9Y2H1|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/23012
Rac1|participates_in|Cell-Cell communication|http://www.ncbi.nlm.nih.gov/gene/5879|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1500931
FYB1|participates_in|Cell-Cell communication|http://www.ncbi.nlm.nih.gov/gene/2533|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1500931
RAP1|participates_in|VEGFA-VEGFR2 Pathway|http://www.ncbi.nlm.nih.gov/gene/5906|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-4420097
RHOA|participates_in|VEGFA-VEGFR2 Pathway|http://www.ncbi.nlm.nih.gov/gene/387|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-4420097
RAP1|participates_in|Signaling by GPCR|http://www.ncbi.nlm.nih.gov/gene/5906|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-372790
CCR7 (human)|participates_in|Signaling by GPCR|http://www.ncbi.nlm.nih.gov/gene/1236|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-372790
RAP1|participates_in|Metabolism|http://www.ncbi.nlm.nih.gov/gene/5906|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1430728
aflatoxin B1|participates_in|Metabolism|http://purl.obolibrary.org/obo/CHEBI_2504|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1430728
RHOA|participates_in|GPCR downstream signalling|http://www.ncbi.nlm.nih.gov/gene/387|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-388396
CCR7 (human)|participates_in|GPCR downstream signalling|http://www.ncbi.nlm.nih.gov/gene/1236|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-388396
RHOA|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/387|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
forkhead box protein O6 (human)|participates_in|Signal Transduction|http://purl.obolibrary.org/obo/PR_A8MYZ6|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
forkhead box protein O6 (human)|has_gene_template|FOXO6|http://purl.obolibrary.org/obo/PR_A8MYZ6|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/100132074
FOXO4|participates_in|PI3K/AKT activation|http://www.ncbi.nlm.nih.gov/gene/4303|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-198203
SAV1|has gene product|protein salvador homolog 1 (human)|http://www.ncbi.nlm.nih.gov/gene/60485|http://purl.obolibrary.org/obo/RO_0002205|http://purl.obolibrary.org/obo/PR_Q9H4B6
protein salvador homolog 1 (human)|participates_in|receptor clustering|http://purl.obolibrary.org/obo/PR_Q9H4B6|http://purl.obolibrary.org/obo/RO_0000056|http://purl.obolibrary.org/obo/GO_0043113
integrin alpha-L (human)|participates_in|receptor clustering|http://purl.obolibrary.org/obo/PR_P20701|http://purl.obolibrary.org/obo/RO_0000056|http://purl.obolibrary.org/obo/GO_0043113
integrin alpha-L (human)|has_gene_template|LFA-1|http://purl.obolibrary.org/obo/PR_P20701|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/3683
DDX17 (human)|genetically interacts with|MST1|http://www.ncbi.nlm.nih.gov/gene/10521|http://purl.obolibrary.org/obo/RO_0002435|http://www.ncbi.nlm.nih.gov/gene/4485
diazinon|interacts with|DDX17 (human)|http://purl.obolibrary.org/obo/CHEBI_34682|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/10521
MST2|participates_in|Signaling by Hippo|http://www.ncbi.nlm.nih.gov/gene/6788|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2028269
ADP(3-)|participates_in|Signaling by Hippo|http://purl.obolibrary.org/obo/CHEBI_456216|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2028269
ADP(3-)|participates_in|Signal regulatory protein family interactions|http://purl.obolibrary.org/obo/CHEBI_456216|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-391160
YWHAQ|participates_in|Generic Transcription Pathway|http://www.ncbi.nlm.nih.gov/gene/10971|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-212436
TAZ|participates_in|Metabolism of lipids|http://www.ncbi.nlm.nih.gov/gene/6901|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-556833
TEAD1|participates_in|Metabolism of lipids|http://www.ncbi.nlm.nih.gov/gene/7003|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-556833
TEAD2|participates_in|Metabolism of lipids|http://www.ncbi.nlm.nih.gov/gene/8463|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-556833
TEAD3|participates_in|Metabolism of lipids|http://www.ncbi.nlm.nih.gov/gene/7005|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-556833
TEAD4|participates_in|Metabolism of lipids|http://www.ncbi.nlm.nih.gov/gene/7004|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-556833
YWHAQ|participates_in|Intrinsic Pathway for Apoptosis|http://www.ncbi.nlm.nih.gov/gene/10971|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-109606
cardiolipin|participates_in|Intrinsic Pathway for Apoptosis|http://purl.obolibrary.org/obo/CHEBI_28494|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-109606
cardiolipin|participates_in|Acyl chain remodeling of CL|http://purl.obolibrary.org/obo/CHEBI_28494|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1482798
TAZ|participates_in|Acyl chain remodeling of CL|http://www.ncbi.nlm.nih.gov/gene/6901|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1482798
TAZ|participates_in|Metabolism|http://www.ncbi.nlm.nih.gov/gene/6901|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1430728
aflatoxin B1|interacts with|Blimp1|http://purl.obolibrary.org/obo/CHEBI_2504|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/639
YAP1|participates_in|Metabolism of lipids|http://www.ncbi.nlm.nih.gov/gene/10413|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-556833
LATS1|causes or contributes to condition|Epithelial neoplasm|http://www.ncbi.nlm.nih.gov/gene/9113|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0031492
AS3MT (human)|causes or contributes to condition|Epithelial neoplasm|http://www.ncbi.nlm.nih.gov/gene/57412|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0031492
AS3MT (human)|participates_in|Metabolism|http://www.ncbi.nlm.nih.gov/gene/57412|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1430728
YAP1|participates_in|Signaling by Hippo|http://www.ncbi.nlm.nih.gov/gene/10413|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2028269
