,textlabel,graphid,groupref,centerX,centerY,width,height,color,database,databaseID,geometry
22,MMP9,9VV2Y,cee7f,1130.9193955154383,196.9055287722365,80.0,20.0,#None,Entrez Gene,4318,POINT (1130.9193955154383 196.9055287722365)
23,MMP13,N4N4Q,cee7f,1130.9193955154383,216.9055287722366,80.0,20.0,#None,Entrez Gene,4322,POINT (1130.9193955154383 216.9055287722366)
24,PRKCB,S8LOT,ed744,1212.456976359386,494.9617615069026,80.0,20.0,#None,Entrez Gene,5579,POINT (1212.456976359386 494.9617615069026)
25,MMP12,ZNOHD,cee7f,1130.9193955154385,316.9055287722364,80.0,20.0,#None,Entrez Gene,4321,POINT (1130.9193955154385 316.9055287722364)
26,MMP24,9ICKH,cee7f,1130.9193955154385,336.90552877223627,80.0,20.0,#None,Entrez Gene,10893,POINT (1130.9193955154385 336.90552877223627)
27,MMP21,HT0I8,cee7f,1210.919395515438,316.4388062492468,80.0,20.0,#None,Entrez Gene,118856,POINT (1210.919395515438 316.4388062492468)
28,MMP14,Q5Z3M,cee7f,1210.919395515438,336.4388062492468,80.0,20.0,#None,Entrez Gene,4323,POINT (1210.919395515438 336.4388062492468)
29,MMP25,7P495,cee7f,1210.919395515438,376.4388062492467,80.0,20.0,#None,Entrez Gene,64386,POINT (1210.919395515438 376.4388062492467)
30,MMP19,BE72N,cee7f,1210.9193955154383,176.9055287722365,80.0,20.0,#None,Entrez Gene,4327,POINT (1210.9193955154383 176.9055287722365)
31,MMP27,QFUOA,cee7f,1210.9193955154383,196.4388062492469,80.0,20.0,#None,Entrez Gene,64066,POINT (1210.9193955154383 196.4388062492469)
32,MMP17,UK025,cee7f,1210.9193955154383,216.4388062492468,80.0,20.0,#None,Entrez Gene,4326,POINT (1210.9193955154383 216.4388062492468)
33,ETC,a0333,,397.92592592592644,464.44589468987016,58.0,22.5,#14931d,WikiPathways,WP111,POINT (397.92592592592644 464.44589468987016)
34,PKC,a28fe,,356.1632083891118,218.0,47.0,25.0,#None,Enzyme Nomenclature,2.7.11.13,POINT (356.1632083891118 218)
35,Na⁺/K⁺-ATPase,a29d6,,222.0,395.25,136.0,35.5,#None,Enzyme Nomenclature,7.2.2.13,POINT (222 395.25)
36,NAD,a4b77,,662.8408034172352,624.5611044687706,40.0,20.0,#0000ff,Wikidata,Q12499775,POINT (662.8408034172352 624.5611044687706)
37,NADP,a7d79,,522.2160678336742,632.9587229324428,40.0,20.0,#0000ff,Wikidata,Q26987754,POINT (522.2160678336742 632.9587229324428)
38,PGE2,aa034,,1008.2084989661814,135.09259259259287,50.0,17.605845774956613,#0000ff,Wikidata,Q416554,POINT (1008.2084989661814 135.09259259259287)
39,O2- radical,ad6c2,,181.4259259259262,704.5185185185178,70.0,25.0,#0000ff,ChEBI,61073,POINT (181.4259259259262 704.5185185185178)
40,Sorbitol,ae354,,592.478640601424,599.5519857206597,70.0,25.0,#0000ff,Wikidata,Q245280,POINT (592.478640601424 599.5519857206597)
41,DNA,aec5f,,633.4259259259264,460.5185185185182,46.0,25.0,#14961e,WikiPathways,WP466,POINT (633.4259259259264 460.5185185185182)
42,"Sensitization and
hyperexcitation",b04ba,,633.4259259259264,228.63425925925924,107.0,32.731481481481524,#14961e,Unknown,"Sensitization and
hyperexcitation",POINT (633.4259259259264 228.63425925925924)
43,ADP,b097b,,292.2971870518553,461.50633662725414,55.59081108147495,20.0,#0000ff,Wikidata,Q185253,POINT (292.2971870518553 461.50633662725414)
44,NADPH,b1112,,464.56156091711887,632.9587229324428,60.0,20.0,#0000ff,Wikidata,Q26841327,POINT (464.56156091711887 632.9587229324428)
45,"NADPH
oxidase",b3088,,423.96759259259284,674.1574074074075,55.41666666666629,33.33333333333326,#None,Wikidata,Q97651124,POINT (423.96759259259284 674.1574074074075)
46,TKR,b45d7,,915.457942882643,94.16086568496254,49.0,23.524319500222898,#None,Ensembl,ENSG00000007350,POINT (915.457942882643 94.16086568496254)
47,Na+,bb2ec,,634.6759259259264,142.76851851851865,44.0,25.0,#0000ff,Wikidata,Q31541104,POINT (634.6759259259264 142.76851851851865)
48,"Sorbitol 
dehydrogenase",bb35e,,635.75,549.75,95.0,35.0,#None,Uniprot-TrEMBL,Q00796,POINT (635.75 549.75)
49,AGE,bd087,,780.2482108246422,459.4907407407408,40.0,25.0,#0000ff,ChEBI,84123,POINT (780.2482108246422 459.4907407407408)
50,Urea cycle,c1dd4,,704.505832449629,783.4634146341464,90.0,25.0,#14961e,WikiPathways,WP4595,POINT (704.505832449629 783.4634146341464)
51,ATP,c355f,e831c,315.7971870518553,542.9106229838748,56.72629023302602,20.0,#0000ff,Wikidata,Q80863,POINT (315.7971870518553 542.9106229838748)
52,GPCR,c8015,,915.4579428826432,135.09259259259287,44.99999999999909,25.0,#None,Wikidata,Q38173,POINT (915.4579428826432 135.09259259259287)
53,"BDNF-TrkB
signaling",ccd89,,877.5,29.25,80.0,35.5,#14961e,WikiPathways,WP3676,POINT (877.5 29.25)
54,RAGE,d4e95,,577.9259259259264,421.51851851851865,50.0,25.0,#None,Entrez Gene,177,POINT (577.9259259259264 421.51851851851865)
55,C3,d77f8,,1012.0,193.0,46.0,25.0,#None,Entrez Gene,718,POINT (1012 193)
56,Cytokines,d8552,,1003.2084989661812,94.16086568496254,64.0,25.0,#None,Wikidata,Q212354,POINT (1003.2084989661812 94.16086568496254)
57,Glut-1,d91b5,d29dc,236.8,514.7685185185178,54.0,25.0,#None,Entrez Gene,6513,POINT (236.8 514.7685185185178)
58,"Protein
kinases",ddd0b,,764.9259259259264,224.7685185185185,62.0,35.5,#None,Unknown,"Protein
kinases",POINT (764.9259259259264 224.7685185185185)
59,TRPV1,dfee0,,282.0,64.0,60.0,25.0,#None,Uniprot-TrEMBL,Q8NER1,POINT (282 64)
60,NADH,e38ea,,727.7482108246418,603.9314748391406,50.0,20.0,#0000ff,Wikidata,Q26987453,POINT (727.7482108246418 603.9314748391406)
61,Fructose,e8394,,747.7482108246418,563.2736305697742,65.0,25.0,#0000ff,Wikidata,Q61738075,POINT (747.7482108246418 563.2736305697742)
62,BDNF,fe2cf,,797.0,17.0,58.0,25.0,#None,Entrez Gene,627,POINT (797 17)
63,O2- radical,cfeed,,299.72780008924644,704.4368585452917,70.0,25.0,#0000ff,ChEBI,61073,POINT (299.72780008924644 704.4368585452917)
64,Glut-3,ffedf,d29dc,236.8,540.0911423471657,54.0,25.0,#None,Entrez Gene,6515,POINT (236.8 540.0911423471657)
65,Glucose,e315e,,68.4259259259257,597.5185185185178,58.0,25.0,#0000ff,Wikidata,Q37525,POINT (68.4259259259257 597.5185185185178)
66,Glucose,d952c,,181.4259259259262,597.5185185185178,58.0,25.0,#0000ff,Wikidata,Q37525,POINT (181.4259259259262 597.5185185185178)
67,Glucose,e6a15,,402.7492190986171,597.5185185185178,58.0,25.0,#0000ff,Wikidata,Q37525,POINT (402.7492190986171 597.5185185185178)
68,ROS,aff53,,68.4259259259257,704.5185185185178,58.0,25.0,#0000ff,ChEBI,26523,POINT (68.4259259259257 704.5185185185178)
69,"Protein
synthesis",c7cb0,,633.4259259259264,316.0625000000001,90.0,34.125000000000234,#14961e,WikiPathways,WP1812,POINT (633.4259259259264 316.0625000000001)
70,Ca2+,f671e,,356.1632083891118,170.08668005354744,44.0,25.0,#0000ff,ChEBI,29108,POINT (356.1632083891118 170.08668005354744)
71,K+,e01a7,,292.9393128067826,325.9618473895582,44.0,25.0,#0000ff,ChEBI,29103,POINT (292.9393128067826 325.9618473895582)
72,K+,bd6f9,,179.47344935296758,325.9618473895582,44.0,25.0,#0000ff,ChEBI,29103,POINT (179.47344935296758 325.9618473895582)
73,Na+,f106c,,292.9393128067826,357.9525881302989,44.0,25.0,#0000ff,Wikidata,Q31541104,POINT (292.9393128067826 357.9525881302989)
74,Na+,cb8d5,,179.47344935296758,357.9525881302989,44.0,25.0,#0000ff,Wikidata,Q31541104,POINT (179.47344935296758 357.9525881302989)
75,K+,c1656,,314.15227576974564,262.59147701918755,44.0,25.0,#0000ff,ChEBI,29103,POINT (314.15227576974564 262.59147701918755)
76,"Ion
imbalance",d914b,,376.2685185185188,324.0625000000001,88.87037037036993,31.56481481481478,#14961e,Unknown,"Ion
imbalance",POINT (376.2685185185188 324.0625000000001)
77,ROS,c3f92,,574.8765524353561,706.9744525174483,54.59874698114163,20.0,#0000ff,ChEBI,26523,POINT (574.8765524353561 706.9744525174483)
78,e-,caa0a,e831c,315.7971870518553,562.169882243134,56.72629023302602,20.0,#0000ff,ChEBI,10545,POINT (315.7971870518553 562.169882243134)
79,NO,fd84d,,772.0802561390583,646.3726006655974,54.59874698114163,20.0,#0000ff,ChEBI,16480,POINT (772.0802561390583 646.3726006655974)
80,NRS,f7db7,,836.5339598427638,432.39111918411714,40.0,20.0,#0000ff,Unknown,NRS,POINT (836.5339598427638 432.39111918411714)
81,INOS,b94f4,,771.9351851851854,733.5740740740731,50.0,25.0,#None,Uniprot-TrEMBL,P35228,POINT (771.9351851851854 733.5740740740731)
82,AGE,f9b5d,,494.7389515653823,457.91666666666714,51.9444444444448,25.0,#0000ff,ChEBI,84123,POINT (494.7389515653823 457.91666666666714)
83,ROS,a14b1,,966.274700583504,490.92815622115404,54.59874698114163,20.0,#0000ff,ChEBI,26523,POINT (966.274700583504 490.92815622115404)
84,TRPA1,fa32d,,355.0,64.0,60.0,25.0,#None,Uniprot-TrEMBL,O75762,POINT (355 64)
85,NMDA,fe1ae,,428.0,64.0,60.0,25.0,#None,InterPro,IPR018882,POINT (428 64)
86,Nav1.6,faf44,,523.5,64.0,57.0,25.0,#None,Ensembl,ENSG00000196876,POINT (523.5 64)
87,Nav1.7,c6197,,584.5,64.0,57.0,25.0,#None,Ensembl,ENSG00000169432,POINT (584.5 64)
88,Nav1.8,da7e2,,645.5,64.0,57.0,25.0,#None,Ensembl,ENSG00000185313,POINT (645.5 64)
89,BDNFR,e978f,,797.0,64.0,62.0,25.0,#None,Unknown,BDNFR,POINT (797 64)
90,PKC,bc233,ed744,1170.7240614931209,438.35028608506076,47.0,25.0,#None,Unknown,PKC,POINT (1170.7240614931209 438.35028608506076)
91,"Aldose 
reductase",c705d,,492.0,557.75,70.0,35.0,#None,Enzyme Nomenclature,1.1.1.21,POINT (492 557.75)
92,NO,ccafd,,721.0802561390583,39.37260066559736,54.59874698114163,20.0,#0000ff,ChEBI,16480,POINT (721.0802561390583 39.37260066559736)
