S|P|O|S_ID|P_ID|O_ID
merlin (human)|has_gene_template|NF2|http://purl.obolibrary.org/obo/PR_P35240|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/4771
CSF1R|participates_in|Signaling by Interleukins|http://www.ncbi.nlm.nih.gov/gene/1436|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-449147
FGFR4|participates_in|Signaling by Interleukins|http://www.ncbi.nlm.nih.gov/gene/2264|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-449147
CSF1R|causes or contributes to condition|Breast carcinoma|http://www.ncbi.nlm.nih.gov/gene/1436|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0003002
FLT1|causes or contributes to condition|Breast carcinoma|http://www.ncbi.nlm.nih.gov/gene/2321|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0003002
CSF1R|causes or contributes to condition|leukoencephalopathy with vanishing white matter|http://www.ncbi.nlm.nih.gov/gene/1436|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0011380
leukoencephalopathy with vanishing white matter|has phenotype|Hydrops fetalis|http://purl.obolibrary.org/obo/MONDO_0011380|http://purl.obolibrary.org/obo/RO_0002200|http://purl.obolibrary.org/obo/HP_0001789
FLT4|causes or contributes to condition|Hydrops fetalis|http://www.ncbi.nlm.nih.gov/gene/2324|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0001789
CSF1R|causes or contributes to condition|hereditary diffuse leukoencephalopathy with axonal spheroids and pigmented glia|http://www.ncbi.nlm.nih.gov/gene/1436|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0009096
hereditary diffuse leukoencephalopathy with axonal spheroids and pigmented glia|has phenotype|Depression|http://purl.obolibrary.org/obo/MONDO_0009096|http://purl.obolibrary.org/obo/RO_0002200|http://purl.obolibrary.org/obo/HP_0000716
NGFR|causes or contributes to condition|Depression|http://www.ncbi.nlm.nih.gov/gene/4804|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0000716
CSF1R|causes or contributes to condition|Acute megakaryocytic leukemia|http://www.ncbi.nlm.nih.gov/gene/1436|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0006733
MET|causes or contributes to condition|Acute megakaryocytic leukemia|http://www.ncbi.nlm.nih.gov/gene/4233|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0006733
PDGFRA|participates_in|Signaling by Interleukins|http://www.ncbi.nlm.nih.gov/gene/5156|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-449147
PDGFRB|participates_in|Signaling by Interleukins|http://www.ncbi.nlm.nih.gov/gene/5159|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-449147
PDGFRA|participates_in|PI3K/AKT activation|http://www.ncbi.nlm.nih.gov/gene/5156|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-198203
TEK|participates_in|Signaling by Interleukins|http://www.ncbi.nlm.nih.gov/gene/7010|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-449147
leukoencephalopathy with vanishing white matter|has phenotype|Psychosis|http://purl.obolibrary.org/obo/MONDO_0011380|http://purl.obolibrary.org/obo/RO_0002200|http://purl.obolibrary.org/obo/HP_0000709
NTRK1|causes or contributes to condition|Psychosis|http://www.ncbi.nlm.nih.gov/gene/4914|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0000709
NTRK2|causes or contributes to condition|Depression|http://www.ncbi.nlm.nih.gov/gene/4915|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0000716
FGFR4|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/2264|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
NF2|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/4771|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
FGFR4|causes or contributes to condition|Lung adenocarcinoma|http://www.ncbi.nlm.nih.gov/gene/2264|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0030078
FLT1|causes or contributes to condition|Lung adenocarcinoma|http://www.ncbi.nlm.nih.gov/gene/2321|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0030078
FGFR4|participates_in|Signaling by VEGF|http://www.ncbi.nlm.nih.gov/gene/2264|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-194138
FLT4|participates_in|Signaling by VEGF|http://www.ncbi.nlm.nih.gov/gene/2324|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-194138
FGFR4|participates_in|Signaling by NTRKs|http://www.ncbi.nlm.nih.gov/gene/2264|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-166520
NGFR|participates_in|Signaling by NTRKs|http://www.ncbi.nlm.nih.gov/gene/4804|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-166520
FGFR4|participates_in|PI3K/AKT activation|http://www.ncbi.nlm.nih.gov/gene/2264|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-198203
MET|participates_in|PI3K/AKT activation|http://www.ncbi.nlm.nih.gov/gene/4233|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-198203
FGFR4|participates_in|SOS-mediated signalling|http://www.ncbi.nlm.nih.gov/gene/2264|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-112412
NTRK2|causes or contributes to condition|Lung adenocarcinoma|http://www.ncbi.nlm.nih.gov/gene/4915|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0030078
FLT1|causes or contributes to condition|Clear cell renal cell carcinoma|http://www.ncbi.nlm.nih.gov/gene/2321|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0006770
NF2|causes or contributes to condition|Clear cell renal cell carcinoma|http://www.ncbi.nlm.nih.gov/gene/4771|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0006770
EGFR|participates_in|Signaling by VEGF|http://www.ncbi.nlm.nih.gov/gene/1956|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-194138
FGFR1|participates_in|Signaling by VEGF|http://www.ncbi.nlm.nih.gov/gene/2260|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-194138
FLT1|participates_in|Signaling by VEGF|http://www.ncbi.nlm.nih.gov/gene/2321|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-194138
FGFR1|participates_in|Signaling by NTRKs|http://www.ncbi.nlm.nih.gov/gene/2260|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-166520
FGFR1|causes or contributes to condition|gemistocytic astrocytoma|http://www.ncbi.nlm.nih.gov/gene/2260|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0016689
MET|causes or contributes to condition|gemistocytic astrocytoma|http://www.ncbi.nlm.nih.gov/gene/4233|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0016689
FGFR1|participates_in|PI3K/AKT activation|http://www.ncbi.nlm.nih.gov/gene/2260|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-198203
FGFR1|participates_in|SOS-mediated signalling|http://www.ncbi.nlm.nih.gov/gene/2260|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-112412
FGFR1|participates_in|Signaling by Interleukins|http://www.ncbi.nlm.nih.gov/gene/2260|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-449147
FGFR1|causes or contributes to condition|pilomyxoid astrocytoma|http://www.ncbi.nlm.nih.gov/gene/2260|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0016692
NTRK2|causes or contributes to condition|pilomyxoid astrocytoma|http://www.ncbi.nlm.nih.gov/gene/4915|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0016692
EPHA2|causes or contributes to condition|Posterior subcapsular cataract|http://www.ncbi.nlm.nih.gov/gene/1969|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0007787
neurofibromatosis type 2|has phenotype|Posterior subcapsular cataract|http://purl.obolibrary.org/obo/MONDO_0007039|http://purl.obolibrary.org/obo/RO_0002200|http://purl.obolibrary.org/obo/HP_0007787
neurofibromatosis type 2|disease has basis in dysfunction of|NF2|http://purl.obolibrary.org/obo/MONDO_0007039|http://purl.obolibrary.org/obo/RO_0004020|http://www.ncbi.nlm.nih.gov/gene/4771
EPHA2|participates_in|Axon guidance|http://www.ncbi.nlm.nih.gov/gene/1969|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-422475
EGFR|participates_in|Axon guidance|http://www.ncbi.nlm.nih.gov/gene/1956|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-422475
EPHA2|causes or contributes to condition|Neoplasm|http://www.ncbi.nlm.nih.gov/gene/1969|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0002664
CSF1R|causes or contributes to condition|Neoplasm|http://www.ncbi.nlm.nih.gov/gene/1436|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0002664
pesticide|interacts with|EGFR|http://purl.obolibrary.org/obo/CHEBI_25944|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/1956
pesticide|interacts with|NGFR|http://purl.obolibrary.org/obo/CHEBI_25944|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/4804
FGFR4|participates_in|Axon guidance|http://www.ncbi.nlm.nih.gov/gene/2264|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-422475
EPHA2|causes or contributes to condition|Noonan syndrome 1|http://www.ncbi.nlm.nih.gov/gene/1969|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0008104
Noonan syndrome 1|has phenotype|Lymphedema|http://purl.obolibrary.org/obo/MONDO_0008104|http://purl.obolibrary.org/obo/RO_0002200|http://purl.obolibrary.org/obo/HP_0001004
FLT4|causes or contributes to condition|Lymphedema|http://www.ncbi.nlm.nih.gov/gene/2324|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0001004
pesticide|is substance that treats|Neoplasm|http://purl.obolibrary.org/obo/CHEBI_25944|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/HP_0002664
MET|participates_in|Axon guidance|http://www.ncbi.nlm.nih.gov/gene/4233|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-422475
PDGFRA|participates_in|Axon guidance|http://www.ncbi.nlm.nih.gov/gene/5156|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-422475
PDGFRB|participates_in|Axon guidance|http://www.ncbi.nlm.nih.gov/gene/5159|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-422475
TEK|participates_in|Axon guidance|http://www.ncbi.nlm.nih.gov/gene/7010|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-422475
Noonan syndrome 1|has phenotype|Splenomegaly|http://purl.obolibrary.org/obo/MONDO_0008104|http://purl.obolibrary.org/obo/RO_0002200|http://purl.obolibrary.org/obo/HP_0001744
FLT3|causes or contributes to condition|Splenomegaly|http://www.ncbi.nlm.nih.gov/gene/2322|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0001744
EPHA2|causes or contributes to condition|Noonan syndrome with multiple lentigines|http://www.ncbi.nlm.nih.gov/gene/1969|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0007893
Noonan syndrome with multiple lentigines|has phenotype|Neuroblastoma|http://purl.obolibrary.org/obo/MONDO_0007893|http://purl.obolibrary.org/obo/RO_0002200|http://purl.obolibrary.org/obo/HP_0003006
NTRK1|causes or contributes to condition|Neuroblastoma|http://www.ncbi.nlm.nih.gov/gene/4914|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0003006
NTRK2|causes or contributes to condition|Neuroblastoma|http://www.ncbi.nlm.nih.gov/gene/4915|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0003006
EGFR|causes or contributes to condition|Malignant mesothelioma|http://www.ncbi.nlm.nih.gov/gene/1956|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0100001
NF2|causes or contributes to condition|Malignant mesothelioma|http://www.ncbi.nlm.nih.gov/gene/4771|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0100001
Noonan syndrome 1|has phenotype|Skeletal dysplasia|http://purl.obolibrary.org/obo/MONDO_0008104|http://purl.obolibrary.org/obo/RO_0002200|http://purl.obolibrary.org/obo/HP_0002652
FLT1|causes or contributes to condition|Skeletal dysplasia|http://www.ncbi.nlm.nih.gov/gene/2321|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0002652
FLT1|participates_in|VEGF binds to VEGFR leading to receptor dimerization|http://www.ncbi.nlm.nih.gov/gene/2321|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-195399
FLT4|participates_in|VEGF binds to VEGFR leading to receptor dimerization|http://www.ncbi.nlm.nih.gov/gene/2324|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-195399
FLT1|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/2321|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
NGFR|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/4804|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
FLT1|causes or contributes to condition|sarcomatoid renal cell carcinoma|http://www.ncbi.nlm.nih.gov/gene/2321|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0003012
MET|causes or contributes to condition|sarcomatoid renal cell carcinoma|http://www.ncbi.nlm.nih.gov/gene/4233|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0003012
PDGFRA|causes or contributes to condition|Burkitt lymphoma|http://www.ncbi.nlm.nih.gov/gene/5156|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0030080
FLT3|causes or contributes to condition|Burkitt lymphoma|http://www.ncbi.nlm.nih.gov/gene/2322|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0030080
PDGFRA|participates_in|Signaling by NTRK1 (TRKA)|http://www.ncbi.nlm.nih.gov/gene/5156|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-187037
NTRK2|participates_in|Signaling by NTRK1 (TRKA)|http://www.ncbi.nlm.nih.gov/gene/4915|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-187037
PDGFRB|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/5159|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
PDGFRB|participates_in|SOS-mediated signalling|http://www.ncbi.nlm.nih.gov/gene/5159|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-112412
PDGFRB|participates_in|Signaling by NTRK1 (TRKA)|http://www.ncbi.nlm.nih.gov/gene/5159|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-187037
TEK|causes or contributes to condition|Clear cell renal cell carcinoma|http://www.ncbi.nlm.nih.gov/gene/7010|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0006770
TEK|participates_in|Signalling to p38 via RIT and RIN|http://www.ncbi.nlm.nih.gov/gene/7010|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-187706
NTRK1|participates_in|Signalling to p38 via RIT and RIN|http://www.ncbi.nlm.nih.gov/gene/4914|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-187706
TEK|participates_in|Signaling by NTRK1 (TRKA)|http://www.ncbi.nlm.nih.gov/gene/7010|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-187037
FLT3|participates_in|Immune System|http://www.ncbi.nlm.nih.gov/gene/2322|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-168256
PDGFRA|participates_in|SOS-mediated signalling|http://www.ncbi.nlm.nih.gov/gene/5156|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-112412
FLT3|has gene product|receptor-type tyrosine-protein kinase FLT3 (human)|http://www.ncbi.nlm.nih.gov/gene/2322|http://purl.obolibrary.org/obo/RO_0002205|http://purl.obolibrary.org/obo/PR_P36888
receptor-type tyrosine-protein kinase FLT3 (human)|participates_in|Signal Transduction|http://purl.obolibrary.org/obo/PR_P36888|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
NTRK1|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/4914|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
NTRK1|participates_in|NGF-independant TRKA activation|http://www.ncbi.nlm.nih.gov/gene/4914|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-187024
NTRK2|participates_in|NGF-independant TRKA activation|http://www.ncbi.nlm.nih.gov/gene/4915|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-187024
NTRK2|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/4915|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
MIR98|causes or contributes to condition|Neoplasm of the colon|http://www.ncbi.nlm.nih.gov/gene/407054|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0100273
MYC|causes or contributes to condition|Neoplasm of the colon|http://www.ncbi.nlm.nih.gov/gene/4609|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0100273
MIR98|causes or contributes to condition|Neoplasm of the lung|http://www.ncbi.nlm.nih.gov/gene/407054|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0100526
pemetrexed|is substance that treats|Neoplasm of the lung|http://purl.obolibrary.org/obo/CHEBI_63616|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/HP_0100526
pemetrexed|interacts with|NRAS|http://purl.obolibrary.org/obo/CHEBI_63616|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/4893
HRAS|causes or contributes to condition|Neoplasm of the lung|http://www.ncbi.nlm.nih.gov/gene/3265|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0100526
MIR98|causes or contributes to condition|Ovarian carcinoma|http://www.ncbi.nlm.nih.gov/gene/407054|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0025318
familial pancreatic carcinoma|has phenotype|Ovarian carcinoma|http://purl.obolibrary.org/obo/MONDO_0015278|http://purl.obolibrary.org/obo/RO_0002200|http://purl.obolibrary.org/obo/HP_0025318
KRAS (human)|causes or contributes to condition|familial pancreatic carcinoma|http://www.ncbi.nlm.nih.gov/gene/3845|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0015278
CDH1|participates_in|Apoptotic cleavage of cell adhesion proteins|http://www.ncbi.nlm.nih.gov/gene/999|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-351906
CTNNB1|participates_in|Apoptotic cleavage of cell adhesion proteins|http://www.ncbi.nlm.nih.gov/gene/1499|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-351906
CDH1|participates_in|RHO GTPases activate IQGAPs|http://www.ncbi.nlm.nih.gov/gene/999|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5626467
CTNNA1|participates_in|RHO GTPases activate IQGAPs|http://www.ncbi.nlm.nih.gov/gene/1495|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5626467
CDH1|participates_in|Adherens junctions interactions|http://www.ncbi.nlm.nih.gov/gene/999|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-418990
CDH10|participates_in|Adherens junctions interactions|http://www.ncbi.nlm.nih.gov/gene/1008|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-418990
CDH11|participates_in|Adherens junctions interactions|http://www.ncbi.nlm.nih.gov/gene/1009|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-418990
CDH12|participates_in|Adherens junctions interactions|http://www.ncbi.nlm.nih.gov/gene/1010|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-418990
CDH13|participates_in|Adherens junctions interactions|http://www.ncbi.nlm.nih.gov/gene/1012|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-418990
juvenile pilocytic astrocytoma|has phenotype|Splenomegaly|http://purl.obolibrary.org/obo/MONDO_0003999|http://purl.obolibrary.org/obo/RO_0002200|http://purl.obolibrary.org/obo/HP_0001744
NTRK2|causes or contributes to condition|juvenile pilocytic astrocytoma|http://www.ncbi.nlm.nih.gov/gene/4915|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0003999
PDGFRA|causes or contributes to condition|Cutaneous melanoma|http://www.ncbi.nlm.nih.gov/gene/5156|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0012056
NF2|causes or contributes to condition|Cutaneous melanoma|http://www.ncbi.nlm.nih.gov/gene/4771|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0012056
NTRK2|causes or contributes to condition|gemistocytic astrocytoma|http://www.ncbi.nlm.nih.gov/gene/4915|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0016689
PDGFRA|participates_in|Signaling by VEGF|http://www.ncbi.nlm.nih.gov/gene/5156|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-194138
PDGFRB|participates_in|Signaling by VEGF|http://www.ncbi.nlm.nih.gov/gene/5159|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-194138
receptor-type tyrosine-protein kinase FLT3 (human)|has_gene_template|FLT3|http://purl.obolibrary.org/obo/PR_P36888|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/2322
FLT4|causes or contributes to condition|Clear cell renal cell carcinoma|http://www.ncbi.nlm.nih.gov/gene/2324|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0006770
FLT4|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/2324|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
MET|participates_in|Signaling by VEGF|http://www.ncbi.nlm.nih.gov/gene/4233|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-194138
MET|participates_in|Signaling by NTRKs|http://www.ncbi.nlm.nih.gov/gene/4233|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-166520
PDGFRA|participates_in|Signaling by NTRKs|http://www.ncbi.nlm.nih.gov/gene/5156|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-166520
PDGFRB|participates_in|Signaling by NTRKs|http://www.ncbi.nlm.nih.gov/gene/5159|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-166520
TEK|participates_in|Signaling by NTRKs|http://www.ncbi.nlm.nih.gov/gene/7010|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-166520
pesticide|is substance that treats|Burkitt lymphoma|http://purl.obolibrary.org/obo/CHEBI_25944|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/HP_0030080
NTRK1|participates_in|Signaling by NTRKs|http://www.ncbi.nlm.nih.gov/gene/4914|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-166520
