2.2889746,"NCBITaxon:337687"
2.2890387,"NCBITaxon:33553"
2.2892955,"NCBITaxon:10066"
2.2893451,"NCBITaxon:39107"
2.3027659,"GO:0044763"
2.3287660,"UBERON:0000179"
2.3705125,"CHEBI:33232"
2.3744791,"MONDO:0005071"
2.3780784,"CHEBI:24431"
2.3828737,"UBERON:0004119"
2.3890272,"CHEBI:59999"
2.4164645,"SO:0000733"
2.4236394,"UBERON:0000064"
2.4266818,"MONDO:0003847"
2.5072122,"SO:0000443"
2.5590700,"GO:0044424"
2.5730428,"UBERON:0004111"
2.5932365,"GO:0032502"
2.6007619,"GO:0098772"
2.6135827,"MONDO:0004335"
2.6390064,"CL:0000988"
2.6561620,"MONDO:0021194"
2.6569105,"UBERON:0000055"
2.6831531,"UBERON:0000475"
2.6982483,"MONDO:0005151"
2.7049789,"UBERON:0000178"
2.7269422,"GO:0007610"
2.7283368,"GO:0071704"
2.7334256,"GO:0065007"
2.7369609,"MONDO:0000651"
2.7454765,"HP:0002664"
2.7465758,"GO:0032991"
2.7595544,"SO:0000348"
2.7692561,"MONDO:0021166"
2.7834987,"MONDO:0002602"
2.7849984,"GO:0005515"
2.7982279,"GO:0005102"
2.7999962,"GO:0032501"
2.8005975,"MONDO:0044965"
2.8011108,"NCBITaxon:10088"
2.8057728,"GO:0030545"
2.8072962,"MONDO:0005046"
2.8219487,"UBERON:0000477"
2.8236728,"GO:0044767"
2.8304843,"GO:0040007"
2.8414023,"CL:0000219"
2.8508921,"GO:0043226"
2.8623708,"CL:0000738"
2.8626035,"CHEBI:60004"
2.8678660,"MONDO:0002081"
2.8691596,"GO:0044237"
2.8736898,"UBERON:0003103"
2.8844337,"MONDO:0004995"
2.8855550,"NCBITaxon:10114"
2.8874001,"CHEBI:52217"
2.8884088,"UBERON:0005181"
2.8906615,"CHEBI:23888"
2.8971159,"CL:0002242"
2.9152812,"SO:0000831"
2.9275417,"GO:0043170"
2.9351244,"SO:0001237"
2.9369344,"GO:0030546"
2.9402789,"DRUGBANK:DB00118"
2.9418930,"UBERON:0005173"
2.9458869,"GO:0043229"
2.9461910,"GO:0048018"
2.9527505,"GO:0004872"
2.9576666,"UBERON:0015212"
2.9657233,"UBERON:0002530"
2.9668319,"GO:0044238"
2.9678810,"UBERON:0005172"
2.9701117,"GO:0050789"
2.9780196,"GO:0016265"
2.9803771,"GO:0043234"
2.9824248,"PR:000036194"
2.9865482,"SO:0000352"
2.9942701,"MONDO:0021195"
3.0023284,"MONDO:0005626"
3.0154094,"GO:0009058"
3.0323849,"MONDO:0100336"
3.0349554,"GO:0051179"
3.0456718,"UBERON:0013765"
3.0512748,"GO:0060089"
3.0524495,"MONDO:0005560"
3.0555318,"MONDO:0004993"
3.0688599,"GO:0016740"
3.0839023,"MONDO:0003900"
3.0867056,"UBERON:0000467"
3.0941992,"UBERON:0001981"
3.0958360,"CHEBI:35223"
3.0958494,"SO:0001185"
3.0981058,"UBERON:0002384"
3.1080195,"MONDO:0005550"
3.1517466,"GO:0003008"
3.1520433,"GO:0006807"
3.1635579,"UBERON:0002368"
3.1731036,"GO:0006950"
3.1758909,"MONDO:0005172"
3.1763370,"CHEBI:46662"
3.1785154,"GO:0044421"
3.1797662,"SO:0001409"
3.1825106,"CHEBI:23367"
3.1931871,"MONDO:0002254"
3.1948982,"CHEBI:52210"
3.1950155,"MONDO:0005570"
3.2018667,"SO:0000673"
3.2020690,"UBERON:0003101"
3.2117506,"MONDO:0005066"
3.2182880,"MONDO:0021147"
3.2284927,"CL:0000842"
3.2317252,"MONDO:0002118"
3.2356682,"CHEBI:35222"
3.2388732,"SO:0001260"
3.2398812,"GO:0051234"
3.2507299,"UBERON:0001637"
3.2555437,"UBERON:0001977"
3.2627640,"GO:0016020"
3.2685871,"CL:0000226"
3.2707481,"CL:0000542"
3.2744820,"MONDO:0021059"
3.2768532,"CHEBI:33259"
3.2803498,"CL:0000763"
3.2830432,"UBERON:0005162"
3.2833330,"CHEBI:24835"
3.2840400,"GO:0050877"
3.2919601,"GO:0044260"
3.2943323,"GO:0006952"
3.2960993,"CL:0002087"
3.2979363,"UBERON:0013702"
3.3023217,"MONDO:0005240"
3.3130927,"UBERON:0002075"
3.3138401,"SO:0000695"
3.3141545,"UBERON:0000955"
3.3228834,"GO:0006954"
3.3259495,"UBERON:0003509"
3.3259663,"GO:0043227"
3.3298013,"MONDO:0005381"
3.3313135,"GO:0016772"
3.3314892,"GO:0042571"
3.3435064,"GO:0034641"
3.3534982,"SO:0002072"
3.3572328,"GO:0044444"
3.3578721,"SO:0001059"
3.3605820,"GO:0019814"
3.3629691,"MONDO:0002025"
3.3629891,"UBERON:0002365"
3.3843552,"MONDO:0019117"
3.3906341,"GO:1901576"
3.3955652,"CHEBI:48705"
3.4008274,"MONDO:0005042"
3.4315770,"CHEBI:52206"
3.4329375,"GO:0043231"
3.4369478,"MOP:0000543"
3.4386945,"CL:0000211"
3.4387458,"CL:0000393"
3.4435668,"CHEBI:33579"
3.4437037,"MONDO:0005385"
3.4446152,"GO:0050794"
3.4463115,"GO:0044249"
3.4497565,"UBERON:0015228"
3.4509507,"UBERON:0000948"
3.4509507,"UBERON:0007100"
3.4638361,"UBERON:0006925"
3.4647454,"UBERON:0002107"
3.4815987,"GO:0044707"
3.4840956,"GO:1901360"
3.4875913,"MONDO:0002051"
3.4911163,"SO:0000233"
3.5040983,"MONDO:0005087"
3.5055381,"GO:0009059"
3.5066579,"DRUGBANK:DB09145"
3.5069915,"CHEBI:75958"
3.5110235,"GO:0007165"
3.5124704,"CL:0000540"
3.5280049,"GO:0006725"
3.5282940,"GO:0048856"
3.5326516,"UBERON:0002385"
3.5339165,"CL:0002319"
3.5339862,"UBERON:0004765"
3.5367530,"GO:0046483"
3.5416126,"UBERON:0005090"
3.5474881,"GO:0007568"
3.5480598,"MONDO:0021145"
3.5514939,"MONDO:0005267"
3.5552610,"GO:0034645"
3.5619390,"GO:0006139"
3.5650522,"GO:0044271"
3.5688017,"CHEBI:24621"
3.5732935,"GO:0007154"
3.5770107,"GO:0023052"
3.5785113,"GO:0006810"
3.5804105,"UBERON:0000481"
3.5825983,"CL:0000066"
3.5832185,"MONDO:0005093"
3.5939376,"MONDO:0005039"
3.6050261,"GO:0090304"
3.6250743,"UBERON:0005178"
3.6331344,"UBERON:0001474"
3.6372374,"SO:0001235"
3.6375303,"CHEBI:33675"
3.6434014,"UBERON:0001021"
3.6450815,"SO:0000696"
3.6465849,"UBERON:0003100"
3.6479676,"UBERON:0000122"
3.6610408,"MONDO:0021197"
3.6688470,"UBERON:0002048"
3.6698392,"GO:0004871"
3.6710723,"UBERON:0034944"
3.6716341,"MONDO:0005154"
3.6752711,"GO:0016787"
3.6763535,"UBERON:0000171"
3.6771391,"GO:0006259"
3.6772110,"MONDO:0021223"
3.6776564,"UBERON:0000489"
3.6827797,"CHEBI:33280"
3.6838892,"CL:0000404"
3.6983127,"GO:0016301"
3.6993678,"MONDO:0044987"
3.7070796,"NCBITaxon:10090"
3.7076991,"NCBITaxon:862507"
3.7148105,"MONDO:0002515"
3.7214250,"CHEBI:59132"
3.7351751,"MONDO:0000605"
3.7354963,"MONDO:0024458"
3.7449139,"MONDO:0000839"
3.7460194,"GO:0008219"
3.7620154,"GO:1902578"
3.7632744,"GO:0044765"
3.7666543,"MONDO:0100321"
3.7700325,"MOP:0000568"
3.7721862,"GO:1901362"
3.7757475,"CHEBI:63248"
3.7764356,"MONDO:0000270"
3.7764583,"MONDO:0005328"
3.7788685,"MONDO:0002022"
3.7799875,"CL:0011115"
3.7847393,"CL:0000081"
3.7887802,"MONDO:0021350"
3.7935798,"MONDO:0005084"
3.7956422,"MONDO:0002516"
3.7997701,"GO:0043228"
3.7998901,"GO:0038023"
3.8012578,"GO:0043232"
3.8037091,"UBERON:0002049"
3.8056095,"GO:0019438"
3.8064763,"UBERON:0007798"
3.8093957,"GO:0018130"
3.8165606,"MONDO:0019755"
3.8198868,"MONDO:0007179"
3.8213117,"SO:0005836"
3.8236919,"GO:0071840"
3.8237732,"UBERON:0011823"
3.8244058,"GO:0034654"
3.8247173,"GO:0005179"
3.8292025,"GO:0016043"
3.8298865,"GO:0065009"
3.8319312,"PR:000029045"
3.8400436,"UBERON:0000014"
3.8400678,"SO:0001026"
3.8417660,"SO:0000234"
3.8417903,"MONDO:0003274"
3.8448533,"UBERON:0001013"
3.8457730,"UBERON:0007023"
3.8467808,"SO:0001407"
3.8536393,"CL:0000766"
3.8553526,"UBERON:0004755"
3.8598440,"NCBITaxon:10239"
3.8611542,"UBERON:0000077"
3.8624207,"SO:0001507"
3.8660501,"CL:0000084"
3.8669813,"UBERON:0002097"
3.8678988,"UBERON:0005156"
3.8744995,"UBERON:0011821"
3.8758520,"GO:0071897"
3.8784097,"MONDO:0002334"
3.8825560,"SO:0001679"
3.8826674,"GO:0050890"
3.8831154,"SO:0001055"
3.8940712,"UBERON:0011822"
3.9038801,"GO:0051704"
3.9075147,"GO:0006260"
3.9200275,"MONDO:0044881"
3.9243680,"SO:0000856"
3.9281131,"UBERON:0000073"
3.9284983,"GO:0044708"
3.9440068,"CHEBI:24870"
3.9470231,"MONDO:0005275"
3.9486774,"CL:0000151"
3.9515953,"GO:0007600"
3.9528126,"UBERON:0002481"
3.9533880,"CHEBI:36914"
3.9545917,"CHEBI:33238"
3.9546731,"CHEBI:24867"
3.9573230,"UBERON:0002616"
3.9590238,"UBERON:0004573"
3.9598754,"UBERON:0007021"
3.9602526,"UBERON:0013522"
3.9603776,"UBERON:0004923"
3.9639888,"GO:0044710"
3.9695198,"MONDO:0006181"
3.9730653,"UBERON:0010313"
3.9745442,"GO:0006278"
3.9745534,"GO:0001171"
3.9766996,"SO:0000356"
3.9793229,"UBERON:0000483"
3.9793345,"GO:0007611"
3.9798373,"MONDO:0002356"
3.9810826,"SO:0001236"
3.9953806,"UBERON:0011216"
3.9981950,"DRUGBANK:DB09140"
3.9982941,"CHEBI:60027"
4.0009890,"UBERON:0002113"
4.0026117,"GO:0140640"
4.0086401,"GO:1901564"
4.0109923,"CHEBI:37527"
4.0111956,"GO:0016070"
4.0176250,"GO:0005694"
4.0244256,"SO:0001645"
4.0267521,"GO:0010467"
4.0313483,"DRUGBANK:DB09341"
4.0324714,"GO:0016491"
4.0537030,"CHEBI:52211"
4.0589993,"CL:0000325"
4.0601865,"CHEBI:47867"
4.0716945,"MONDO:0002082"
4.0736781,"MONDO:0005020"
4.0739657,"GO:0032774"
4.0753213,"GO:0004888"
4.0758339,"GO:0016032"
4.0800366,"MONDO:0002908"
4.0858971,"GO:0046903"
4.0859564,"GO:0022607"
4.0867865,"GO:0044422"
4.0930216,"MONDO:0005559"
4.0965496,"GO:0044446"
4.0976180,"GO:0048519"
4.1036352,"MONDO:0005108"
4.1071141,"GO:0140096"
4.1113369,"CHEBI:25213"
4.1128526,"MONDO:0044979"
4.1145510,"MONDO:0019044"
4.1161698,"CHEBI:36916"
4.1171344,"CHEBI:36915"
4.1172222,"CHEBI:23906"
4.1211196,"GO:0097659"
4.1229230,"GO:0030234"
4.1233643,"GO:0005622"
4.1307537,"GO:0140097"
4.1331795,"GO:0019083"
4.1352808,"GO:0019538"
4.1397959,"CL:0002320"
4.1418703,"SO:1000002"
4.1470808,"MONDO:0002406"
4.1478207,"MONDO:0005015"
4.1493433,"MONDO:0004970"
4.1554131,"HP:0000707"
4.1711096,"UBERON:0015757"
4.1732614,"UBERON:0034769"
4.1760379,"UBERON:0000310"
4.1773642,"UBERON:0034929"
4.1801238,"MONDO:0001933"
4.1872134,"GO:0048869"
4.1891029,"MONDO:0024276"
4.2005735,"GO:0016779"
4.2014206,"SO:0001410"
4.2016433,"MONDO:0019052"
4.2036241,"GO:0006928"
4.2036560,"MONDO:0023603"
4.2112333,"MONDO:0021581"
4.2265504,"CL:0000145"
4.2321003,"CHEBI:33304"
4.2333359,"CHEBI:25806"
4.2462596,"NCBITaxon:2559587"
4.2510932,"MONDO:0006054"
4.2512878,"MONDO:0025370"
4.2530740,"SO:0000409"
4.2569373,"CHEBI:48706"
4.2579744,"GO:0048518"
4.2615741,"GO:0030154"
4.2616171,"MONDO:0007254"
4.2618844,"UBERON:0011676"
4.2625206,"GO:0034061"
4.2633388,"MONDO:0005059"
4.2634096,"UBERON:0000025"
4.2637789,"UBERON:0004921"
4.2715639,"MONDO:0000473"
4.2719642,"GO:0022414"
4.2721287,"SO:0001483"
4.2721753,"CL:0000034"
4.2760852,"CHEBI:33290"
4.2802232,"DRUGBANK:DB01373"
4.2867004,"CL:0000163"
4.2874661,"GO:0005634"
4.2905412,"GO:0044093"
4.2906360,"MONDO:0019722"
4.2938509,"MONDO:0002320"
4.2939017,"GO:0005125"
4.2946190,"HP:0012638"
4.2960201,"CHEBI:33262"
4.2986625,"GO:0016773"
4.3036638,"SO:0000151"
4.3054980,"MONDO:0021079"
4.3084263,"DRUGBANK:DB00898"
4.3126781,"MONDO:0100329"
4.3141889,"SO:0000340"
4.3154816,"GO:0016209"
4.3163151,"MONDO:0021100"
4.3181012,"GO:0016788"
4.3232303,"PR:000045358"
4.3246133,"PR:000009054"
4.3254020,"MONDO:0005618"
4.3294177,"GO:0006796"
4.3307269,"GO:0006793"
4.3336806,"MONDO:0002657"
4.3383464,"GO:0002376"
4.3403983,"MONDO:0000637"
4.3405878,"NCBITaxon:314145"
4.3420182,"CL:0000235"
4.3431974,"UBERON:0000020"
4.3433707,"CL:0000473"
4.3470644,"MONDO:0005062"
4.3475664,"GO:0008283"
4.3486081,"CL:0000234"
4.3488292,"MONDO:0005218"
4.3508558,"GO:0004672"
4.3511917,"MONDO:0002149"
4.3535025,"MONDO:0005137"
4.3631189,"MONDO:0019060"
4.3677639,"GO:0140098"
4.3693809,"MONDO:0002263"
4.3717925,"SO:0001060"
4.3730691,"GO:0008083"
4.3768951,"GO:0016310"
4.3771295,"UBERON:0011215"
4.3792937,"MONDO:0019056"
4.3797119,"DRUGBANK:DB06154"
4.3838203,"CL:0011026"
4.3847058,"GO:0030547"
4.3891104,"GO:0048019"
4.3894070,"PR:000000033"
4.3903744,"SO:0000817"
4.3948988,"SO:0000694"
4.3956712,"MONDO:0002176"
4.3978901,"SO:0000753"
4.3998246,"MONDO:0003939"
4.4049415,"GO:0034062"
4.4065381,"GO:0070265"
4.4147172,"CHEBI:50406"
4.4202494,"GO:0097747"
4.4254793,"MONDO:0005575"
4.4321529,"UBERON:0001016"
4.4419347,"GO:0044092"
4.4454283,"MONDO:0003225"
4.4521402,"SO:0000667"
4.4542311,"UBERON:0005057"
4.4584747,"GO:0007612"
4.4647705,"UBERON:0014892"
4.4690289,"UBERON:0005423"
4.4722583,"SO:0001537"
4.4736852,"UBERON:0001630"
4.4869078,"SO:0000051"
4.4874082,"MONDO:0011122"
4.4892965,"SO:0000839"
4.4896514,"NCBITaxon:91561"
4.4899602,"MONDO:0021178"
4.4913777,"SO:0001878"
4.4920312,"MONDO:0002129"
4.4941530,"GO:0005739"
4.4997501,"MONDO:0024634"
4.5005534,"SO:0000655"
4.5017790,"MONDO:0020012"
4.5019079,"MONDO:0021669"
4.5057551,"SO:0000833"
4.5134784,"SO:0000330"
4.5136721,"DRUGBANK:DB00117"
4.5185176,"MONDO:0005374"
4.5195667,"UBERON:0003714"
4.5207403,"MONDO:0003916"
4.5256363,"MONDO:0021248"
4.5301022,"MONDO:0021674"
4.5349072,"CHEBI:52214"
4.5352908,"SO:0000853"
4.5392161,"CL:0000457"
4.5434379,"MONDO:0003620"
4.5448640,"MONDO:0020683"
4.5466353,"GO:0006955"
4.5486757,"GO:0065008"
4.5492449,"GO:0044267"
4.5493186,"MONDO:0002280"
4.5515985,"CHEBI:38867"
4.5530035,"SO:0000842"
4.5561533,"MONDO:0006517"
4.5614957,"MONDO:0003150"
4.5616243,"UBERON:0000033"
4.5664459,"DRUGBANK:DB10632"
4.5665001,"MONDO:0005578"
4.5665376,"NCBITaxon:9895"
4.5768835,"UBERON:0000466"
4.5778734,"MONDO:0015757"
4.5796282,"SO:0000167"
4.5801518,"NCBITaxon:9845"
4.5801772,"NCBITaxon:35500"
4.5818302,"SO:0001027"
4.5828716,"MONDO:0005157"
4.5829479,"NCBITaxon:9979"
4.5830834,"NCBITaxon:9975"
4.5833588,"NCBITaxon:9984"
4.5833588,"NCBITaxon:9986"
4.5843849,"UBERON:0034925"
4.5853016,"MONDO:0006816"
4.5861214,"SO:0001761"
4.5875290,"MONDO:0021069"
4.5906829,"MONDO:0005503"
4.5916182,"PR:000030035"
4.5920841,"MONDO:0002614"
4.5934872,"MONDO:0024255"
4.5984783,"UBERON:0003513"
4.5994338,"MONDO:0000429"
4.5995200,"SO:0001763"
4.6010932,"MONDO:0002251"
4.6062135,"MONDO:0000621"
4.6112337,"GO:0007613"
4.6119137,"GO:0005576"
4.6122583,"GO:0008047"
4.6128037,"UBERON:0000464"
4.6136158,"SO:0001023"
4.6141357,"GO:0005737"
4.6198419,"MONDO:0024417"
4.6266688,"SO:0000440"
4.6297979,"DRUGBANK:DB09337"
4.6336318,"SO:0001766"
4.6351793,"DRUGBANK:DB04540"
4.6354248,"CHEBI:59163"
4.6369438,"DRUGBANK:DB09278"
4.6370287,"SO:0002007"
4.6372523,"SO:0001013"
4.6500397,"NCBITaxon:147537"
4.6512635,"DRUGBANK:DB00134"
4.6515720,"GO:0097159"
4.6515720,"GO:1901363"
4.6523435,"MONDO:0020641"
4.6530157,"SO:0000141"
4.6566571,"CL:0000057"
4.6618049,"GO:0003676"
4.6620432,"GO:0097617"
4.6624605,"SO:0000159"
4.6663391,"HP:0001507"
4.6664588,"MONDO:0021118"
4.6665509,"MONDO:0005113"
4.6671728,"GO:0044703"
4.6713149,"CHEBI:35209"
4.6717777,"MONDO:0005554"
4.6722825,"CHEBI:33302"
4.6723056,"UBERON:0000970"
4.6746568,"UBERON:0001017"
4.6750840,"CHEBI:51143"
4.6768087,"MONDO:0000376"
4.6769064,"UBERON:0000063"
4.6851768,"UBERON:0003834"
4.6896818,"MONDO:0015938"
4.6913469,"NCBITaxon:4751"
4.6946144,"UBERON:0005985"
4.7026941,"MONDO:0043424"
4.7029472,"GO:0005215"
4.7093196,"GO:0097458"
4.7100504,"CL:0000458"
4.7163716,"GO:0071702"
4.7180187,"UBERON:0003498"
4.7237711,"UBERON:0000174"
4.7268676,"GO:0022857"
4.7404159,"UBERON:0001088"
4.7450279,"CL:0000225"
4.7454763,"UBERON:0012429"
4.7470174,"MONDO:0021138"
4.7539040,"MONDO:0008903"
4.7540849,"GO:1901566"
4.7548895,"GO:0042995"
4.7553423,"NCBITaxon:451864"
4.7566568,"GO:0004930"
4.7571508,"MONDO:0005497"
4.7581496,"UBERON:0002371"
4.7587504,"CL:0000233"
4.7588969,"DRUGBANK:DB12938"
4.7607421,"MONDO:0024331"
4.7664867,"MONDO:0005335"
4.7684481,"UBERON:0001621"
4.7688765,"CL:0002078"
4.7699280,"SO:0000857"
4.7700148,"GO:0044764"
4.7754381,"GO:0120025"
4.7765891,"CL:0000764"
4.7800137,"MONDO:0002039"
4.7809478,"HP:0004323"
4.7833673,"NCBITaxon:4890"
4.7835122,"DRUGBANK:DB09393"
4.7908590,"PR:000029055"
4.7992326,"GO:0005886"
4.8003797,"MONDO:0005089"
4.8011328,"HP:0001626"
4.8014279,"MONDO:0005814"
4.8046110,"DRUGBANK:DB00135"
4.8049389,"SO:0000324"
4.8087806,"MONDO:0021117"
4.8095561,"GO:0015267"
4.8141841,"CL:0000945"
4.8154446,"NCBITaxon:716545"
4.8198315,"MONDO:0005395"
4.8208681,"UBERON:0034922"
4.8214809,"PR:000001094"
4.8232246,"MONDO:0021094"
4.8299967,"HP:0001513"
4.8299967,"HP:0004324"
4.8332559,"MONDO:0021148"
4.8340723,"MONDO:0005492"
4.8379131,"MONDO:0000490"
4.8393353,"UBERON:0010371"
4.8424603,"MONDO:0002259"
4.8450169,"CL:0000232"
4.8470118,"UBERON:0000922"
4.8498456,"CL:0000329"
4.8541419,"MONDO:0005027"
4.8566617,"UBERON:0001744"
4.8576481,"CL:0000236"
4.8593722,"MONDO:0024237"
4.8616870,"MONDO:0021635"
4.8618549,"MONDO:0015327"
4.8618661,"PR:000003262"
4.8666364,"CL:0000215"
4.8674974,"CL:0000213"
4.8721363,"MONDO:0004805"
4.8730417,"UBERON:0000456"
4.8731493,"CL:0000115"
4.8732229,"NCBITaxon:439488"
4.8817360,"NCBITaxon:27592"
4.8819016,"NCBITaxon:9903"
4.8820558,"NCBITaxon:9913"
4.8825530,"MOP:0000779"
4.8827302,"DRUGBANK:DB11017"
4.8829245,"MOP:0000566"
4.8832276,"CL:0000183"
4.8836796,"UBERON:0003133"
4.8845039,"MOP:0000800"
4.8845268,"MOP:0000458"
4.8854436,"CHEBI:3815"
4.8895908,"DRUGBANK:DB00171"
4.8897750,"GO:0004674"
4.8902645,"MONDO:0019496"
4.8907139,"GO:0051649"
4.8908695,"MONDO:0005363"
4.8912903,"DRUGBANK:DB14523"
4.8936513,"GO:0043603"
4.8937785,"SO:0001564"
4.8949583,"UBERON:0009856"
4.8955604,"NCBITaxon:2732396"
4.8956356,"UBERON:0000991"
4.8957920,"PR:000000019"
4.8963888,"UBERON:0002101"
4.8984308,"UBERON:0010363"
4.9011290,"CL:0000187"
4.9065531,"MONDO:0005170"
4.9099310,"MONDO:0005283"
4.9105774,"GO:0051606"
4.9144232,"GO:0022803"
4.9163428,"NCBITaxon:35268"
4.9166325,"NCBITaxon:2732397"
4.9166325,"NCBITaxon:2732409"
4.9166325,"NCBITaxon:2732514"
4.9203889,"MONDO:0001627"
4.9205967,"MONDO:0005244"
4.9213510,"UBERON:0002513"
4.9222546,"CHEBI:22586"
4.9240463,"DRUGBANK:DB10415"
4.9254712,"MONDO:0024572"
4.9254891,"MONDO:0024571"
4.9262710,"MONDO:0005798"
4.9273703,"GO:0043604"
4.9283212,"GO:0006518"
4.9285965,"MONDO:0005586"
4.9287042,"GO:0030312"
4.9316956,"MONDO:0001416"
4.9326446,"UBERON:0034921"
4.9348464,"MONDO:0004994"
4.9373489,"NCBITaxon:4894"
4.9383154,"GO:0009292"
4.9399484,"PR:000000134"
4.9404207,"CL:0000586"
4.9419905,"UBERON:0000026"
4.9425487,"GO:0043043"
4.9466599,"GO:0031982"
4.9474341,"GO:0043005"
4.9514062,"SO:0000104"
4.9526438,"HP:0011025"
4.9536498,"NCBITaxon:451866"
4.9539935,"NCBITaxon:147554"
4.9540979,"NCBITaxon:34346"
4.9566737,"GO:0044281"
4.9587070,"GO:0044427"
4.9595709,"GO:0006412"
4.9609733,"DRUGBANK:DB09152"
4.9635173,"NCBITaxon:5204"
4.9639078,"GO:0004497"
4.9645342,"NCBITaxon:5302"
4.9668323,"DRUGBANK:DB01592"
4.9710198,"UBERON:0004708"
4.9727760,"NCBITaxon:147538"
4.9728949,"NCBITaxon:716546"
4.9752687,"CL:0000039"
4.9792210,"UBERON:0004177"
4.9823612,"SO:0001446"
4.9860627,"CHEBI:50112"
4.9898097,"DRUGBANK:DB15127"
4.9969744,"NCBITaxon:147545"
4.9978656,"GO:0001071"
4.9985008,"NCBITaxon:29000"
4.9985907,"NCBITaxon:155616"
4.9986292,"NCBITaxon:1851469"
4.9986292,"NCBITaxon:1851470"
4.9986292,"NCBITaxon:203525"
4.9986292,"NCBITaxon:204043"
4.9986292,"NCBITaxon:34418"
4.9986292,"NCBITaxon:432005"
4.9987190,"NCBITaxon:451870"
4.9987383,"NCBITaxon:1851472"
4.9987383,"NCBITaxon:2605300"
4.9987768,"NCBITaxon:106841"
4.9987768,"NCBITaxon:34476"
4.9987768,"NCBITaxon:5234"
4.9988025,"NCBITaxon:34395"
4.9988282,"NCBITaxon:165790"
4.9988282,"NCBITaxon:432006"
4.9988282,"NCBITaxon:7898"
4.9988475,"NCBITaxon:160695"
4.9988475,"NCBITaxon:164432"
4.9988475,"NCBITaxon:211102"
4.9988475,"NCBITaxon:246185"
4.9988475,"NCBITaxon:271377"
4.9988475,"NCBITaxon:38240"
5.0068991,"MONDO:0002691"
5.0108161,"GO:0012501"
5.0153098,"PR:000029060"
5.0219897,"GO:0040011"
5.0230943,"CHEBI:33674"
5.0237457,"MONDO:0002514"
5.0278154,"GO:0004857"
5.0278682,"MONDO:0005156"
5.0281988,"GO:0032940"
5.0301843,"UBERON:0002050"
5.0341938,"MONDO:0004721"
5.0345397,"CL:0000094"
5.0359047,"UBERON:0002046"
5.0364646,"MONDO:0044334"
5.0386269,"CHEBI:23924"
5.0494959,"HP:0001939"
5.0500836,"SO:0000756"
5.0525060,"UBERON:0002421"
5.0530413,"GO:0009294"
5.0544182,"CHEBI:33267"
5.0556475,"CHEBI:33465"
5.0642403,"UBERON:0001954"
5.0649465,"UBERON:0003914"
5.0701388,"MONDO:0018908"
5.0724582,"GO:0044445"
5.0729697,"GO:0140677"
