source|target|source_label|target_label|source_id|target_id
SMAD3|SMAD2|SMAD3|SMAD2|http://www.ncbi.nlm.nih.gov/gene/4088|http://www.ncbi.nlm.nih.gov/gene/4087
TCF7|CTNNB1|TCF7|CTNNB1|http://www.ncbi.nlm.nih.gov/gene/6932|http://www.ncbi.nlm.nih.gov/gene/1499
TCF7L2|CTNNB1|TCF7L2|CTNNB1|http://www.ncbi.nlm.nih.gov/gene/6934|http://www.ncbi.nlm.nih.gov/gene/1499
TCF7L2|TCF7|TCF7L2|TCF7|http://www.ncbi.nlm.nih.gov/gene/6934|http://www.ncbi.nlm.nih.gov/gene/6932
TCF7L1|CTNNB1|TCF7L1|CTNNB1|http://www.ncbi.nlm.nih.gov/gene/83439|http://www.ncbi.nlm.nih.gov/gene/1499
TCF7L1|TCF7|TCF7L1|TCF7|http://www.ncbi.nlm.nih.gov/gene/83439|http://www.ncbi.nlm.nih.gov/gene/6932
TCF7L1|TCF7L2|TCF7L1|TCF7L2|http://www.ncbi.nlm.nih.gov/gene/83439|http://www.ncbi.nlm.nih.gov/gene/6934
PRKCB|PRKCD|PRKCB|PRKCD|http://www.ncbi.nlm.nih.gov/gene/5579|http://www.ncbi.nlm.nih.gov/gene/5580
PRKAG3|YAP1|PRKAG3|YAP1|http://www.ncbi.nlm.nih.gov/gene/53632|http://www.ncbi.nlm.nih.gov/gene/10413
PRKCB|PRKCG|PRKCB|PRKCG|http://www.ncbi.nlm.nih.gov/gene/5579|http://www.ncbi.nlm.nih.gov/gene/5582
PRKCB|RHOA|PRKCB|RHOA|http://www.ncbi.nlm.nih.gov/gene/5579|http://www.ncbi.nlm.nih.gov/gene/387
PRKCD|PRKCH|PRKCD|PRKCH|http://www.ncbi.nlm.nih.gov/gene/5580|http://www.ncbi.nlm.nih.gov/gene/5583
PRKCB|RAC1|PRKCB|RAC1|http://www.ncbi.nlm.nih.gov/gene/5579|http://www.ncbi.nlm.nih.gov/gene/5879
PRKAG2|WWTR1|PRKAG2|WWTR1|http://www.ncbi.nlm.nih.gov/gene/51422|http://www.ncbi.nlm.nih.gov/gene/25937
PRKCQ|RAC1|PRKCQ|RAC1|http://www.ncbi.nlm.nih.gov/gene/5588|http://www.ncbi.nlm.nih.gov/gene/5879
PRKCQ|CDC42|PRKCQ|CDC42|http://www.ncbi.nlm.nih.gov/gene/5588|http://www.ncbi.nlm.nih.gov/gene/998
PRKCI|PRKCZ|PRKCI|PRKCZ|http://www.ncbi.nlm.nih.gov/gene/5584|http://www.ncbi.nlm.nih.gov/gene/5590
PRKCI|PRKCQ|PRKCI|PRKCQ|http://www.ncbi.nlm.nih.gov/gene/5584|http://www.ncbi.nlm.nih.gov/gene/5588
PRKCI|RAC1|PRKCI|RAC1|http://www.ncbi.nlm.nih.gov/gene/5584|http://www.ncbi.nlm.nih.gov/gene/5879
PRKCI|RHOA|PRKCI|RHOA|http://www.ncbi.nlm.nih.gov/gene/5584|http://www.ncbi.nlm.nih.gov/gene/387
PRKCI|CDC42|PRKCI|CDC42|http://www.ncbi.nlm.nih.gov/gene/5584|http://www.ncbi.nlm.nih.gov/gene/998
LATS2|YAP1|LATS2|YAP1|http://www.ncbi.nlm.nih.gov/gene/26524|http://www.ncbi.nlm.nih.gov/gene/10413
GNAQ|PRKCH|GNAQ|PRKCH|http://www.ncbi.nlm.nih.gov/gene/2776|http://www.ncbi.nlm.nih.gov/gene/5583
PRKCH|PRKCZ|PRKCH|PRKCZ|http://www.ncbi.nlm.nih.gov/gene/5583|http://www.ncbi.nlm.nih.gov/gene/5590
PRKACA|RAC1|PRKACA|RAC1|http://www.ncbi.nlm.nih.gov/gene/5566|http://www.ncbi.nlm.nih.gov/gene/5879
PRKAA2|PRKAG2|PRKAA2|PRKAG2|http://www.ncbi.nlm.nih.gov/gene/5563|http://www.ncbi.nlm.nih.gov/gene/51422
PRKCG|PRKCZ|PRKCG|PRKCZ|http://www.ncbi.nlm.nih.gov/gene/5582|http://www.ncbi.nlm.nih.gov/gene/5590
PRKCG|PRKCQ|PRKCG|PRKCQ|http://www.ncbi.nlm.nih.gov/gene/5582|http://www.ncbi.nlm.nih.gov/gene/5588
PRKCG|PRKCI|PRKCG|PRKCI|http://www.ncbi.nlm.nih.gov/gene/5582|http://www.ncbi.nlm.nih.gov/gene/5584
PRKCD|PRKCI|PRKCD|PRKCI|http://www.ncbi.nlm.nih.gov/gene/5580|http://www.ncbi.nlm.nih.gov/gene/5584
PRKCG|RAC1|PRKCG|RAC1|http://www.ncbi.nlm.nih.gov/gene/5582|http://www.ncbi.nlm.nih.gov/gene/5879
PRKCG|RHOA|PRKCG|RHOA|http://www.ncbi.nlm.nih.gov/gene/5582|http://www.ncbi.nlm.nih.gov/gene/387
PRKCG|CDC42|PRKCG|CDC42|http://www.ncbi.nlm.nih.gov/gene/5582|http://www.ncbi.nlm.nih.gov/gene/998
PRKCE|PRKCZ|PRKCE|PRKCZ|http://www.ncbi.nlm.nih.gov/gene/5581|http://www.ncbi.nlm.nih.gov/gene/5590
PRKCE|PRKCQ|PRKCE|PRKCQ|http://www.ncbi.nlm.nih.gov/gene/5581|http://www.ncbi.nlm.nih.gov/gene/5588
PRKCE|PRKCI|PRKCE|PRKCI|http://www.ncbi.nlm.nih.gov/gene/5581|http://www.ncbi.nlm.nih.gov/gene/5584
PRKCE|PRKCH|PRKCE|PRKCH|http://www.ncbi.nlm.nih.gov/gene/5581|http://www.ncbi.nlm.nih.gov/gene/5583
PRKCE|PRKCG|PRKCE|PRKCG|http://www.ncbi.nlm.nih.gov/gene/5581|http://www.ncbi.nlm.nih.gov/gene/5582
PRKCE|RAC1|PRKCE|RAC1|http://www.ncbi.nlm.nih.gov/gene/5581|http://www.ncbi.nlm.nih.gov/gene/5879
PRKCE|RHOA|PRKCE|RHOA|http://www.ncbi.nlm.nih.gov/gene/5581|http://www.ncbi.nlm.nih.gov/gene/387
PRKCE|CDC42|PRKCE|CDC42|http://www.ncbi.nlm.nih.gov/gene/5581|http://www.ncbi.nlm.nih.gov/gene/998
PRKCD|PRKCZ|PRKCD|PRKCZ|http://www.ncbi.nlm.nih.gov/gene/5580|http://www.ncbi.nlm.nih.gov/gene/5590
PRKAG3|WWTR1|PRKAG3|WWTR1|http://www.ncbi.nlm.nih.gov/gene/53632|http://www.ncbi.nlm.nih.gov/gene/25937
PRKCQ|PRKCZ|PRKCQ|PRKCZ|http://www.ncbi.nlm.nih.gov/gene/5588|http://www.ncbi.nlm.nih.gov/gene/5590
PRKCQ|RHOA|PRKCQ|RHOA|http://www.ncbi.nlm.nih.gov/gene/5588|http://www.ncbi.nlm.nih.gov/gene/387
PRKAG2|PRKAG3|PRKAG2|PRKAG3|http://www.ncbi.nlm.nih.gov/gene/51422|http://www.ncbi.nlm.nih.gov/gene/53632
PLCB2|PRKCE|PLCB2|PRKCE|http://www.ncbi.nlm.nih.gov/gene/5330|http://www.ncbi.nlm.nih.gov/gene/5581
PRKCZ|CDC42|PRKCZ|CDC42|http://www.ncbi.nlm.nih.gov/gene/5590|http://www.ncbi.nlm.nih.gov/gene/998
F-actin|LATS2|F-actin|LATS2|http://purl.obolibrary.org/obo/GO_0031941|http://www.ncbi.nlm.nih.gov/gene/26524
PLCB2|PRKCB|PLCB2|PRKCB|http://www.ncbi.nlm.nih.gov/gene/5330|http://www.ncbi.nlm.nih.gov/gene/5579
PLCB1|PLCB2|PLCB1|PLCB2|http://www.ncbi.nlm.nih.gov/gene/23236|http://www.ncbi.nlm.nih.gov/gene/5330
PLCB1|PRKCZ|PLCB1|PRKCZ|http://www.ncbi.nlm.nih.gov/gene/23236|http://www.ncbi.nlm.nih.gov/gene/5590
PLCB1|PRKCQ|PLCB1|PRKCQ|http://www.ncbi.nlm.nih.gov/gene/23236|http://www.ncbi.nlm.nih.gov/gene/5588
PLCB1|PRKCI|PLCB1|PRKCI|http://www.ncbi.nlm.nih.gov/gene/23236|http://www.ncbi.nlm.nih.gov/gene/5584
PLCB1|PRKCH|PLCB1|PRKCH|http://www.ncbi.nlm.nih.gov/gene/23236|http://www.ncbi.nlm.nih.gov/gene/5583
PLCB1|PRKCE|PLCB1|PRKCE|http://www.ncbi.nlm.nih.gov/gene/23236|http://www.ncbi.nlm.nih.gov/gene/5581
PRKAA2|PRKAB2|PRKAA2|PRKAB2|http://www.ncbi.nlm.nih.gov/gene/5563|http://www.ncbi.nlm.nih.gov/gene/5565
PLCB1|PRKCG|PLCB1|PRKCG|http://www.ncbi.nlm.nih.gov/gene/23236|http://www.ncbi.nlm.nih.gov/gene/5582
PLCB1|PRKCD|PLCB1|PRKCD|http://www.ncbi.nlm.nih.gov/gene/23236|http://www.ncbi.nlm.nih.gov/gene/5580
CDH7|NF2|CDH7|NF2|http://www.ncbi.nlm.nih.gov/gene/1005|http://www.ncbi.nlm.nih.gov/gene/4771
PLCB2|PRKCG|PLCB2|PRKCG|http://www.ncbi.nlm.nih.gov/gene/5330|http://www.ncbi.nlm.nih.gov/gene/5582
PLCB2|PRKCD|PLCB2|PRKCD|http://www.ncbi.nlm.nih.gov/gene/5330|http://www.ncbi.nlm.nih.gov/gene/5580
GNA11|PLCB1|GNA11|PLCB1|http://www.ncbi.nlm.nih.gov/gene/2767|http://www.ncbi.nlm.nih.gov/gene/23236
PRKCZ|PRKCZ|PRKCZ|PRKCZ|http://www.ncbi.nlm.nih.gov/gene/5590|http://www.ncbi.nlm.nih.gov/gene/5590
CDH9|NF2|CDH9|NF2|http://www.ncbi.nlm.nih.gov/gene/1007|http://www.ncbi.nlm.nih.gov/gene/4771
CDH8|CDH9|CDH8|CDH9|http://www.ncbi.nlm.nih.gov/gene/1006|http://www.ncbi.nlm.nih.gov/gene/1007
CDH8|NF2|CDH8|NF2|http://www.ncbi.nlm.nih.gov/gene/1006|http://www.ncbi.nlm.nih.gov/gene/4771
CDH7|CDH9|CDH7|CDH9|http://www.ncbi.nlm.nih.gov/gene/1005|http://www.ncbi.nlm.nih.gov/gene/1007
CDH7|CDH8|CDH7|CDH8|http://www.ncbi.nlm.nih.gov/gene/1005|http://www.ncbi.nlm.nih.gov/gene/1006
CDH5|CDH9|CDH5|CDH9|http://www.ncbi.nlm.nih.gov/gene/1003|http://www.ncbi.nlm.nih.gov/gene/1007
PRKCH|RAC1|PRKCH|RAC1|http://www.ncbi.nlm.nih.gov/gene/5583|http://www.ncbi.nlm.nih.gov/gene/5879
CDH5|CDH8|CDH5|CDH8|http://www.ncbi.nlm.nih.gov/gene/1003|http://www.ncbi.nlm.nih.gov/gene/1006
F-actin|LATS1|F-actin|LATS1|http://purl.obolibrary.org/obo/GO_0031941|http://www.ncbi.nlm.nih.gov/gene/9113
PLCB2|PRKCH|PLCB2|PRKCH|http://www.ncbi.nlm.nih.gov/gene/5330|http://www.ncbi.nlm.nih.gov/gene/5583
CDH15|CDH22|CDH15|CDH22|http://www.ncbi.nlm.nih.gov/gene/1013|http://www.ncbi.nlm.nih.gov/gene/64405
CDH4|CDH8|CDH4|CDH8|http://www.ncbi.nlm.nih.gov/gene/1002|http://www.ncbi.nlm.nih.gov/gene/1006
PLCB2|PRKCI|PLCB2|PRKCI|http://www.ncbi.nlm.nih.gov/gene/5330|http://www.ncbi.nlm.nih.gov/gene/5584
PRKCG|PRKCH|PRKCG|PRKCH|http://www.ncbi.nlm.nih.gov/gene/5582|http://www.ncbi.nlm.nih.gov/gene/5583
PLCB2|PRKCQ|PLCB2|PRKCQ|http://www.ncbi.nlm.nih.gov/gene/5330|http://www.ncbi.nlm.nih.gov/gene/5588
CDH5|CDH7|CDH5|CDH7|http://www.ncbi.nlm.nih.gov/gene/1003|http://www.ncbi.nlm.nih.gov/gene/1005
PRKAB2|PRKAG3|PRKAB2|PRKAG3|http://www.ncbi.nlm.nih.gov/gene/5565|http://www.ncbi.nlm.nih.gov/gene/53632
PRKAB2|YAP1|PRKAB2|YAP1|http://www.ncbi.nlm.nih.gov/gene/5565|http://www.ncbi.nlm.nih.gov/gene/10413
PRKAB2|WWTR1|PRKAB2|WWTR1|http://www.ncbi.nlm.nih.gov/gene/5565|http://www.ncbi.nlm.nih.gov/gene/25937
PRKAB1|PRKAG3|PRKAB1|PRKAG3|http://www.ncbi.nlm.nih.gov/gene/5564|http://www.ncbi.nlm.nih.gov/gene/53632
PRKAB1|PRKAG2|PRKAB1|PRKAG2|http://www.ncbi.nlm.nih.gov/gene/5564|http://www.ncbi.nlm.nih.gov/gene/51422
PRKAB1|PRKAB2|PRKAB1|PRKAB2|http://www.ncbi.nlm.nih.gov/gene/5564|http://www.ncbi.nlm.nih.gov/gene/5565
PRKCB|PRKCE|PRKCB|PRKCE|http://www.ncbi.nlm.nih.gov/gene/5579|http://www.ncbi.nlm.nih.gov/gene/5581
PRKAA2|PRKAG3|PRKAA2|PRKAG3|http://www.ncbi.nlm.nih.gov/gene/5563|http://www.ncbi.nlm.nih.gov/gene/53632
GNA11|GNAQ|GNA11|GNAQ|http://www.ncbi.nlm.nih.gov/gene/2767|http://www.ncbi.nlm.nih.gov/gene/2776
YAP1|YAP1|YAP1|YAP1|http://www.ncbi.nlm.nih.gov/gene/10413|http://www.ncbi.nlm.nih.gov/gene/10413
PRKCH|PRKCI|PRKCH|PRKCI|http://www.ncbi.nlm.nih.gov/gene/5583|http://www.ncbi.nlm.nih.gov/gene/5584
GNA11|PLCB2|GNA11|PLCB2|http://www.ncbi.nlm.nih.gov/gene/2767|http://www.ncbi.nlm.nih.gov/gene/5330
PRKAA2|PRKAB1|PRKAA2|PRKAB1|http://www.ncbi.nlm.nih.gov/gene/5563|http://www.ncbi.nlm.nih.gov/gene/5564
PRKAB2|PRKAG2|PRKAB2|PRKAG2|http://www.ncbi.nlm.nih.gov/gene/5565|http://www.ncbi.nlm.nih.gov/gene/51422
PRKAA2|YAP1|PRKAA2|YAP1|http://www.ncbi.nlm.nih.gov/gene/5563|http://www.ncbi.nlm.nih.gov/gene/10413
WWTR1|WWTR1|WWTR1|WWTR1|http://www.ncbi.nlm.nih.gov/gene/25937|http://www.ncbi.nlm.nih.gov/gene/25937
WWTR1|YAP1|WWTR1|YAP1|http://www.ncbi.nlm.nih.gov/gene/25937|http://www.ncbi.nlm.nih.gov/gene/10413
PRKAA1|PRKAG3|PRKAA1|PRKAG3|http://www.ncbi.nlm.nih.gov/gene/5562|http://www.ncbi.nlm.nih.gov/gene/53632
PRKAA1|PRKAG2|PRKAA1|PRKAG2|http://www.ncbi.nlm.nih.gov/gene/5562|http://www.ncbi.nlm.nih.gov/gene/51422
PRKAA1|PRKAB2|PRKAA1|PRKAB2|http://www.ncbi.nlm.nih.gov/gene/5562|http://www.ncbi.nlm.nih.gov/gene/5565
PRKAA1|PRKAB1|PRKAA1|PRKAB1|http://www.ncbi.nlm.nih.gov/gene/5562|http://www.ncbi.nlm.nih.gov/gene/5564
PRKAA1|PRKAA2|PRKAA1|PRKAA2|http://www.ncbi.nlm.nih.gov/gene/5562|http://www.ncbi.nlm.nih.gov/gene/5563
PRKAA1|YAP1|PRKAA1|YAP1|http://www.ncbi.nlm.nih.gov/gene/5562|http://www.ncbi.nlm.nih.gov/gene/10413
PRKAA1|WWTR1|PRKAA1|WWTR1|http://www.ncbi.nlm.nih.gov/gene/5562|http://www.ncbi.nlm.nih.gov/gene/25937
GNAQ|PLCB2|GNAQ|PLCB2|http://www.ncbi.nlm.nih.gov/gene/2776|http://www.ncbi.nlm.nih.gov/gene/5330
GNAQ|PLCB1|GNAQ|PLCB1|http://www.ncbi.nlm.nih.gov/gene/2776|http://www.ncbi.nlm.nih.gov/gene/23236
PLCB2|PRKCZ|PLCB2|PRKCZ|http://www.ncbi.nlm.nih.gov/gene/5330|http://www.ncbi.nlm.nih.gov/gene/5590
PRKAG2|YAP1|PRKAG2|YAP1|http://www.ncbi.nlm.nih.gov/gene/51422|http://www.ncbi.nlm.nih.gov/gene/10413
PRKAA2|WWTR1|PRKAA2|WWTR1|http://www.ncbi.nlm.nih.gov/gene/5563|http://www.ncbi.nlm.nih.gov/gene/25937
PRKCZ|RAC1|PRKCZ|RAC1|http://www.ncbi.nlm.nih.gov/gene/5590|http://www.ncbi.nlm.nih.gov/gene/5879
PRKAR2A|PRKAR2A|PRKAR2A|PRKAR2A|http://www.ncbi.nlm.nih.gov/gene/5576|http://www.ncbi.nlm.nih.gov/gene/5576
PRKACB|PRKAR2A|PRKACB|PRKAR2A|http://www.ncbi.nlm.nih.gov/gene/5567|http://www.ncbi.nlm.nih.gov/gene/5576
GNAQ|PRKCQ|GNAQ|PRKCQ|http://www.ncbi.nlm.nih.gov/gene/2776|http://www.ncbi.nlm.nih.gov/gene/5588
GNAL|RHOA|GNAL|RHOA|http://www.ncbi.nlm.nih.gov/gene/2774|http://www.ncbi.nlm.nih.gov/gene/387
GNAL|CDC42|GNAL|CDC42|http://www.ncbi.nlm.nih.gov/gene/2774|http://www.ncbi.nlm.nih.gov/gene/998
GNAL|RAC1|GNAL|RAC1|http://www.ncbi.nlm.nih.gov/gene/2774|http://www.ncbi.nlm.nih.gov/gene/5879
GNAS|RHOA|GNAS|RHOA|http://www.ncbi.nlm.nih.gov/gene/2778|http://www.ncbi.nlm.nih.gov/gene/387
GNAS|CDC42|GNAS|CDC42|http://www.ncbi.nlm.nih.gov/gene/2778|http://www.ncbi.nlm.nih.gov/gene/998
GNAS|RAC1|GNAS|RAC1|http://www.ncbi.nlm.nih.gov/gene/2778|http://www.ncbi.nlm.nih.gov/gene/5879
NTRK1|NTRK1|NTRK1|NTRK1|http://www.ncbi.nlm.nih.gov/gene/4914|http://www.ncbi.nlm.nih.gov/gene/4914
TCF7|TCF7|TCF7|TCF7|http://www.ncbi.nlm.nih.gov/gene/6932|http://www.ncbi.nlm.nih.gov/gene/6932
PRKACB|PRKACB|PRKACB|PRKACB|http://www.ncbi.nlm.nih.gov/gene/5567|http://www.ncbi.nlm.nih.gov/gene/5567
PRKACA|PRKACA|PRKACA|PRKACA|http://www.ncbi.nlm.nih.gov/gene/5566|http://www.ncbi.nlm.nih.gov/gene/5566
GNA11|PRKCD|GNA11|PRKCD|http://www.ncbi.nlm.nih.gov/gene/2767|http://www.ncbi.nlm.nih.gov/gene/5580
GNAQ|PRKCI|GNAQ|PRKCI|http://www.ncbi.nlm.nih.gov/gene/2776|http://www.ncbi.nlm.nih.gov/gene/5584
FGFR3|NF2|FGFR3|NF2|http://www.ncbi.nlm.nih.gov/gene/2261|http://www.ncbi.nlm.nih.gov/gene/4771
GNAQ|PRKCB|GNAQ|PRKCB|http://www.ncbi.nlm.nih.gov/gene/2776|http://www.ncbi.nlm.nih.gov/gene/5579
PRKCE|PRKCE|PRKCE|PRKCE|http://www.ncbi.nlm.nih.gov/gene/5581|http://www.ncbi.nlm.nih.gov/gene/5581
GNAQ|PRKCD|GNAQ|PRKCD|http://www.ncbi.nlm.nih.gov/gene/2776|http://www.ncbi.nlm.nih.gov/gene/5580
GNAQ|PRKCZ|GNAQ|PRKCZ|http://www.ncbi.nlm.nih.gov/gene/2776|http://www.ncbi.nlm.nih.gov/gene/5590
GNA11|PRKCH|GNA11|PRKCH|http://www.ncbi.nlm.nih.gov/gene/2767|http://www.ncbi.nlm.nih.gov/gene/5583
GNA11|PRKCI|GNA11|PRKCI|http://www.ncbi.nlm.nih.gov/gene/2767|http://www.ncbi.nlm.nih.gov/gene/5584
GNA11|PRKCB|GNA11|PRKCB|http://www.ncbi.nlm.nih.gov/gene/2767|http://www.ncbi.nlm.nih.gov/gene/5579
GNA11|PRKCQ|GNA11|PRKCQ|http://www.ncbi.nlm.nih.gov/gene/2767|http://www.ncbi.nlm.nih.gov/gene/5588
GNA11|PRKCE|GNA11|PRKCE|http://www.ncbi.nlm.nih.gov/gene/2767|http://www.ncbi.nlm.nih.gov/gene/5581
PLCB2|PLCB2|PLCB2|PLCB2|http://www.ncbi.nlm.nih.gov/gene/5330|http://www.ncbi.nlm.nih.gov/gene/5330
PRKAR1B|PRKAR1B|PRKAR1B|PRKAR1B|http://www.ncbi.nlm.nih.gov/gene/5575|http://www.ncbi.nlm.nih.gov/gene/5575
PLCB1|PLCB1|PLCB1|PLCB1|http://www.ncbi.nlm.nih.gov/gene/23236|http://www.ncbi.nlm.nih.gov/gene/23236
PRKAR1A|PRKAR1A|PRKAR1A|PRKAR1A|http://www.ncbi.nlm.nih.gov/gene/5573|http://www.ncbi.nlm.nih.gov/gene/5573
PRKAB2|PRKAB2|PRKAB2|PRKAB2|http://www.ncbi.nlm.nih.gov/gene/5565|http://www.ncbi.nlm.nih.gov/gene/5565
GNAQ|PRKCE|GNAQ|PRKCE|http://www.ncbi.nlm.nih.gov/gene/2776|http://www.ncbi.nlm.nih.gov/gene/5581
PRKCG|PRKCG|PRKCG|PRKCG|http://www.ncbi.nlm.nih.gov/gene/5582|http://www.ncbi.nlm.nih.gov/gene/5582
NTRK1|NF2|NTRK1|NF2|http://www.ncbi.nlm.nih.gov/gene/4914|http://www.ncbi.nlm.nih.gov/gene/4771
PRKCZ|RHOA|PRKCZ|RHOA|http://www.ncbi.nlm.nih.gov/gene/5590|http://www.ncbi.nlm.nih.gov/gene/387
KDR|NF2|KDR|NF2|http://www.ncbi.nlm.nih.gov/gene/3791|http://www.ncbi.nlm.nih.gov/gene/4771
FLT4|NF2|FLT4|NF2|http://www.ncbi.nlm.nih.gov/gene/2324|http://www.ncbi.nlm.nih.gov/gene/4771
CSF1R|NF2|CSF1R|NF2|http://www.ncbi.nlm.nih.gov/gene/1436|http://www.ncbi.nlm.nih.gov/gene/4771
TEK|NF2|TEK|NF2|http://www.ncbi.nlm.nih.gov/gene/7010|http://www.ncbi.nlm.nih.gov/gene/4771
MET|NF2|MET|NF2|http://www.ncbi.nlm.nih.gov/gene/4233|http://www.ncbi.nlm.nih.gov/gene/4771
FLT1|NF2|FLT1|NF2|http://www.ncbi.nlm.nih.gov/gene/2321|http://www.ncbi.nlm.nih.gov/gene/4771
GNAQ|PRKCG|GNAQ|PRKCG|http://www.ncbi.nlm.nih.gov/gene/2776|http://www.ncbi.nlm.nih.gov/gene/5582
KIT|NF2|KIT|NF2|http://www.ncbi.nlm.nih.gov/gene/3815|http://www.ncbi.nlm.nih.gov/gene/4771
NGFR|NF2|NGFR|NF2|http://www.ncbi.nlm.nih.gov/gene/4804|http://www.ncbi.nlm.nih.gov/gene/4771
CTNNB1|CTNNB1|CTNNB1|CTNNB1|http://www.ncbi.nlm.nih.gov/gene/1499|http://www.ncbi.nlm.nih.gov/gene/1499
MET|MET|MET|MET|http://www.ncbi.nlm.nih.gov/gene/4233|http://www.ncbi.nlm.nih.gov/gene/4233
PRKCD|PRKCD|PRKCD|PRKCD|http://www.ncbi.nlm.nih.gov/gene/5580|http://www.ncbi.nlm.nih.gov/gene/5580
TCF7L2|TCF7L2|TCF7L2|TCF7L2|http://www.ncbi.nlm.nih.gov/gene/6934|http://www.ncbi.nlm.nih.gov/gene/6934
GNA11|PRKCG|GNA11|PRKCG|http://www.ncbi.nlm.nih.gov/gene/2767|http://www.ncbi.nlm.nih.gov/gene/5582
PLCB2|CDC42|PLCB2|CDC42|http://www.ncbi.nlm.nih.gov/gene/5330|http://www.ncbi.nlm.nih.gov/gene/998
PRKCI|PRKCI|PRKCI|PRKCI|http://www.ncbi.nlm.nih.gov/gene/5584|http://www.ncbi.nlm.nih.gov/gene/5584
PRKCB|PRKCB|PRKCB|PRKCB|http://www.ncbi.nlm.nih.gov/gene/5579|http://www.ncbi.nlm.nih.gov/gene/5579
PRKCQ|PRKCQ|PRKCQ|PRKCQ|http://www.ncbi.nlm.nih.gov/gene/5588|http://www.ncbi.nlm.nih.gov/gene/5588
GNAQ|RHOA|GNAQ|RHOA|http://www.ncbi.nlm.nih.gov/gene/2776|http://www.ncbi.nlm.nih.gov/gene/387
GNAQ|CDC42|GNAQ|CDC42|http://www.ncbi.nlm.nih.gov/gene/2776|http://www.ncbi.nlm.nih.gov/gene/998
GNAQ|RAC1|GNAQ|RAC1|http://www.ncbi.nlm.nih.gov/gene/2776|http://www.ncbi.nlm.nih.gov/gene/5879
GNA11|RHOA|GNA11|RHOA|http://www.ncbi.nlm.nih.gov/gene/2767|http://www.ncbi.nlm.nih.gov/gene/387
GNA11|CDC42|GNA11|CDC42|http://www.ncbi.nlm.nih.gov/gene/2767|http://www.ncbi.nlm.nih.gov/gene/998
GNA11|RAC1|GNA11|RAC1|http://www.ncbi.nlm.nih.gov/gene/2767|http://www.ncbi.nlm.nih.gov/gene/5879
PLCB1|RHOA|PLCB1|RHOA|http://www.ncbi.nlm.nih.gov/gene/23236|http://www.ncbi.nlm.nih.gov/gene/387
PLCB1|CDC42|PLCB1|CDC42|http://www.ncbi.nlm.nih.gov/gene/23236|http://www.ncbi.nlm.nih.gov/gene/998
PLCB1|RAC1|PLCB1|RAC1|http://www.ncbi.nlm.nih.gov/gene/23236|http://www.ncbi.nlm.nih.gov/gene/5879
PLCB2|RHOA|PLCB2|RHOA|http://www.ncbi.nlm.nih.gov/gene/5330|http://www.ncbi.nlm.nih.gov/gene/387
PLCB2|RAC1|PLCB2|RAC1|http://www.ncbi.nlm.nih.gov/gene/5330|http://www.ncbi.nlm.nih.gov/gene/5879
PRKAA2|PRKAA2|PRKAA2|PRKAA2|http://www.ncbi.nlm.nih.gov/gene/5563|http://www.ncbi.nlm.nih.gov/gene/5563
