S|P|O|S_ID|P_ID|O_ID
ADAMTS2 (human)|participates_in|Collagen formation|http://www.ncbi.nlm.nih.gov/gene/9509|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1474290
COL10A1|participates_in|Collagen formation|http://www.ncbi.nlm.nih.gov/gene/1300|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1474290
MAPK1|causes or contributes to condition|malignant tumor of neck|http://www.ncbi.nlm.nih.gov/gene/5594|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0021310
VEGFA|causes or contributes to condition|malignant tumor of neck|http://www.ncbi.nlm.nih.gov/gene/7422|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0021310
MAPK1|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/5594|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
BCAR1 (human)|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/9564|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
BCAR1 (human)|causes or contributes to condition|Prostate neoplasm|http://www.ncbi.nlm.nih.gov/gene/9564|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0100787
MMP13|causes or contributes to condition|Prostate neoplasm|http://www.ncbi.nlm.nih.gov/gene/4322|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0100787
JAK2|causes or contributes to condition|Cervical polyp|http://www.ncbi.nlm.nih.gov/gene/3717|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0030159
STAT3|causes or contributes to condition|Cervical polyp|http://www.ncbi.nlm.nih.gov/gene/6774|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0030159
FGFR1|participates_in|Insulin receptor signalling cascade|http://www.ncbi.nlm.nih.gov/gene/2260|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-74751
PIK3CA|participates_in|Insulin receptor signalling cascade|http://www.ncbi.nlm.nih.gov/gene/5290|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-74751
valproic acid|interacts with|FGFR1|http://purl.obolibrary.org/obo/CHEBI_39867|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/2260
valproic acid|is substance that treats|Parkinsonism|http://purl.obolibrary.org/obo/CHEBI_39867|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/HP_0001300
RAS|is substance that treats|Parkinsonism|http://purl.obolibrary.org/obo/CHEBI_63620|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/HP_0001300
FGFR1|causes or contributes to condition|Cleft upper lip|http://www.ncbi.nlm.nih.gov/gene/2260|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0000204
FGFR2|causes or contributes to condition|Cleft upper lip|http://www.ncbi.nlm.nih.gov/gene/2263|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0000204
SPRED2 (human)|participates_in|Cytokine Signaling in Immune system|http://www.ncbi.nlm.nih.gov/gene/200734|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1280215
SPRED2 (human)|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/200734|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
SPP1|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/6696|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
MAPK1|participates_in|Disease|http://www.ncbi.nlm.nih.gov/gene/5594|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1643685
PIK3CA|causes or contributes to condition|Cortical dysplasia|http://www.ncbi.nlm.nih.gov/gene/5290|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0002539
AKT3|causes or contributes to condition|Cortical dysplasia|http://www.ncbi.nlm.nih.gov/gene/10000|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0002539
RELB|causes or contributes to condition|Recurrent infections|http://www.ncbi.nlm.nih.gov/gene/5971|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0002719
Noonan syndrome 5|has phenotype|Recurrent infections|http://purl.obolibrary.org/obo/MONDO_0012690|http://purl.obolibrary.org/obo/RO_0002200|http://purl.obolibrary.org/obo/HP_0002719
Noonan syndrome 5|has phenotype|Congenital diaphragmatic hernia|http://purl.obolibrary.org/obo/MONDO_0012690|http://purl.obolibrary.org/obo/RO_0002200|http://purl.obolibrary.org/obo/HP_0000776
CCN2|causes or contributes to condition|Congenital diaphragmatic hernia|http://www.ncbi.nlm.nih.gov/gene/1490|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0000776
RELB|participates_in|Innate Immune System|http://www.ncbi.nlm.nih.gov/gene/5971|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-168249
ERBB3 (human)|participates_in|Innate Immune System|http://www.ncbi.nlm.nih.gov/gene/2065|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-168249
ERBB3 (human)|causes or contributes to condition|Breast carcinoma|http://www.ncbi.nlm.nih.gov/gene/2065|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0003002
IBSP|causes or contributes to condition|Breast carcinoma|http://www.ncbi.nlm.nih.gov/gene/3381|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0003002
FOSB|causes or contributes to condition|Neoplasm of the lung|http://www.ncbi.nlm.nih.gov/gene/2354|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0100526
CCN2|causes or contributes to condition|Neoplasm of the lung|http://www.ncbi.nlm.nih.gov/gene/1490|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0100526
FOSB|causes or contributes to condition|Seizure|http://www.ncbi.nlm.nih.gov/gene/2354|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0001250
NGF|causes or contributes to condition|Seizure|http://www.ncbi.nlm.nih.gov/gene/4803|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0001250
RELA|causes or contributes to condition|Breast carcinoma|http://www.ncbi.nlm.nih.gov/gene/5970|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0003002
RELA|causes or contributes to condition|Brain neoplasm|http://www.ncbi.nlm.nih.gov/gene/5970|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0030692
SPP1|causes or contributes to condition|Brain neoplasm|http://www.ncbi.nlm.nih.gov/gene/6696|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0030692
RELA|participates_in|Developmental Biology|http://www.ncbi.nlm.nih.gov/gene/5970|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1266738
VEGFA|participates_in|Developmental Biology|http://www.ncbi.nlm.nih.gov/gene/7422|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1266738
valproic acid|interacts with|RELA|http://purl.obolibrary.org/obo/CHEBI_39867|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/5970
valproic acid|interacts with|CCN2|http://purl.obolibrary.org/obo/CHEBI_39867|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/1490
RELA|participates_in|NF-kB is activated and signals survival|http://www.ncbi.nlm.nih.gov/gene/5970|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-209560
NGF|participates_in|NF-kB is activated and signals survival|http://www.ncbi.nlm.nih.gov/gene/4803|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-209560
RELA|participates_in|MyD88:MAL(TIRAP) cascade initiated on plasma membrane|http://www.ncbi.nlm.nih.gov/gene/5970|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-166058
NFKB1|participates_in|MyD88:MAL(TIRAP) cascade initiated on plasma membrane|http://www.ncbi.nlm.nih.gov/gene/4790|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-166058
FGFR1|participates_in|Frs2-mediated activation|http://www.ncbi.nlm.nih.gov/gene/2260|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-170968
FGFR3|participates_in|Frs2-mediated activation|http://www.ncbi.nlm.nih.gov/gene/2261|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-170968
RELA|participates_in|Cytokine Signaling in Immune system|http://www.ncbi.nlm.nih.gov/gene/5970|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1280215
VEGFA|participates_in|Cytokine Signaling in Immune system|http://www.ncbi.nlm.nih.gov/gene/7422|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1280215
bisphenol A|is substance that treats|Breast carcinoma|http://purl.obolibrary.org/obo/CHEBI_33216|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/HP_0003002
bisphenol A|molecularly interacts with|Tube formation|http://purl.obolibrary.org/obo/CHEBI_33216|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/GO_0035148
bone morphogenetic protein receptor type-2 (human)|participates_in|Signal Transduction|http://purl.obolibrary.org/obo/PR_Q13873|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
bone morphogenetic protein receptor type-2 (human)|participates_in|Endothelial cell proliferation|http://purl.obolibrary.org/obo/PR_Q13873|http://purl.obolibrary.org/obo/RO_0000056|http://purl.obolibrary.org/obo/GO_0001935
vascular endothelial growth factor A (human)|participates_in|Signal Transduction|http://purl.obolibrary.org/obo/PR_P15692|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
vascular endothelial growth factor A (human)|participates_in|Tube formation|http://purl.obolibrary.org/obo/PR_P15692|http://purl.obolibrary.org/obo/RO_0000056|http://purl.obolibrary.org/obo/GO_0035148
NFKB1|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/4790|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
cadherin-1 (human)|participates_in|Signal Transduction|http://purl.obolibrary.org/obo/PR_P12830|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
cadherin-1 (human)|participates_in|Extracellular matrix organization|http://purl.obolibrary.org/obo/PR_P12830|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1474244
IBSP|participates_in|Extracellular matrix organization|http://www.ncbi.nlm.nih.gov/gene/3381|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1474244
NFKB1|causes or contributes to condition|Acute kidney injury|http://www.ncbi.nlm.nih.gov/gene/4790|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0001919
SPP1|causes or contributes to condition|Acute kidney injury|http://www.ncbi.nlm.nih.gov/gene/6696|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0001919
VEGFA|causes or contributes to condition|Acute kidney injury|http://www.ncbi.nlm.nih.gov/gene/7422|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0001919
valproic acid|interacts with|NFKB1|http://purl.obolibrary.org/obo/CHEBI_39867|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/4790
NFKB1|participates_in|NF-kB is activated and signals survival|http://www.ncbi.nlm.nih.gov/gene/4790|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-209560
matrix metalloproteinase-14 (human)|participates_in|Extracellular matrix organization|http://purl.obolibrary.org/obo/PR_P50281|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1474244
matrix metalloproteinase-14 (human)|participates_in|Endothelial cell proliferation|http://purl.obolibrary.org/obo/PR_P50281|http://purl.obolibrary.org/obo/RO_0000056|http://purl.obolibrary.org/obo/GO_0001935
NFKB1|participates_in|Cytokine Signaling in Immune system|http://www.ncbi.nlm.nih.gov/gene/4790|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1280215
FOSL2|causes or contributes to condition|Neoplasm of the lung|http://www.ncbi.nlm.nih.gov/gene/2355|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0100526
IBSP|causes or contributes to condition|Osteolysis|http://www.ncbi.nlm.nih.gov/gene/3381|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0002797
SPP1|causes or contributes to condition|Osteolysis|http://www.ncbi.nlm.nih.gov/gene/6696|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0002797
FGFR1|participates_in|PI3K Cascade|http://www.ncbi.nlm.nih.gov/gene/2260|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-109704
FGFR4|participates_in|PI3K Cascade|http://www.ncbi.nlm.nih.gov/gene/2264|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-109704
AKT2|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/208|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
SOX9|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/6662|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
FGFR2|causes or contributes to condition|Cleft palate|http://www.ncbi.nlm.nih.gov/gene/2263|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0000175
FGFR3|causes or contributes to condition|Cleft palate|http://www.ncbi.nlm.nih.gov/gene/2261|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0000175
sodium arsenite|interacts with|AKT2|http://purl.obolibrary.org/obo/CHEBI_29678|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/208
sodium arsenite|is substance that treats|Weight loss|http://purl.obolibrary.org/obo/CHEBI_29678|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/HP_0001824
COL2A1|causes or contributes to condition|Weight loss|http://www.ncbi.nlm.nih.gov/gene/1280|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0001824
AKT2|participates_in|Apoptosis|http://www.ncbi.nlm.nih.gov/gene/208|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-109581
AKT3|participates_in|Apoptosis|http://www.ncbi.nlm.nih.gov/gene/10000|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-109581
AKT3|participates_in|Generic Transcription Pathway|http://www.ncbi.nlm.nih.gov/gene/10000|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-212436
RUNX2|participates_in|Generic Transcription Pathway|http://www.ncbi.nlm.nih.gov/gene/860|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-212436
AKT3|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/10000|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
COL9A2|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/1298|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
COL9A2|participates_in|Collagen chain trimerization|http://www.ncbi.nlm.nih.gov/gene/1298|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-8948216
AKT3|participates_in|Hemostasis|http://www.ncbi.nlm.nih.gov/gene/10000|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-109582
VEGFA|participates_in|Hemostasis|http://www.ncbi.nlm.nih.gov/gene/7422|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-109582
collagenase 3 (human)|participates_in|Generic Transcription Pathway|http://purl.obolibrary.org/obo/PR_P45452|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-212436
collagenase 3 (human)|has_gene_template|MMP13|http://purl.obolibrary.org/obo/PR_P45452|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/4322
AKT3|participates_in|Disease|http://www.ncbi.nlm.nih.gov/gene/10000|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1643685
AKT3|causes or contributes to condition|Melanoma|http://www.ncbi.nlm.nih.gov/gene/10000|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0002861
COL2A1|causes or contributes to condition|Melanoma|http://www.ncbi.nlm.nih.gov/gene/1280|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0002861
SOX9|has gene product|transcription factor SOX-9 (human)|http://www.ncbi.nlm.nih.gov/gene/6662|http://purl.obolibrary.org/obo/RO_0002205|http://purl.obolibrary.org/obo/PR_P48436
transcription factor SOX-9 (human)|molecularly interacts with|aggrecan core protein (human)|http://purl.obolibrary.org/obo/PR_P48436|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_P16112
AKT2|participates_in|Disease|http://www.ncbi.nlm.nih.gov/gene/208|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1643685
FGF23|participates_in|PI3K Cascade|http://www.ncbi.nlm.nih.gov/gene/8074|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-109704
FGFR3|participates_in|PI3K Cascade|http://www.ncbi.nlm.nih.gov/gene/2261|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-109704
LAMTOR1|participates_in|PI3K Cascade|http://www.ncbi.nlm.nih.gov/gene/55004|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-109704
COL3A1|participates_in|Extracellular matrix organization|http://www.ncbi.nlm.nih.gov/gene/1281|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1474244
DDR2|participates_in|Extracellular matrix organization|http://www.ncbi.nlm.nih.gov/gene/4921|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1474244
COL3A1|causes or contributes to condition|Ehlers-Danlos syndrome|http://www.ncbi.nlm.nih.gov/gene/1281|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0020066
COL1A1|causes or contributes to condition|Ehlers-Danlos syndrome|http://www.ncbi.nlm.nih.gov/gene/1277|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0020066
COL1A1|participates_in|Extracellular matrix organization|http://www.ncbi.nlm.nih.gov/gene/1277|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1474244
CEBPB|participates_in|Developmental Biology|http://www.ncbi.nlm.nih.gov/gene/1051|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1266738
sodium arsenite|is substance that treats|Prostate cancer|http://purl.obolibrary.org/obo/CHEBI_29678|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/HP_0012125
collagen alpha-3(V) chain (human)|participates_in|Signal Transduction|http://purl.obolibrary.org/obo/PR_P25940|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
collagen alpha-3(V) chain (human)|participates_in|Collagen formation|http://purl.obolibrary.org/obo/PR_P25940|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1474290
MMP13|participates_in|Extracellular matrix organization|http://www.ncbi.nlm.nih.gov/gene/4322|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1474244
FGFR2|participates_in|PI3K Cascade|http://www.ncbi.nlm.nih.gov/gene/2263|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-109704
AKT2|participates_in|Generic Transcription Pathway|http://www.ncbi.nlm.nih.gov/gene/208|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-212436
VEGFA|participates_in|Generic Transcription Pathway|http://www.ncbi.nlm.nih.gov/gene/7422|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-212436
FGFR2|causes or contributes to condition|Neoplasm of the stomach|http://www.ncbi.nlm.nih.gov/gene/2263|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0006753
PIK3CA|causes or contributes to condition|Neoplasm of the stomach|http://www.ncbi.nlm.nih.gov/gene/5290|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0006753
FGFR3|causes or contributes to condition|seborrheic keratosis|http://www.ncbi.nlm.nih.gov/gene/2261|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0008420
seborrheic keratosis|disease has basis in dysfunction of|PIK3CA|http://purl.obolibrary.org/obo/MONDO_0008420|http://purl.obolibrary.org/obo/RO_0004020|http://www.ncbi.nlm.nih.gov/gene/5290
valproic acid|interacts with|FGFR3|http://purl.obolibrary.org/obo/CHEBI_39867|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/2261
valproic acid|is substance that treats|juvenile onset Parkinson disease 19A|http://purl.obolibrary.org/obo/CHEBI_39867|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/MONDO_0014231
RAS|is substance that treats|juvenile onset Parkinson disease 19A|http://purl.obolibrary.org/obo/CHEBI_63620|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/MONDO_0014231
FGFR3|participates_in|Insulin receptor signalling cascade|http://www.ncbi.nlm.nih.gov/gene/2261|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-74751
FGFR4|participates_in|Insulin receptor signalling cascade|http://www.ncbi.nlm.nih.gov/gene/2264|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-74751
FGFR4|participates_in|Downstream signaling events of B Cell Receptor (BCR)|http://www.ncbi.nlm.nih.gov/gene/2264|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1168372
transcription factor p65 (human)|participates_in|Downstream signaling events of B Cell Receptor (BCR)|http://purl.obolibrary.org/obo/PR_Q04206|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1168372
RAS|interacts with|transcription factor p65 (human)|http://purl.obolibrary.org/obo/CHEBI_63620|http://purl.obolibrary.org/obo/RO_0002434|http://purl.obolibrary.org/obo/PR_Q04206
