S|P|O|S_ID|P_ID|O_ID
cMyc|causes or contributes to condition|Neoplasm of the pancreas|http://www.ncbi.nlm.nih.gov/gene/4609|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0002894
FOXM1|causes or contributes to condition|Non-small cell lung carcinoma|http://www.ncbi.nlm.nih.gov/gene/2305|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0030358
valproic acid|is substance that treats|Non-small cell lung carcinoma|http://purl.obolibrary.org/obo/CHEBI_39867|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/HP_0030358
valproic acid|interacts with|Rab43|http://purl.obolibrary.org/obo/CHEBI_39867|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/339122
CDK4|participates_in|Developmental Biology|http://www.ncbi.nlm.nih.gov/gene/1019|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1266738
Pdx1|participates_in|Regulation of gene expression in early pancreatic precursor cells|http://www.ncbi.nlm.nih.gov/gene/3651|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-210747
NKX6-1 (human)|participates_in|Regulation of gene expression in early pancreatic precursor cells|http://www.ncbi.nlm.nih.gov/gene/4825|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-210747
valproic acid|interacts with|NKX6-1 (human)|http://purl.obolibrary.org/obo/CHEBI_39867|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/4825
melanotic medulloblastoma|has phenotype|Neoplasm of the pancreas|http://purl.obolibrary.org/obo/MONDO_0002796|http://purl.obolibrary.org/obo/RO_0002200|http://purl.obolibrary.org/obo/HP_0002894
Rasf1a|causes or contributes to condition|melanotic medulloblastoma|http://www.ncbi.nlm.nih.gov/gene/11186|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0002796
AKT1|participates_in|Regulation of gene expression in beta cells|http://www.ncbi.nlm.nih.gov/gene/207|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-210745
CRTC2|has gene product|CREB-regulated transcription coactivator 2 (human)|http://www.ncbi.nlm.nih.gov/gene/200186|http://purl.obolibrary.org/obo/RO_0002205|http://purl.obolibrary.org/obo/PR_Q53ET0
CREB-regulated transcription coactivator 2 (human)|molecularly interacts with|RAC-beta serine/threonine-protein kinase (human)|http://purl.obolibrary.org/obo/PR_Q53ET0|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_P31751
RAC-beta serine/threonine-protein kinase (human)|has_gene_template|AKT2|http://purl.obolibrary.org/obo/PR_P31751|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/208
FOXM1|has gene product|forkhead box protein M1 (human)|http://www.ncbi.nlm.nih.gov/gene/2305|http://purl.obolibrary.org/obo/RO_0002205|http://purl.obolibrary.org/obo/PR_Q08050
harmine|interacts with|forkhead box protein M1 (human)|http://purl.obolibrary.org/obo/CHEBI_28121|http://purl.obolibrary.org/obo/RO_0002434|http://purl.obolibrary.org/obo/PR_Q08050
harmine|interacts with|pancreas/duodenum homeobox protein 1 (human)|http://purl.obolibrary.org/obo/CHEBI_28121|http://purl.obolibrary.org/obo/RO_0002434|http://purl.obolibrary.org/obo/PR_P52945
pancreas/duodenum homeobox protein 1 (human)|has_gene_template|Pdx1|http://purl.obolibrary.org/obo/PR_P52945|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/3651
AKT2|participates_in|Cyclin E associated events during G1/S transition |http://www.ncbi.nlm.nih.gov/gene/208|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-69202
CDK4|participates_in|Cyclin E associated events during G1/S transition |http://www.ncbi.nlm.nih.gov/gene/1019|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-69202
valproic acid|is substance that treats|Glioblastoma multiforme|http://purl.obolibrary.org/obo/CHEBI_39867|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/HP_0012174
phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha (human)|participates_in|Membrane Trafficking|http://purl.obolibrary.org/obo/PR_O00443|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-199991
phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha (human)|has function|PI3K|http://purl.obolibrary.org/obo/PR_O00443|http://purl.obolibrary.org/obo/RO_0000085|http://purl.obolibrary.org/obo/GO_0016303
AKT2|causes or contributes to condition|familial partial lipodystrophy|http://www.ncbi.nlm.nih.gov/gene/208|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0020088
familial partial lipodystrophy|has phenotype|Hypertrophic cardiomyopathy|http://purl.obolibrary.org/obo/MONDO_0020088|http://purl.obolibrary.org/obo/RO_0002200|http://purl.obolibrary.org/obo/HP_0001639
Rasf1a|causes or contributes to condition|Hypertrophic cardiomyopathy|http://www.ncbi.nlm.nih.gov/gene/11186|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0001639
EZH2|participates_in|Oxidative Stress Induced Senescence|http://www.ncbi.nlm.nih.gov/gene/2146|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2559580
CDK4|participates_in|Oxidative Stress Induced Senescence|http://www.ncbi.nlm.nih.gov/gene/1019|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2559580
EZH2|causes or contributes to condition|Osteosarcoma|http://www.ncbi.nlm.nih.gov/gene/2146|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0002669
cMyc|causes or contributes to condition|Osteosarcoma|http://www.ncbi.nlm.nih.gov/gene/4609|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0002669
EZH2|causes or contributes to condition|diffuse large B-cell lymphoma|http://www.ncbi.nlm.nih.gov/gene/2146|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0018905
CDK2|causes or contributes to condition|diffuse large B-cell lymphoma|http://www.ncbi.nlm.nih.gov/gene/1017|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0018905
EZH2|participates_in|Cellular Senescence|http://www.ncbi.nlm.nih.gov/gene/2146|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2559583
serine-protein kinase ATM (human)|participates_in|Cellular Senescence|http://purl.obolibrary.org/obo/PR_Q13315|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2559583
serine-protein kinase ATM (human)|has function|PI3K|http://purl.obolibrary.org/obo/PR_Q13315|http://purl.obolibrary.org/obo/RO_0000085|http://purl.obolibrary.org/obo/GO_0016303
EZH2|participates_in|Cellular responses to stress|http://www.ncbi.nlm.nih.gov/gene/2146|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2262752
CREB-regulated transcription coactivator 2 (human)|participates_in|Cellular responses to stress|http://purl.obolibrary.org/obo/PR_Q53ET0|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2262752
EZH2|causes or contributes to condition|Hepatocellular carcinoma|http://www.ncbi.nlm.nih.gov/gene/2146|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0001402
FOXM1|causes or contributes to condition|Hepatocellular carcinoma|http://www.ncbi.nlm.nih.gov/gene/2305|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0001402
calmodulin (human)|subClassOf|CaM|http://purl.obolibrary.org/obo/PR_000049859|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/PR_000004978
calmodulin-1 (human)|subClassOf|calmodulin (human)|http://purl.obolibrary.org/obo/PR_P0DP23|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/PR_000049859
calmodulin-1 (human)|participates_in|eNOS activation|http://purl.obolibrary.org/obo/PR_P0DP23|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-203615
AKT1|participates_in|eNOS activation|http://www.ncbi.nlm.nih.gov/gene/207|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-203615
calmodulin-1 (human)|participates_in|Signal Transduction|http://purl.obolibrary.org/obo/PR_P0DP23|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
CDK4|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/1019|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
calmodulin-1 (human)|participates_in|MAPK family signaling cascades|http://purl.obolibrary.org/obo/PR_P0DP23|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5683057
cMyc|participates_in|MAPK family signaling cascades|http://www.ncbi.nlm.nih.gov/gene/4609|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5683057
calmodulin-1 (human)|participates_in|Hemostasis|http://purl.obolibrary.org/obo/PR_P0DP23|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-109582
CDK2|participates_in|Hemostasis|http://www.ncbi.nlm.nih.gov/gene/1017|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-109582
calmodulin-2 (human)|subClassOf|calmodulin (human)|http://purl.obolibrary.org/obo/PR_P0DP24|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/PR_000049859
calmodulin-2 (human)|participates_in|regulation of cytokinesis|http://purl.obolibrary.org/obo/PR_P0DP24|http://purl.obolibrary.org/obo/RO_0000056|http://purl.obolibrary.org/obo/GO_0032465
phosphatidylinositol 3-kinase catalytic subunit type 3 (human)|participates_in|regulation of cytokinesis|http://purl.obolibrary.org/obo/PR_Q8NEB9|http://purl.obolibrary.org/obo/RO_0000056|http://purl.obolibrary.org/obo/GO_0032465
phosphatidylinositol 3-kinase catalytic subunit type 3 (human)|has function|PI3K|http://purl.obolibrary.org/obo/PR_Q8NEB9|http://purl.obolibrary.org/obo/RO_0000085|http://purl.obolibrary.org/obo/GO_0016303
calmodulin-2 (human)|participates_in|G2/M transition of mitotic cell cycle|http://purl.obolibrary.org/obo/PR_P0DP24|http://purl.obolibrary.org/obo/RO_0000056|http://purl.obolibrary.org/obo/GO_0000086
forkhead box protein M1 (human)|participates_in|G2/M transition of mitotic cell cycle|http://purl.obolibrary.org/obo/PR_Q08050|http://purl.obolibrary.org/obo/RO_0000056|http://purl.obolibrary.org/obo/GO_0000086
forkhead box protein M1 (human)|has_gene_template|FOXM1|http://purl.obolibrary.org/obo/PR_Q08050|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/2305
phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform (human)|participates_in|Developmental Biology|http://purl.obolibrary.org/obo/PR_O00329|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1266738
phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform (human)|has function|PI3K|http://purl.obolibrary.org/obo/PR_O00329|http://purl.obolibrary.org/obo/RO_0000085|http://purl.obolibrary.org/obo/GO_0016303
Pref-1|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/8788|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
ERK 1|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/5595|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
ERK 2|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/5594|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
diazinon|interacts with|CDK4|http://purl.obolibrary.org/obo/CHEBI_34682|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/1019
diazinon|interacts with|Rasf1a|http://purl.obolibrary.org/obo/CHEBI_34682|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/11186
CDK4|causes or contributes to condition|cutaneous melanoma|http://www.ncbi.nlm.nih.gov/gene/1019|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0005012
AKT1|causes or contributes to condition|cutaneous melanoma|http://www.ncbi.nlm.nih.gov/gene/207|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0005012
valproic acid|is substance that treats|tubular adenocarcinoma|http://purl.obolibrary.org/obo/CHEBI_39867|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/MONDO_0005606
Rasf1a|causes or contributes to condition|tubular adenocarcinoma|http://www.ncbi.nlm.nih.gov/gene/11186|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0005606
CREB-regulated transcription coactivator 2 (human)|participates_in|toxin transport|http://purl.obolibrary.org/obo/PR_Q53ET0|http://purl.obolibrary.org/obo/RO_0000056|http://purl.obolibrary.org/obo/GO_1901998
Ras-related protein Rab-43 (human)|participates_in|toxin transport|http://purl.obolibrary.org/obo/PR_Q86YS6|http://purl.obolibrary.org/obo/RO_0000056|http://purl.obolibrary.org/obo/GO_1901998
Ras-related protein Rab-43 (human)|has_gene_template|Rab43|http://purl.obolibrary.org/obo/PR_Q86YS6|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/339122
AKT1|causes or contributes to condition|Osteosarcoma|http://www.ncbi.nlm.nih.gov/gene/207|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0002669
cMyc|participates_in|Post-translational protein modification|http://www.ncbi.nlm.nih.gov/gene/4609|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-597592
Rab43|participates_in|Post-translational protein modification|http://www.ncbi.nlm.nih.gov/gene/339122|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-597592
CREB-regulated transcription coactivator 2 (human)|molecularly interacts with|RAC-alpha serine/threonine-protein kinase (human)|http://purl.obolibrary.org/obo/PR_Q53ET0|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_P31749
RAC-alpha serine/threonine-protein kinase (human)|has_gene_template|AKT1|http://purl.obolibrary.org/obo/PR_P31749|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/207
AKT2|participates_in|Regulation of TP53 Degradation|http://www.ncbi.nlm.nih.gov/gene/208|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-6804757
AKT2|causes or contributes to condition|Non-small cell lung carcinoma|http://www.ncbi.nlm.nih.gov/gene/208|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0030358
AKT3|participates_in|Cyclin E associated events during G1/S transition |http://www.ncbi.nlm.nih.gov/gene/10000|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-69202
AKT3|participates_in|Regulation of gene expression in beta cells|http://www.ncbi.nlm.nih.gov/gene/10000|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-210745
IR|participates_in|Downstream signaling events of B Cell Receptor (BCR)|http://www.ncbi.nlm.nih.gov/gene/3643|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1168372
K-Ras|participates_in|Downstream signaling events of B Cell Receptor (BCR)|http://www.ncbi.nlm.nih.gov/gene/3845|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1168372
EZH2|causes or contributes to condition|Premature closure of fontanelles|http://www.ncbi.nlm.nih.gov/gene/2146|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0005458
valproic acid|is substance that treats|Premature closure of fontanelles|http://purl.obolibrary.org/obo/CHEBI_39867|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/HP_0005458
EZH2|causes or contributes to condition|primary myelofibrosis|http://www.ncbi.nlm.nih.gov/gene/2146|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0009692
5-aza-2'-deoxycytidine|is substance that treats|primary myelofibrosis|http://purl.obolibrary.org/obo/CHEBI_50131|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/MONDO_0009692
5-aza-2'-deoxycytidine|interacts with|Rasf1a|http://purl.obolibrary.org/obo/CHEBI_50131|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/11186
CDK4|causes or contributes to condition|Hepatocellular carcinoma|http://www.ncbi.nlm.nih.gov/gene/1019|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0001402
CDK2|participates_in|Cyclin A/B1/B2 associated events during G2/M transition|http://www.ncbi.nlm.nih.gov/gene/1017|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-69273
FOXM1|participates_in|Cyclin A/B1/B2 associated events during G2/M transition|http://www.ncbi.nlm.nih.gov/gene/2305|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-69273
CDK2|participates_in|Cellular responses to stress|http://www.ncbi.nlm.nih.gov/gene/1017|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2262752
CRTC2|participates_in|Transcriptional activation of mitochondrial biogenesis|http://www.ncbi.nlm.nih.gov/gene/200186|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2151201
ESRRA (human)|participates_in|Transcriptional activation of mitochondrial biogenesis|http://www.ncbi.nlm.nih.gov/gene/2101|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2151201
ESRRA (human)|causes or contributes to condition|Osteosarcoma|http://www.ncbi.nlm.nih.gov/gene/2101|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0002669
CREB-regulated transcription coactivator 2 (human)|molecularly interacts with|5'-AMP-activated protein kinase subunit gamma-3 (human)|http://purl.obolibrary.org/obo/PR_Q53ET0|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_Q9UGI9
5'-AMP-activated protein kinase subunit gamma-3 (human)|molecularly interacts with|phosphatidylinositol 3-kinase catalytic subunit type 3 (human)|http://purl.obolibrary.org/obo/PR_Q9UGI9|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_Q8NEB9
VEGFR-1|participates_in|Signaling by VEGF|http://www.ncbi.nlm.nih.gov/gene/2321|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-194138
AKT2|participates_in|Signaling by VEGF|http://www.ncbi.nlm.nih.gov/gene/208|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-194138
AKT3|participates_in|Signaling by VEGF|http://www.ncbi.nlm.nih.gov/gene/10000|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-194138
phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform (human)|has function|PI3K|http://purl.obolibrary.org/obo/PR_P48736|http://purl.obolibrary.org/obo/RO_0000085|http://purl.obolibrary.org/obo/GO_0016303
phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform (human)|participates_in|G beta:gamma signalling through PI3Kgamma|http://purl.obolibrary.org/obo/PR_P48736|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-392451
AKT3|participates_in|G beta:gamma signalling through PI3Kgamma|http://www.ncbi.nlm.nih.gov/gene/10000|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-392451
AKT2|participates_in|G beta:gamma signalling through PI3Kgamma|http://www.ncbi.nlm.nih.gov/gene/208|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-392451
AKT1|participates_in|G beta:gamma signalling through PI3Kgamma|http://www.ncbi.nlm.nih.gov/gene/207|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-392451
