Source,Target,edgeID,signal,color
"PIK3R2","AKT3","idc5fe1f8d","a","#000000"
"PIK3R2","PIK3CA","Y41B6_PTVSD_KZBDY_6IEBO_U11IU_I89X4_5","a","#nan"
"PIK3R2","PIK3CB","Y41B6_PTVSD_KZBDY_6IEBO_U11IU_I89X4_5","a","#nan"
"PIK3R2","PIK3CD","Y41B6_PTVSD_KZBDY_6IEBO_U11IU_I89X4_5","a","#nan"
"PIK3R2","PIK3R3","U11IU_6IEBO_unlabeled","a","#unlabeled"
"PIK3R2","PIK3R1","U11IU_I89X4_unlabeled","a","#unlabeled"
"PIK3R1","AKT2","idc5fe1f8d","a","#000000"
"PIK3R1","AKT1","idc5fe1f8d","a","#000000"
"PIK3R1","AKT3","idc5fe1f8d","a","#000000"
"PIK3R1","PIK3CA","Y41B6_PTVSD_KZBDY_6IEBO_U11IU_I89X4_6","a","#nan"
"PIK3R1","PIK3CB","Y41B6_PTVSD_KZBDY_6IEBO_U11IU_I89X4_6","a","#nan"
"PIK3R1","PIK3CD","Y41B6_PTVSD_KZBDY_6IEBO_U11IU_I89X4_6","a","#nan"
"PIK3R1","PIK3R3","Y41B6_PTVSD_KZBDY_6IEBO_U11IU_I89X4_6","a","#nan"
"PIK3R1","PIK3R2","I89X4_U11IU_unlabeled","a","#unlabeled"
"HOMER1","PIK3CA","id652dd248","a","#000000"
"HOMER1","PIK3CB","id652dd248","a","#000000"
"HOMER1","PIK3CD","id652dd248","a","#000000"
"HOMER1","PIK3R3","id652dd248","a","#000000"
"HOMER1","PIK3R2","id652dd248","a","#000000"
"HOMER1","PIK3R1","id652dd248","a","#000000"
"HOMER1","GRM1","ab980_YELSA_unlabeled","a","#unlabeled"
"HOMER1","SHANK3","ab980_0UT9F_unlabeled","a","#unlabeled"
"SHANK3","PIK3CA","id652dd248","a","#000000"
"SHANK3","PIK3CB","id652dd248","a","#000000"
"SHANK3","PIK3CD","id652dd248","a","#000000"
"SHANK3","PIK3R3","id652dd248","a","#000000"
"SHANK3","PIK3R2","id652dd248","a","#000000"
"SHANK3","PIK3R1","id652dd248","a","#000000"
"SHANK3","GRM1","YELSA_ab980_0UT9F_3","a","#nan"
"SHANK3","HOMER1","0UT9F_ab980_unlabeled","a","#unlabeled"
"GRIN1","HRAS","id91c79ac0","i","#000000"
"GRIN1","KRAS","id91c79ac0","i","#000000"
"GRIN1","NRAS","id91c79ac0","i","#000000"
"GRIN1","GRIN2A","8YSRB_6IKK2_unlabeled","a","#unlabeled"
"GRIN1","GRIN2B","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_1","a","#nan"
"GRIN1","GRIN2D","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_1","a","#nan"
"GRIN1","DLG4","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_1","a","#nan"
"GRIN1","SYNGAP1","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_1","a","#nan"
"GRIN1","GRIN3B","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_1","a","#nan"
"GRIN1","GRIN3A","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_1","a","#nan"
"GRIN1","GRIN2C","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_1","a","#nan"
"GRIN2A","HRAS","id91c79ac0","i","#000000"
"GRIN2A","KRAS","id91c79ac0","i","#000000"
"GRIN2A","NRAS","id91c79ac0","i","#000000"
"GRIN2A","GRIN1","6IKK2_8YSRB_unlabeled","a","#unlabeled"
"GRIN2A","GRIN2B","6IKK2_L9S3X_unlabeled","a","#unlabeled"
"GRIN2A","GRIN2D","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_2","a","#nan"
"GRIN2A","DLG4","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_2","a","#nan"
"GRIN2A","SYNGAP1","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_2","a","#nan"
"GRIN2A","GRIN3B","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_2","a","#nan"
"GRIN2A","GRIN3A","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_2","a","#nan"
"GRIN2A","GRIN2C","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_2","a","#nan"
"GRIN2B","HRAS","id91c79ac0","i","#000000"
"GRIN2B","KRAS","id91c79ac0","i","#000000"
"GRIN2B","NRAS","id91c79ac0","i","#000000"
"GRIN2B","GRIN1","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_3","a","#nan"
"GRIN2B","GRIN2A","L9S3X_6IKK2_unlabeled","a","#unlabeled"
"GRIN2B","GRIN2D","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_3","a","#nan"
"GRIN2B","DLG4","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_3","a","#nan"
"GRIN2B","SYNGAP1","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_3","a","#nan"
"GRIN2B","GRIN3B","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_3","a","#nan"
"GRIN2B","GRIN3A","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_3","a","#nan"
"GRIN2B","GRIN2C","L9S3X_f019f_unlabeled","a","#unlabeled"
"GRIN2D","HRAS","id91c79ac0","i","#000000"
"GRIN2D","KRAS","id91c79ac0","i","#000000"
"GRIN2D","NRAS","id91c79ac0","i","#000000"
"GRIN2D","GRIN1","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_4","a","#nan"
"GRIN2D","GRIN2A","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_4","a","#nan"
"GRIN2D","GRIN2B","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_4","a","#nan"
"GRIN2D","DLG4","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_4","a","#nan"
"GRIN2D","SYNGAP1","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_4","a","#nan"
"GRIN2D","GRIN3B","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_4","a","#nan"
"GRIN2D","GRIN3A","LBJQ3_d7e9a_unlabeled","a","#unlabeled"
"GRIN2D","GRIN2C","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_4","a","#nan"
"DLG4","HRAS","id91c79ac0","i","#000000"
"DLG4","KRAS","id91c79ac0","i","#000000"
"DLG4","NRAS","id91c79ac0","i","#000000"
"DLG4","GRIN1","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_5","a","#nan"
"DLG4","GRIN2A","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_5","a","#nan"
"DLG4","GRIN2B","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_5","a","#nan"
"DLG4","GRIN2D","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_5","a","#nan"
"DLG4","SYNGAP1","EDUBX_XDXQQ_unlabeled","a","#unlabeled"
"DLG4","GRIN3B","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_5","a","#nan"
"DLG4","GRIN3A","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_5","a","#nan"
"DLG4","GRIN2C","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_5","a","#nan"
"SYNGAP1","HRAS","id91c79ac0","i","#000000"
"SYNGAP1","KRAS","id91c79ac0","i","#000000"
"SYNGAP1","NRAS","id91c79ac0","i","#000000"
"SYNGAP1","GRIN1","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_6","a","#nan"
"SYNGAP1","GRIN2A","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_6","a","#nan"
"SYNGAP1","GRIN2B","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_6","a","#nan"
"SYNGAP1","GRIN2D","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_6","a","#nan"
"SYNGAP1","DLG4","XDXQQ_EDUBX_unlabeled","a","#unlabeled"
"SYNGAP1","GRIN3B","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_6","a","#nan"
"SYNGAP1","GRIN3A","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_6","a","#nan"
"SYNGAP1","GRIN2C","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_6","a","#nan"
"GRIN3B","HRAS","id91c79ac0","i","#000000"
"GRIN3B","KRAS","id91c79ac0","i","#000000"
"GRIN3B","NRAS","id91c79ac0","i","#000000"
"GRIN3B","GRIN1","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_7","a","#nan"
"GRIN3B","GRIN2A","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_7","a","#nan"
"GRIN3B","GRIN2B","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_7","a","#nan"
"GRIN3B","GRIN2D","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_7","a","#nan"
"GRIN3B","DLG4","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_7","a","#nan"
"GRIN3B","SYNGAP1","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_7","a","#nan"
"GRIN3B","GRIN3A","c2104_d7e9a_unlabeled","a","#unlabeled"
"GRIN3B","GRIN2C","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_7","a","#nan"
"GRIN3A","HRAS","id91c79ac0","i","#000000"
"GRIN3A","KRAS","id91c79ac0","i","#000000"
"GRIN3A","NRAS","id91c79ac0","i","#000000"
"GRIN3A","GRIN1","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_8","a","#nan"
"GRIN3A","GRIN2A","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_8","a","#nan"
"GRIN3A","GRIN2B","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_8","a","#nan"
"GRIN3A","GRIN2D","d7e9a_LBJQ3_unlabeled","a","#unlabeled"
"GRIN3A","DLG4","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_8","a","#nan"
"GRIN3A","SYNGAP1","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_8","a","#nan"
"GRIN3A","GRIN3B","d7e9a_c2104_unlabeled","a","#unlabeled"
"GRIN3A","GRIN2C","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_8","a","#nan"
"GRIN2C","HRAS","id91c79ac0","i","#000000"
"GRIN2C","KRAS","id91c79ac0","i","#000000"
"GRIN2C","NRAS","id91c79ac0","i","#000000"
"GRIN2C","GRIN1","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_9","a","#nan"
"GRIN2C","GRIN2A","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_9","a","#nan"
"GRIN2C","GRIN2B","f019f_L9S3X_unlabeled","a","#unlabeled"
"GRIN2C","GRIN2D","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_9","a","#nan"
"GRIN2C","DLG4","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_9","a","#nan"
"GRIN2C","SYNGAP1","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_9","a","#nan"
"GRIN2C","GRIN3B","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_9","a","#nan"
"GRIN2C","GRIN3A","8YSRB_6IKK2_L9S3X_LBJQ3_EDUBX_XDXQQ_c2104_d7e9a_f019f_9","a","#nan"
"RHEB","RPTOR","ida66d0c1e","a","#000000"
"RHEB","RHEB","iddfd6ca09","a","#000000"
"RHEB","GDP","db4f4_fbc7d_1","a","#nan"
"RHEB","GTP","c819e_adeb3_2","a","#nan"
"RPTOR","MTOR","a70b4_fdb59_2","a","#nan"
"PRKAA1","TSC1","idb3796d73","a","#000000"
"PRKAA1","TSC2","idb3796d73","a","#000000"
"PRKAA1","PRKAA2","Z693M_FWT1L_unlabeled","a","#unlabeled"
"PRKAA1","PRKAB1","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_1","a","#nan"
"PRKAA1","PRKAB2","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_1","a","#nan"
"PRKAA1","PRKAG1","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_1","a","#nan"
"PRKAA1","PRKAG2","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_1","a","#nan"
"PRKAA1","PRKAG3","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_1","a","#nan"
"PRKAA2","TSC1","idb3796d73","a","#000000"
"PRKAA2","TSC2","idb3796d73","a","#000000"
"PRKAA2","PRKAA1","FWT1L_Z693M_unlabeled","a","#unlabeled"
"PRKAA2","PRKAB1","FWT1L_N403V_unlabeled","a","#unlabeled"
"PRKAA2","PRKAB2","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_2","a","#nan"
"PRKAA2","PRKAG1","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_2","a","#nan"
"PRKAA2","PRKAG2","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_2","a","#nan"
"PRKAA2","PRKAG3","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_2","a","#nan"
"PRKAB1","TSC1","idb3796d73","a","#000000"
"PRKAB1","TSC2","idb3796d73","a","#000000"
"PRKAB1","PRKAA1","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_3","a","#nan"
"PRKAB1","PRKAA2","N403V_FWT1L_unlabeled","a","#unlabeled"
"PRKAB1","PRKAB2","N403V_3LKMY_unlabeled","a","#unlabeled"
"PRKAB1","PRKAG1","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_3","a","#nan"
"PRKAB1","PRKAG2","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_3","a","#nan"
"PRKAB1","PRKAG3","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_3","a","#nan"
"PRKAB2","TSC1","idb3796d73","a","#000000"
"PRKAB2","TSC2","idb3796d73","a","#000000"
"PRKAB2","PRKAA1","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_4","a","#nan"
"PRKAB2","PRKAA2","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_4","a","#nan"
"PRKAB2","PRKAB1","3LKMY_N403V_unlabeled","a","#unlabeled"
"PRKAB2","PRKAG1","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_4","a","#nan"
"PRKAB2","PRKAG2","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_4","a","#nan"
"PRKAB2","PRKAG3","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_4","a","#nan"
"PRKAG1","TSC1","idb3796d73","a","#000000"
"PRKAG1","TSC2","idb3796d73","a","#000000"
"PRKAG1","PRKAA1","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_5","a","#nan"
"PRKAG1","PRKAA2","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_5","a","#nan"
"PRKAG1","PRKAB1","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_5","a","#nan"
"PRKAG1","PRKAB2","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_5","a","#nan"
"PRKAG1","PRKAG2","3DRUJ_LR2GZ_unlabeled","a","#unlabeled"
"PRKAG1","PRKAG3","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_5","a","#nan"
"PRKAG2","TSC1","idb3796d73","a","#000000"
"PRKAG2","TSC2","idb3796d73","a","#000000"
"PRKAG2","PRKAA1","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_6","a","#nan"
"PRKAG2","PRKAA2","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_6","a","#nan"
"PRKAG2","PRKAB1","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_6","a","#nan"
"PRKAG2","PRKAB2","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_6","a","#nan"
"PRKAG2","PRKAG1","LR2GZ_3DRUJ_unlabeled","a","#unlabeled"
"PRKAG2","PRKAG3","LR2GZ_6L47M_unlabeled","a","#unlabeled"
"PRKAG3","TSC1","idb3796d73","a","#000000"
"PRKAG3","TSC2","idb3796d73","a","#000000"
"PRKAG3","PRKAA1","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_7","a","#nan"
"PRKAG3","PRKAA2","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_7","a","#nan"
"PRKAG3","PRKAB1","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_7","a","#nan"
"PRKAG3","PRKAB2","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_7","a","#nan"
"PRKAG3","PRKAG1","Z693M_FWT1L_N403V_3LKMY_3DRUJ_LR2GZ_6L47M_7","a","#nan"
"PRKAG3","PRKAG2","6L47M_LR2GZ_unlabeled","a","#unlabeled"
"NF1","HRAS","idb6bcfbac","i","#000000"
"NF1","KRAS","idb6bcfbac","i","#000000"
"NF1","NRAS","idb6bcfbac","i","#000000"
"GSK3B","TSC1","idd88750f2","a","#000000"
"GSK3B","TSC2","idd88750f2","a","#000000"
"GTP","RHEB","c819e_adeb3_1","a","#nan"
"GTP","GDP","iddfd6ca09","a","#000000"
"GDP","RHEB","db4f4_fbc7d_2","a","#nan"
"PTEN","AKT2","idc5fe1f8d","a","#000000"
"PTEN","AKT1","idc5fe1f8d","a","#000000"
"PTEN","AKT3","idc5fe1f8d","a","#000000"
