source|target
FGFR4|FGFR2
FGFR4|KDR
FGFR4|INSR
FGFR4|FGFR3
FGFR4|IGF1R
FGFR4|KIT
FGFR4|FGFR1
FGFR4|EPHA2
FGFR4|EGFR
FGFR4|CSF1R
FGFR4|FLT1
FGFR4|FLT4
FGFR4|NGFR
FGFR4|MET
FGFR4|PDGFRA
FGFR4|PDGFRB
FGFR4|TEK
FGFR4|FLT3
FGFR4|NTRK1
FGFR4|NTRK2
FLT1|PI3K/Akt signaling
FLT1|FGFR2
FLT1|KDR
FLT1|INSR
FLT1|FGFR3
FLT1|IGF1R
FLT1|KIT
FLT1|FGFR1
FLT1|EPHA2
FLT1|EGFR
FLT1|CSF1R
FLT1|FGFR4
FLT1|FLT4
FLT1|NGFR
FLT1|MET
FLT1|PDGFRA
FLT1|PDGFRB
FLT1|TEK
FLT1|FLT3
FLT1|NTRK1
FLT1|NTRK2
FLT4|PI3K/Akt signaling
FLT4|FGFR2
FLT4|KDR
FLT4|INSR
FLT4|FGFR3
FLT4|IGF1R
FLT4|KIT
FLT4|FGFR1
FLT4|EPHA2
FLT4|EGFR
FLT4|CSF1R
FLT4|FGFR4
FLT4|FLT1
FLT4|NGFR
FLT4|MET
FLT4|PDGFRA
FLT4|PDGFRB
FLT4|TEK
FLT4|FLT3
FLT4|NTRK1
FLT4|NTRK2
NGFR|PI3K/Akt signaling
NGFR|FGFR2
NGFR|KDR
NGFR|INSR
NGFR|FGFR3
NGFR|IGF1R
NGFR|KIT
NGFR|FGFR1
NGFR|EPHA2
NGFR|EGFR
NGFR|CSF1R
NGFR|FGFR4
NGFR|FLT1
NGFR|FLT4
NGFR|MET
NGFR|PDGFRA
NGFR|PDGFRB
NGFR|TEK
NGFR|FLT3
NGFR|NTRK1
NGFR|NTRK2
MET|PI3K/Akt signaling
MET|FGFR2
MET|KDR
MET|INSR
MET|FGFR3
MET|IGF1R
MET|KIT
MET|FGFR1
MET|EPHA2
MET|EGFR
MET|CSF1R
MET|FGFR4
MET|FLT1
MET|FLT4
MET|NGFR
MET|PDGFRA
MET|PDGFRB
MET|TEK
MET|FLT3
MET|NTRK1
MET|NTRK2
PDGFRA|PI3K/Akt signaling
PDGFRA|FGFR2
PDGFRA|KDR
PDGFRA|INSR
PDGFRA|FGFR3
PDGFRA|IGF1R
PDGFRA|KIT
PDGFRA|FGFR1
PDGFRA|EPHA2
PDGFRA|EGFR
PDGFRA|CSF1R
PDGFRA|FGFR4
PDGFRA|FLT1
PDGFRA|FLT4
PDGFRA|NGFR
PDGFRA|MET
PDGFRA|PDGFRB
PDGFRA|TEK
PDGFRA|FLT3
PDGFRA|NTRK1
PDGFRA|NTRK2
PDGFRB|PI3K/Akt signaling
PDGFRB|FGFR2
PDGFRB|KDR
PDGFRB|INSR
PDGFRB|FGFR3
PDGFRB|IGF1R
PDGFRB|KIT
PDGFRB|FGFR1
PDGFRB|EPHA2
PDGFRB|EGFR
PDGFRB|CSF1R
PDGFRB|FGFR4
PDGFRB|FLT1
PDGFRB|FLT4
PDGFRB|NGFR
PDGFRB|MET
PDGFRB|PDGFRA
PDGFRB|TEK
PDGFRB|FLT3
PDGFRB|NTRK1
PDGFRB|NTRK2
TEK|PI3K/Akt signaling
TEK|FGFR2
TEK|KDR
TEK|INSR
TEK|FGFR3
TEK|IGF1R
TEK|KIT
TEK|FGFR1
TEK|EPHA2
TEK|EGFR
TEK|CSF1R
TEK|FGFR4
TEK|FLT1
TEK|FLT4
TEK|NGFR
TEK|MET
TEK|PDGFRA
TEK|PDGFRB
TEK|FLT3
TEK|NTRK1
TEK|NTRK2
FLT3|PI3K/Akt signaling
FLT3|FGFR2
FLT3|KDR
FLT3|INSR
FLT3|FGFR3
FLT3|IGF1R
FLT3|KIT
FLT3|FGFR1
FLT3|EPHA2
FLT3|EGFR
FLT3|CSF1R
FLT3|FGFR4
FLT3|FLT1
FLT3|FLT4
FLT3|NGFR
FLT3|MET
FLT3|PDGFRA
FLT3|PDGFRB
FLT3|TEK
FLT3|NTRK1
FLT3|NTRK2
NTRK1|PI3K/Akt signaling
NTRK1|FGFR2
NTRK1|KDR
NTRK1|INSR
NTRK1|FGFR3
NTRK1|IGF1R
NTRK1|KIT
NTRK1|FGFR1
NTRK1|EPHA2
NTRK1|EGFR
NTRK1|CSF1R
NTRK1|FGFR4
NTRK1|FLT1
NTRK1|FLT4
NTRK1|NGFR
NTRK1|MET
NTRK1|PDGFRA
NTRK1|PDGFRB
NTRK1|TEK
NTRK1|FLT3
NTRK1|NTRK2
NTRK2|PI3K/Akt signaling
NTRK2|FGFR2
NTRK2|KDR
NTRK2|INSR
NTRK2|FGFR3
NTRK2|IGF1R
NTRK2|KIT
NTRK2|FGFR1
NTRK2|EPHA2
NTRK2|EGFR
NTRK2|CSF1R
NTRK2|FGFR4
NTRK2|FLT1
NTRK2|FLT4
NTRK2|NGFR
NTRK2|MET
NTRK2|PDGFRA
NTRK2|PDGFRB
NTRK2|TEK
NTRK2|FLT3
NTRK2|NTRK1
GNAI2|CDC42
GNAI2|RHOA
GNAI2|RAC1
GNAI2|GNAI3
CDC42|F-actin
CDC42|RHOA
CDC42|RAC1
RHOA|F-actin
RHOA|CDC42
RHOA|RAC1
RAC1|F-actin
RAC1|CDC42
RAC1|RHOA
GNAI3|CDC42
GNAI3|RHOA
GNAI3|RAC1
GNAI3|GNAI2
PRKACA|CDC42
PRKACA|RHOA
PRKACA|RAC1
PRKACA|PRKACB
PRKACA|PRKACG
PRKACA|PRKAR1A
PRKACA|PRKAR1B
PRKACA|PRKAR2A
PRKACA|PRKAR2B
PRKACB|CDC42
PRKACB|RHOA
PRKACB|RAC1
PRKACB|PRKACA
PRKACB|PRKACG
PRKACB|PRKAR1A
PRKACB|PRKAR1B
PRKACB|PRKAR2A
PRKACB|PRKAR2B
PRKACG|CDC42
PRKACG|RHOA
PRKACG|RAC1
PRKACG|PRKACA
PRKACG|PRKACB
PRKACG|PRKAR1A
PRKACG|PRKAR1B
PRKACG|PRKAR2A
PRKACG|PRKAR2B
PRKAR1A|CDC42
PRKAR1A|RHOA
PRKAR1A|RAC1
PRKAR1A|PRKACA
PRKAR1A|PRKACB
PRKAR1A|PRKACG
PRKAR1A|PRKAR1B
PRKAR1A|PRKAR2A
PRKAR1A|PRKAR2B
PRKAR1B|CDC42
PRKAR1B|RHOA
PRKAR1B|RAC1
PRKAR1B|PRKACA
PRKAR1B|PRKACB
PRKAR1B|PRKACG
PRKAR1B|PRKAR1A
PRKAR1B|PRKAR2A
PRKAR1B|PRKAR2B
PRKAR2A|CDC42
PRKAR2A|RHOA
PRKAR2A|RAC1
PRKAR2A|PRKACA
PRKAR2A|PRKACB
PRKAR2A|PRKACG
PRKAR2A|PRKAR1A
PRKAR2A|PRKAR1B
PRKAR2A|PRKAR2B
PRKAR2B|CDC42
PRKAR2B|RHOA
PRKAR2B|RAC1
PRKAR2B|PRKACA
PRKAR2B|PRKACB
PRKAR2B|PRKACG
PRKAR2B|PRKAR1A
PRKAR2B|PRKAR1B
PRKAR2B|PRKAR2A
CDH1|NF2
CDH1|CDH10
CDH1|CDH11
CDH1|CDH12
CDH1|CDH13
CDH1|CDH15
CDH1|CDH16
CDH1|CDH17
CDH1|CDH18
CDH1|CDH19
CDH1|CDH2
CDH1|CDH20
CDH1|CDH22
CDH1|CDH24
CDH1|CDH3
CDH1|CDH4
CDH1|CDH5
CDH1|CDH6
CDH1|CDH7
CDH1|CDH8
CDH1|CDH9
NF2|MTOR
NF2|STK3
NF2|STK4
CDH10|NF2
CDH10|CDH1
CDH10|CDH11
CDH10|CDH12
CDH10|CDH13
CDH10|CDH15
CDH10|CDH16
CDH10|CDH17
CDH10|CDH18
CDH10|CDH19
CDH10|CDH2
CDH10|CDH20
CDH10|CDH22
CDH10|CDH24
CDH10|CDH3
CDH10|CDH4
CDH10|CDH5
CDH10|CDH6
CDH10|CDH7
CDH10|CDH8
CDH10|CDH9
CDH11|NF2
CDH11|CDH1
CDH11|CDH10
CDH11|CDH12
CDH11|CDH13
CDH11|CDH15
CDH11|CDH16
CDH11|CDH17
CDH11|CDH18
CDH11|CDH19
CDH11|CDH2
CDH11|CDH20
CDH11|CDH22
CDH11|CDH24
CDH11|CDH3
CDH11|CDH4
CDH11|CDH5
CDH11|CDH6
CDH11|CDH7
CDH11|CDH8
CDH11|CDH9
CDH12|NF2
CDH12|CDH1
CDH12|CDH10
CDH12|CDH11
CDH12|CDH13
CDH12|CDH15
CDH12|CDH16
CDH12|CDH17
CDH12|CDH18
CDH12|CDH19
CDH12|CDH2
CDH12|CDH20
CDH12|CDH22
CDH12|CDH24
CDH12|CDH3
CDH12|CDH4
CDH12|CDH5
CDH12|CDH6
CDH12|CDH7
CDH12|CDH8
CDH12|CDH9
CDH13|NF2
CDH13|CDH1
CDH13|CDH10
CDH13|CDH11
CDH13|CDH12
CDH13|CDH15
CDH13|CDH16
CDH13|CDH17
CDH13|CDH18
CDH13|CDH19
CDH13|CDH2
CDH13|CDH20
CDH13|CDH22
CDH13|CDH24
CDH13|CDH3
CDH13|CDH4
CDH13|CDH5
CDH13|CDH6
CDH13|CDH7
CDH13|CDH8
CDH13|CDH9
CDH15|NF2
CDH15|CDH1
CDH15|CDH10
CDH15|CDH11
CDH15|CDH12
CDH15|CDH13
CDH15|CDH16
CDH15|CDH17
CDH15|CDH18
CDH15|CDH19
CDH15|CDH2
CDH15|CDH20
CDH15|CDH22
CDH15|CDH24
CDH15|CDH3
CDH15|CDH4
CDH15|CDH5
CDH15|CDH6
CDH15|CDH7
CDH15|CDH8
CDH15|CDH9
CDH16|NF2
CDH16|CDH1
CDH16|CDH10
CDH16|CDH11
CDH16|CDH12
CDH16|CDH13
CDH16|CDH15
CDH16|CDH17
CDH16|CDH18
CDH16|CDH19
CDH16|CDH2
CDH16|CDH20
CDH16|CDH22
CDH16|CDH24
CDH16|CDH3
CDH16|CDH4
CDH16|CDH5
CDH16|CDH6
CDH16|CDH7
CDH16|CDH8
CDH16|CDH9
CDH17|NF2
CDH17|CDH1
CDH17|CDH10
CDH17|CDH11
CDH17|CDH12
CDH17|CDH13
CDH17|CDH15
CDH17|CDH16
CDH17|CDH18
CDH17|CDH19
CDH17|CDH2
CDH17|CDH20
CDH17|CDH22
CDH17|CDH24
CDH17|CDH3
CDH17|CDH4
CDH17|CDH5
CDH17|CDH6
CDH17|CDH7
CDH17|CDH8
CDH17|CDH9
CDH18|NF2
CDH18|CDH1
CDH18|CDH10
CDH18|CDH11
CDH18|CDH12
CDH18|CDH13
CDH18|CDH15
CDH18|CDH16
CDH18|CDH17
CDH18|CDH19
CDH18|CDH2
CDH18|CDH20
CDH18|CDH22
CDH18|CDH24
CDH18|CDH3
CDH18|CDH4
CDH18|CDH5
CDH18|CDH6
CDH18|CDH7
CDH18|CDH8
CDH18|CDH9
CDH19|NF2
CDH19|CDH1
CDH19|CDH10
CDH19|CDH11
CDH19|CDH12
CDH19|CDH13
CDH19|CDH15
CDH19|CDH16
CDH19|CDH17
CDH19|CDH18
CDH19|CDH2
CDH19|CDH20
CDH19|CDH22
CDH19|CDH24
CDH19|CDH3
CDH19|CDH4
CDH19|CDH5
CDH19|CDH6
CDH19|CDH7
CDH19|CDH8
CDH19|CDH9
CDH2|NF2
CDH2|CDH1
CDH2|CDH10
CDH2|CDH11
CDH2|CDH12
CDH2|CDH13
CDH2|CDH15
CDH2|CDH16
CDH2|CDH17
CDH2|CDH18
CDH2|CDH19
CDH2|CDH20
CDH2|CDH22
CDH2|CDH24
CDH2|CDH3
CDH2|CDH4
CDH2|CDH5
CDH2|CDH6
CDH2|CDH7
CDH2|CDH8
CDH2|CDH9
CDH20|NF2
CDH20|CDH1
CDH20|CDH10
CDH20|CDH11
CDH20|CDH12
CDH20|CDH13
CDH20|CDH15
CDH20|CDH16
CDH20|CDH17
CDH20|CDH18
CDH20|CDH19
CDH20|CDH2
CDH20|CDH22
CDH20|CDH24
CDH20|CDH3
CDH20|CDH4
CDH20|CDH5
CDH20|CDH6
CDH20|CDH7
CDH20|CDH8
CDH20|CDH9
CDH22|NF2
CDH22|CDH1
CDH22|CDH10
CDH22|CDH11
CDH22|CDH12
CDH22|CDH13
CDH22|CDH15
CDH22|CDH16
CDH22|CDH17
CDH22|CDH18
CDH22|CDH19
CDH22|CDH2
CDH22|CDH20
CDH22|CDH24
CDH22|CDH3
CDH22|CDH4
CDH22|CDH5
CDH22|CDH6
CDH22|CDH7
CDH22|CDH8
CDH22|CDH9
CDH24|NF2
CDH24|CDH1
CDH24|CDH10
CDH24|CDH11
CDH24|CDH12
CDH24|CDH13
CDH24|CDH15
CDH24|CDH16
CDH24|CDH17
CDH24|CDH18
CDH24|CDH19
CDH24|CDH2
CDH24|CDH20
CDH24|CDH22
CDH24|CDH3
CDH24|CDH4
CDH24|CDH5
CDH24|CDH6
CDH24|CDH7
CDH24|CDH8
CDH24|CDH9
CDH3|NF2
CDH3|CDH1
CDH3|CDH10
CDH3|CDH11
CDH3|CDH12
CDH3|CDH13
CDH3|CDH15
CDH3|CDH16
CDH3|CDH17
CDH3|CDH18
CDH3|CDH19
CDH3|CDH2
CDH3|CDH20
CDH3|CDH22
CDH3|CDH24
CDH3|CDH4
CDH3|CDH5
CDH3|CDH6
CDH3|CDH7
CDH3|CDH8
CDH3|CDH9
CDH4|NF2
CDH4|CDH1
CDH4|CDH10
CDH4|CDH11
CDH4|CDH12
CDH4|CDH13
CDH4|CDH15
CDH4|CDH16
CDH4|CDH17
CDH4|CDH18
CDH4|CDH19
CDH4|CDH2
CDH4|CDH20
CDH4|CDH22
CDH4|CDH24
CDH4|CDH3
CDH4|CDH5
CDH4|CDH6
CDH4|CDH7
CDH4|CDH8
CDH4|CDH9
CDH5|NF2
CDH5|CDH1
CDH5|CDH10
CDH5|CDH11
CDH5|CDH12
CDH5|CDH13
CDH5|CDH15
CDH5|CDH16
CDH5|CDH17
CDH5|CDH18
CDH5|CDH19
CDH5|CDH2
CDH5|CDH20
CDH5|CDH22
CDH5|CDH24
CDH5|CDH3
CDH5|CDH4
CDH5|CDH6
CDH5|CDH7
CDH5|CDH8
CDH5|CDH9
CDH6|NF2
CDH6|CDH1
CDH6|CDH10
CDH6|CDH11
CDH6|CDH12
CDH6|CDH13
CDH6|CDH15
CDH6|CDH16
CDH6|CDH17
CDH6|CDH18
CDH6|CDH19
CDH6|CDH2
CDH6|CDH20
CDH6|CDH22
CDH6|CDH24
CDH6|CDH3
CDH6|CDH4
CDH6|CDH5
CDH6|CDH7
CDH6|CDH8
CDH6|CDH9
CDH7|NF2
CDH7|CDH1
CDH7|CDH10
CDH7|CDH11
CDH7|CDH12
CDH7|CDH13
CDH7|CDH15
CDH7|CDH16
CDH7|CDH17
CDH7|CDH18
CDH7|CDH19
CDH7|CDH2
CDH7|CDH20
CDH7|CDH22
CDH7|CDH24
CDH7|CDH3
CDH7|CDH4
CDH7|CDH5
CDH7|CDH6
CDH7|CDH8
CDH7|CDH9
CDH8|NF2
CDH8|CDH1
CDH8|CDH10
CDH8|CDH11
CDH8|CDH12
CDH8|CDH13
CDH8|CDH15
CDH8|CDH16
CDH8|CDH17
CDH8|CDH18
CDH8|CDH19
CDH8|CDH2
CDH8|CDH20
CDH8|CDH22
CDH8|CDH24
CDH8|CDH3
CDH8|CDH4
CDH8|CDH5
CDH8|CDH6
CDH8|CDH7
CDH8|CDH9
CDH9|NF2
CDH9|CDH1
CDH9|CDH10
CDH9|CDH11
CDH9|CDH12
CDH9|CDH13
CDH9|CDH15
CDH9|CDH16
CDH9|CDH17
CDH9|CDH18
CDH9|CDH19
CDH9|CDH2
CDH9|CDH20
CDH9|CDH22
CDH9|CDH24
CDH9|CDH3
CDH9|CDH4
CDH9|CDH5
CDH9|CDH6
CDH9|CDH7
CDH9|CDH8
Mevalonate pathway|CDC42
Mevalonate pathway|RHOA
Mevalonate pathway|RAC1
MTOR|PI3K/Akt signaling
F-actin|LATS2
F-actin|LATS1
GNA11|PLCB1
GNA11|PLCB2
GNA11|PLCB3
GNA11|PLCB4
GNA11|GNAQ
PLCB1|PRKCA
PLCB1|PRKCB
PLCB1|PRKCD
PLCB1|PRKCE
PLCB1|PRKCG
PLCB1|PRKCH
PLCB1|PRKCI
PLCB1|PRKCQ
PLCB1|PRKCZ
PLCB1|PRKD3
PLCB1|PLCB2
PLCB1|PLCB3
PLCB1|PLCB4
PLCB2|PRKCA
PLCB2|PRKCB
PLCB2|PRKCD
PLCB2|PRKCE
PLCB2|PRKCG
PLCB2|PRKCH
PLCB2|PRKCI
PLCB2|PRKCQ
PLCB2|PRKCZ
PLCB2|PRKD3
PLCB2|PLCB1
PLCB2|PLCB3
PLCB2|PLCB4
PLCB3|PRKCA
PLCB3|PRKCB
PLCB3|PRKCD
PLCB3|PRKCE
PLCB3|PRKCG
PLCB3|PRKCH
PLCB3|PRKCI
PLCB3|PRKCQ
PLCB3|PRKCZ
PLCB3|PRKD3
PLCB3|PLCB1
PLCB3|PLCB2
PLCB3|PLCB4
PLCB4|PRKCA
PLCB4|PRKCB
PLCB4|PRKCD
PLCB4|PRKCE
PLCB4|PRKCG
PLCB4|PRKCH
PLCB4|PRKCI
PLCB4|PRKCQ
PLCB4|PRKCZ
PLCB4|PRKD3
PLCB4|PLCB1
PLCB4|PLCB2
PLCB4|PLCB3
GNAQ|PLCB1
GNAQ|PLCB2
GNAQ|PLCB3
GNAQ|PLCB4
GNAQ|GNA11
PRKAA1|WWTR1
PRKAA1|YAP1
PRKAA1|PRKAA2
PRKAA1|PRKAB1
PRKAA1|PRKAB2
PRKAA1|PRKAG1
PRKAA1|PRKAG2
PRKAA1|PRKAG3
WWTR1|WWTR1
WWTR1|YAP1
YAP1|WWTR1
YAP1|YAP1
PRKAA2|WWTR1
PRKAA2|YAP1
PRKAA2|PRKAA1
PRKAA2|PRKAB1
PRKAA2|PRKAB2
PRKAA2|PRKAG1
PRKAA2|PRKAG2
PRKAA2|PRKAG3
PRKAB1|WWTR1
PRKAB1|YAP1
PRKAB1|PRKAA1
PRKAB1|PRKAA2
PRKAB1|PRKAB2
PRKAB1|PRKAG1
PRKAB1|PRKAG2
PRKAB1|PRKAG3
PRKAB2|WWTR1
PRKAB2|YAP1
PRKAB2|PRKAA1
PRKAB2|PRKAA2
PRKAB2|PRKAB1
PRKAB2|PRKAG1
PRKAB2|PRKAG2
PRKAB2|PRKAG3
PRKAG1|WWTR1
PRKAG1|YAP1
PRKAG1|PRKAA1
PRKAG1|PRKAA2
PRKAG1|PRKAB1
PRKAG1|PRKAB2
PRKAG1|PRKAG2
PRKAG1|PRKAG3
PRKAG2|WWTR1
PRKAG2|YAP1
PRKAG2|PRKAA1
PRKAG2|PRKAA2
PRKAG2|PRKAB1
PRKAG2|PRKAB2
PRKAG2|PRKAG1
PRKAG2|PRKAG3
PRKAG3|WWTR1
PRKAG3|YAP1
PRKAG3|PRKAA1
PRKAG3|PRKAA2
PRKAG3|PRKAB1
PRKAG3|PRKAB2
PRKAG3|PRKAG1
PRKAG3|PRKAG2
WNT signaling|LEF1
WNT signaling|TCF7L1
WNT signaling|TCF7L2
WNT signaling|TCF7
WNT signaling|CTNNB1
LEF1|TCF7L1
LEF1|TCF7L2
LEF1|TCF7
LEF1|CTNNB1
TCF7L1|LEF1
TCF7L1|TCF7L2
TCF7L1|TCF7
TCF7L1|CTNNB1
TCF7L2|LEF1
TCF7L2|TCF7L1
TCF7L2|TCF7
TCF7L2|CTNNB1
TCF7|LEF1
TCF7|TCF7L1
TCF7|TCF7L2
TCF7|CTNNB1
CTNNB1|LEF1
CTNNB1|TCF7L1
CTNNB1|TCF7L2
CTNNB1|TCF7
TGF-beta signaling|SMAD3
TGF-beta signaling|SMAD2
SMAD3|SMAD2
SMAD2|SMAD3
PRKCA|CDC42
PRKCA|RHOA
PRKCA|RAC1
PRKCA|PRKCB
PRKCA|PRKCD
PRKCA|PRKCE
PRKCA|PRKCG
PRKCA|PRKCH
PRKCA|PRKCI
PRKCA|PRKCQ
PRKCA|PRKCZ
PRKCA|PRKD3
PRKCB|CDC42
PRKCB|RHOA
PRKCB|RAC1
PRKCB|PRKCA
PRKCB|PRKCD
PRKCB|PRKCE
PRKCB|PRKCG
PRKCB|PRKCH
PRKCB|PRKCI
PRKCB|PRKCQ
PRKCB|PRKCZ
PRKCB|PRKD3
PRKCD|CDC42
PRKCD|RHOA
PRKCD|RAC1
PRKCD|PRKCA
PRKCD|PRKCB
PRKCD|PRKCE
PRKCD|PRKCG
PRKCD|PRKCH
PRKCD|PRKCI
PRKCD|PRKCQ
PRKCD|PRKCZ
PRKCD|PRKD3
PRKCE|CDC42
PRKCE|RHOA
PRKCE|RAC1
PRKCE|PRKCA
PRKCE|PRKCB
PRKCE|PRKCD
PRKCE|PRKCG
PRKCE|PRKCH
PRKCE|PRKCI
PRKCE|PRKCQ
PRKCE|PRKCZ
PRKCE|PRKD3
PRKCG|CDC42
PRKCG|RHOA
PRKCG|RAC1
PRKCG|PRKCA
PRKCG|PRKCB
PRKCG|PRKCD
PRKCG|PRKCE
PRKCG|PRKCH
PRKCG|PRKCI
PRKCG|PRKCQ
PRKCG|PRKCZ
PRKCG|PRKD3
PRKCH|CDC42
PRKCH|RHOA
PRKCH|RAC1
PRKCH|PRKCA
PRKCH|PRKCB
PRKCH|PRKCD
PRKCH|PRKCE
PRKCH|PRKCG
PRKCH|PRKCI
PRKCH|PRKCQ
PRKCH|PRKCZ
PRKCH|PRKD3
PRKCI|CDC42
PRKCI|RHOA
PRKCI|RAC1
PRKCI|PRKCA
PRKCI|PRKCB
PRKCI|PRKCD
PRKCI|PRKCE
PRKCI|PRKCG
PRKCI|PRKCH
PRKCI|PRKCQ
PRKCI|PRKCZ
PRKCI|PRKD3
PRKCQ|CDC42
PRKCQ|RHOA
PRKCQ|RAC1
PRKCQ|PRKCA
PRKCQ|PRKCB
PRKCQ|PRKCD
PRKCQ|PRKCE
PRKCQ|PRKCG
PRKCQ|PRKCH
PRKCQ|PRKCI
PRKCQ|PRKCZ
PRKCQ|PRKD3
PRKCZ|CDC42
PRKCZ|RHOA
PRKCZ|RAC1
PRKCZ|PRKCA
PRKCZ|PRKCB
PRKCZ|PRKCD
PRKCZ|PRKCE
PRKCZ|PRKCG
PRKCZ|PRKCH
PRKCZ|PRKCI
PRKCZ|PRKCQ
PRKCZ|PRKD3
PRKD3|CDC42
PRKD3|RHOA
PRKD3|RAC1
PRKD3|PRKCA
PRKD3|PRKCB
PRKD3|PRKCD
PRKD3|PRKCE
PRKD3|PRKCG
PRKD3|PRKCH
PRKD3|PRKCI
PRKD3|PRKCQ
PRKD3|PRKCZ
LATS2|WWTR1
LATS2|YAP1
LATS2|LATS1
LATS1|WWTR1
LATS1|YAP1
LATS1|LATS2
GNAL|PRKACA
GNAL|PRKACB
GNAL|PRKACG
GNAL|PRKAR1A
GNAL|PRKAR1B
GNAL|PRKAR2A
GNAL|PRKAR2B
GNAL|GNAS
GNAS|PRKACA
GNAS|PRKACB
GNAS|PRKACG
GNAS|PRKAR1A
GNAS|PRKAR1B
