,textlabel,graphid,groupref,centerX,centerY,width,height,color,database,databaseID,geometry
28,ITGA2,ETGZN,eab0d,666.0885304896505,46.857705729033476,80.0,20.0,#None,HGNC,ITGA2,POINT (666.0885304896505 46.857705729033476)
29,ITGA3,0DQK3,eab0d,666.0885304896505,66.8577057290336,80.0,20.0,#None,HGNC,ITGA3,POINT (666.0885304896505 66.8577057290336)
30,ITGA4,T6FYG,eab0d,666.0885304896505,86.85770572903353,80.0,20.0,#None,HGNC,ITGA4,POINT (666.0885304896505 86.85770572903353)
31,ITGA5,ZTVA0,eab0d,666.0885304896505,106.8577057290335,80.0,20.0,#None,HGNC,ITGA5,POINT (666.0885304896505 106.8577057290335)
32,ITGA6,YU9GB,eab0d,666.0885304896505,126.85770572903334,80.0,20.0,#None,HGNC,ITGA6,POINT (666.0885304896505 126.85770572903334)
33,ITGA7,SG15U,eab0d,666.0885304896505,146.85770572903337,80.0,20.0,#None,HGNC,ITGA7,POINT (666.0885304896505 146.85770572903337)
34,ITGA8,DC506,eab0d,666.0885304896505,166.8577057290334,80.0,20.0,#None,HGNC,ITGA8,POINT (666.0885304896505 166.8577057290334)
35,ITGA9,RGDV6,eab0d,666.0885304896505,186.8577057290334,80.0,20.0,#None,HGNC,ITGA9,POINT (666.0885304896505 186.8577057290334)
36,ITGA10,349IE,eab0d,746.1462505744516,26.90355685314399,80.0,20.0,#None,HGNC,ITGA10,POINT (746.1462505744516 26.90355685314399)
37,ITGA11,Q81O1,eab0d,746.1462505744516,46.90355685314386,80.0,20.0,#None,HGNC,ITGA11,POINT (746.1462505744516 46.90355685314386)
38,ITGAD,V6PXC,eab0d,746.1462505744516,66.90355685314398,80.0,20.0,#None,HGNC,ITGAD,POINT (746.1462505744516 66.90355685314398)
39,ITGAE,PCKOC,eab0d,746.1462505744516,86.90355685314388,80.0,20.0,#None,HGNC,ITGAE,POINT (746.1462505744516 86.90355685314388)
40,ITGAL,HDDW0,eab0d,746.1462505744516,106.90355685314391,80.0,20.0,#None,HGNC,ITGAL,POINT (746.1462505744516 106.90355685314391)
41,ITGAM,VM3IA,eab0d,746.1462505744516,126.90355685314375,80.0,20.0,#None,HGNC,ITGAM,POINT (746.1462505744516 126.90355685314375)
42,ITGAV,GZPK4,eab0d,746.1462505744516,146.90355685314378,80.0,20.0,#None,HGNC,ITGAV,POINT (746.1462505744516 146.90355685314378)
43,ITGA2B,OMY45,eab0d,746.1462505744516,166.9035568531438,80.0,20.0,#None,HGNC,ITGA2B,POINT (746.1462505744516 166.9035568531438)
44,ITGAX,QZZ21,eab0d,746.1462505744516,186.90355685314384,80.0,20.0,#None,HGNC,ITGAX,POINT (746.1462505744516 186.90355685314384)
45,ITGB1,FNU5H,eab0d,825.6605376331764,27.0878260920961,80.0,20.0,#None,HGNC,ITGB1,POINT (825.6605376331764 27.0878260920961)
46,ITGB2,WKSIP,eab0d,825.6605376331764,47.08782609209593,80.0,20.0,#None,HGNC,ITGB2,POINT (825.6605376331764 47.08782609209593)
47,ITGB3,WWZ20,eab0d,825.6605376331764,67.08782609209595,80.0,20.0,#None,HGNC,ITGB3,POINT (825.6605376331764 67.08782609209595)
48,ITGB4,P76SI,eab0d,825.6605376331764,87.08782609209591,80.0,20.0,#None,HGNC,ITGB4,POINT (825.6605376331764 87.08782609209591)
49,ITGB5,2YNPA,eab0d,825.6605376331764,107.08782609209577,80.0,20.0,#None,HGNC,ITGB5,POINT (825.6605376331764 107.08782609209577)
50,ITGB6,S328E,eab0d,825.6605376331764,127.0878260920955,80.0,20.0,#None,HGNC,ITGB6,POINT (825.6605376331764 127.0878260920955)
51,ITGB7,9PEBO,eab0d,825.6605376331764,147.0878260920954,80.0,20.0,#None,HGNC,ITGB7,POINT (825.6605376331764 147.0878260920954)
52,ITGB8,I45ZH,eab0d,825.6605376331764,167.0878260920952,80.0,20.0,#None,HGNC,ITGB8,POINT (825.6605376331764 167.0878260920952)
53,PRKAR1B,eb340,fdd77,292.84698774059245,357.8603064127046,80.0,20.0,#None,Entrez Gene,5575,POINT (292.84698774059245 357.8603064127046)
54,LATS2,faae7,c83c7,494.7911437337433,562.9307758362751,80.0,20.0,#None,Entrez Gene,26524,POINT (494.7911437337433 562.9307758362751)
55,STK3,TK8LZ,ee53a,494.79114373374307,432.78382845316395,80.0,20.0,#None,Entrez Gene,6788,POINT (494.79114373374307 432.78382845316395)
56,LATS1,a10ee,c83c7,494.7911437337433,542.9307758362755,80.0,20.0,#None,Entrez Gene,9113,POINT (494.7911437337433 542.9307758362755)
57,NF2,a88f3,,494.9068490187838,326.5228699477399,94.35463863577866,40.341033651614424,#None,Entrez Gene,4771,POINT (494.9068490187838 326.5228699477399)
58,STK4,cdb69,ee53a,494.79114373374307,412.78382845316395,80.0,20.0,#None,Entrez Gene,4485,POINT (494.79114373374307 412.78382845316395)
59,TEAD1,cbe41,eb833,372.0028160181482,737.9577897239968,81.97548716331791,20.00000000000007,#None,Ensembl,ENSG00000187079,POINT (372.0028160181482 737.9577897239968)
60,YAP1,f3f3f,e860a,495.6932406597341,664.5001677604068,81.97548716331791,20.00000000000007,#None,Entrez Gene,10413,POINT (495.6932406597341 664.5001677604068)
61,WWTR1,f5bf5,e860a,495.6932406597341,684.5001677604068,81.97548716331791,20.00000000000007,#None,Entrez Gene,25937,POINT (495.6932406597341 684.5001677604068)
62,TEAD2,febdb,eb833,372.00281601815095,757.9577897239968,81.97548716331795,20.00000000000003,#None,Ensembl,ENSG00000074219,POINT (372.00281601815095 757.9577897239968)
63,TEAD3,b88fc,eb833,453.8513683566767,737.9091886942683,81.97548716331791,20.00000000000007,#None,Ensembl,ENSG00000007866,POINT (453.8513683566767 737.9091886942683)
64,TEAD4,c3589,eb833,453.8513683566767,757.9091886942684,81.97548716331791,20.00000000000007,#None,Ensembl,ENSG00000197905,POINT (453.8513683566767 757.9091886942684)
65,FGFR2,b8b34,a5c29,483.7656412720427,126.80291033289498,60.0,20.0,#None,Ensembl,ENSG00000066468,POINT (483.7656412720427 126.80291033289498)
66,KDR,f4d8e,a5c29,552.4901310679654,66.45257019684121,60.0,20.0,#None,Ensembl,ENSG00000128052,POINT (552.4901310679654 66.45257019684121)
67,INSR,d1542,a5c29,552.4901310679654,46.452570196840995,60.0,20.0,#None,Ensembl,ENSG00000171105,POINT (552.4901310679654 46.452570196840995)
68,FGFR3,d028f,a5c29,483.7656412720427,146.80291033289475,60.0,20.0,#None,Ensembl,ENSG00000068078,POINT (483.7656412720427 146.80291033289475)
69,IGF1R,b637f,a5c29,552.4901310679654,26.45257019684114,60.0,20.0,#None,Ensembl,ENSG00000140443,POINT (552.4901310679654 26.45257019684114)
70,KIT,de44c,a5c29,552.4901310679654,86.45257019684055,60.0,20.0,#None,Ensembl,ENSG00000157404,POINT (552.4901310679654 86.45257019684055)
71,FGFR1,d17b3,a5c29,483.7656412720427,106.80291033289538,60.0,20.0,#None,Ensembl,ENSG00000077782,POINT (483.7656412720427 106.80291033289538)
72,EPHA2,fd556,a5c29,483.7656412720427,86.8029103328956,60.0,20.0,#None,Ensembl,ENSG00000142627,POINT (483.7656412720427 86.8029103328956)
73,EGFR,c728d,a5c29,483.7656412720427,66.80291033289575,60.0,20.0,#None,Ensembl,ENSG00000146648,POINT (483.7656412720427 66.80291033289575)
74,CSF1R,db4e9,a5c29,483.7656412720427,46.802910332895976,60.0,20.0,#None,Ensembl,ENSG00000182578,POINT (483.7656412720427 46.802910332895976)
75,FGFR4,aa330,a5c29,483.7656412720427,166.80291033289464,60.0,20.0,#None,Ensembl,ENSG00000160867,POINT (483.7656412720427 166.80291033289464)
76,FLT1,e38bb,a5c29,483.7656412720427,186.80291033289518,60.0,20.0,#None,Ensembl,ENSG00000102755,POINT (483.7656412720427 186.80291033289518)
77,FLT4,c2800,a5c29,483.7656412720427,206.8029103328952,60.0,20.0,#None,Ensembl,ENSG00000037280,POINT (483.7656412720427 206.8029103328952)
78,NGFR,d1185,a5c29,552.4901310679654,126.45257019683987,60.0,20.0,#None,Ensembl,ENSG00000064300,POINT (552.4901310679654 126.45257019683987)
79,MET,b0ec7,a5c29,552.4901310679654,106.45257019683999,60.0,20.0,#None,Ensembl,ENSG00000105976,POINT (552.4901310679654 106.45257019683999)
80,PDGFRA,a3949,a5c29,552.4901310679654,146.4525701968399,60.0,20.0,#None,Ensembl,ENSG00000134853,POINT (552.4901310679654 146.4525701968399)
81,PDGFRB,bfefe,a5c29,552.4901310679654,166.4525701968405,60.0,20.0,#None,Ensembl,ENSG00000113721,POINT (552.4901310679654 166.4525701968405)
82,TEK,b5a43,a5c29,552.4901310679654,186.45257019684058,60.0,20.0,#None,Ensembl,ENSG00000120156,POINT (552.4901310679654 186.45257019684058)
83,FLT3,ab5fb,a5c29,483.76564127204296,226.80291033289524,60.0,20.0,#None,Ensembl,ENSG00000122025,POINT (483.76564127204296 226.80291033289524)
84,NTRK1,df7e5,a5c29,552.4901310679654,206.4525701968406,60.0,20.0,#None,Ensembl,ENSG00000198400,POINT (552.4901310679654 206.4525701968406)
85,NTRK2,cc08d,a5c29,552.4901310679654,226.45257019684072,60.0,20.0,#None,Ensembl,ENSG00000148053,POINT (552.4901310679654 226.45257019684072)
86,CXCL10,b3985,,627.1343882084574,517.9370823858486,80.0,20.0,#None,Entrez Gene,3627,POINT (627.1343882084574 517.9370823858486)
87,CD44,d94d7,,374.8204837490553,138.43065003779324,80.0,20.0,#None,Entrez Gene,960,POINT (374.8204837490553 138.43065003779324)
88,PAK5,5SI4C,fdd77,122.38078706573769,395.72538249807786,80.0,20.0,#None,Entrez Gene,57144,POINT (122.38078706573769 395.72538249807786)
89,SAV1,d044a,ee53a,494.7911437337431,452.78382845316395,80.0,20.0,#None,Entrez Gene,60485,POINT (494.7911437337431 452.78382845316395)
90,PAK3,6OJBD,fdd77,122.38078706573724,355.72538249807775,80.0,20.0,#None,Entrez Gene,5063,POINT (122.38078706573724 355.72538249807775)
91,PAK6,ZXWZE,fdd77,122.38078706573769,415.72538249807786,80.0,20.0,#None,Entrez Gene,56924,POINT (122.38078706573769 415.72538249807786)
92,PPP1R14A,d9e7c,,120.75366417702838,494.7029640513223,80.0,20.0,#None,Entrez Gene,94274,POINT (120.75366417702838 494.7029640513223)
93,CTNNB1,f6079,b5f93,170.7242099553972,248.5466468181845,80.0,20.0,#None,Entrez Gene,1499,POINT (170.7242099553972 248.5466468181845)
94,CCND1,d20d5,f3421,595.892330200606,752.4533744842049,80.0,20.0,#None,Entrez Gene,595,POINT (595.892330200606 752.4533744842049)
95,MYC,MJKVJ,b23e1,904.3498489344361,413.34225210093973,80.0,20.0,#None,Entrez Gene,4609,POINT (904.3498489344361 413.34225210093973)
96,PTK2,cbcb5,,682.9971277423398,249.1440357857498,80.0,20.0,#None,Entrez Gene,5747,POINT (682.9971277423398 249.1440357857498)
97,PLCB4,PUIZM,f3421,676.0867408931938,773.0001545571096,80.0,20.0,#None,Entrez Gene,5332,POINT (676.0867408931938 773.0001545571096)
98,AMOT,b56d8,,280.18823985350434,292.8947229472992,80.0,20.0,#None,Entrez Gene,154796,POINT (280.18823985350434 292.8947229472992)
99,LIN28B,b54db,,675.1692135653219,326.8711504871949,80.0,20.0,#None,Entrez Gene,389421,POINT (675.1692135653219 326.8711504871949)
100,PAK4,3NPRE,fdd77,122.38078706573724,375.72538249807775,80.0,20.0,#None,Entrez Gene,10298,POINT (122.38078706573724 375.72538249807775)
101,CTGF,RZLIW,f3421,595.8923302006061,772.453374484205,80.0,20.0,#None,Entrez Gene,1490,POINT (595.8923302006061 772.453374484205)
102,VGLL4,b2c07,,360.89840553475364,672.578359411808,80.0,20.0,#None,Entrez Gene,9686,POINT (360.89840553475364 672.578359411808)
103,NRAS,X7RLX,b23e1,904.3498489344361,473.3422521009397,80.0,20.0,#None,Entrez Gene,4893,POINT (904.3498489344361 473.3422521009397)
104,HRAS,DR786,b23e1,904.3498489344361,433.34225210093973,80.0,20.0,#None,Entrez Gene,3265,POINT (904.3498489344361 433.34225210093973)
105,PPP1R12A,af290,ff929,243.9478058853626,464.5121243566658,80.0,20.0,#None,Entrez Gene,4659,POINT (243.9478058853626 464.5121243566658)
106,FOXM1,YAGE3,f3421,676.0867408931939,753.0001545571096,80.0,20.0,#None,Entrez Gene,2305,POINT (676.0867408931939 753.0001545571096)
107,PAK1,SUIMD,fdd77,122.38078706573724,315.72538249807775,80.0,20.0,#None,Entrez Gene,5058,POINT (122.38078706573724 315.72538249807775)
108,AJUBA,a32cd,,364.30059265504497,520.9015671882346,80.0,20.0,#None,Entrez Gene,84962,POINT (364.30059265504497 520.9015671882346)
109,PAK2,PPJKQ,fdd77,122.38078706573724,335.72538249807775,80.0,20.0,#None,Entrez Gene,5062,POINT (122.38078706573724 335.72538249807775)
110,KRAS,A364Q,b23e1,904.3498489344361,453.3422521009397,80.0,20.0,#None,Entrez Gene,3845,POINT (904.3498489344361 453.3422521009397)
111,CTNNA1,B5CPY,b5f93,250.7242099553967,248.5466468181845,80.0,20.0,#None,Entrez Gene,1495,POINT (250.7242099553967 248.5466468181845)
112,LATS2,CWXN6,a8473,651.7818844744829,685.331489125504,80.0,20.0,#None,Entrez Gene,26524,POINT (651.7818844744829 685.331489125504)
113,LATS1,e9fd2,a8473,651.7818844744829,665.3314891255039,80.0,20.0,#None,Entrez Gene,9113,POINT (651.7818844744829 665.3314891255039)
114,NF2,ef91a,,911.9930506674939,706.8180232227668,80.0,20.0,#None,Entrez Gene,4771,POINT (911.9930506674939 706.8180232227668)
115,NF2,ab989,,902.0523350320852,282.0442009461666,80.0,20.0,#9900cc,Entrez Gene,4771,POINT (902.0523350320852 282.0442009461666)
116,MIR98,ec26f,,782.9908477884578,373.9972309753549,80.0,20.0,#9900cc,Entrez Gene,407054,POINT (782.9908477884578 373.9972309753549)
117,PPP1CA,e3b98,ff929,243.9478058853626,484.51212435666577,80.0,20.0,#None,Entrez Gene,5499,POINT (243.9478058853626 484.51212435666577)
118,PPP1CB,d14fb,ff929,243.9478058853626,504.5121243566658,80.0,20.0,#None,Entrez Gene,5500,POINT (243.9478058853626 504.5121243566658)
119,PPP1CC,eadba,ff929,243.9478058853626,524.5121243566657,80.0,20.0,#None,Entrez Gene,5501,POINT (243.9478058853626 524.5121243566657)
120,DCAF1,ec34c,c6caa,782.7144935532663,676.7378629021252,80.0,20.0,#None,Entrez Gene,9730,POINT (782.7144935532663 676.7378629021252)
121,CUL4A,d8334,c6caa,782.7144935532663,696.7378629021252,80.0,20.0,#None,Entrez Gene,8451,POINT (782.7144935532663 696.7378629021252)
122,DDB1,bf6ef,c6caa,782.7144935532664,716.7378629021252,80.0,20.0,#None,Entrez Gene,1642,POINT (782.7144935532664 716.7378629021252)
123,RBX1,bc88d,c6caa,782.7144935532665,736.7378629021252,80.0,20.0,#None,Entrez Gene,9978,POINT (782.7144935532665 736.7378629021252)
124,YAP1,ed1c1,b3913,336.6932406597341,572.5001677604068,81.97548716331791,20.00000000000007,#None,Entrez Gene,10413,POINT (336.6932406597341 572.5001677604068)
125,WWTR1,df10f,b3913,336.6932406597341,592.5001677604068,81.97548716331791,20.00000000000007,#None,Entrez Gene,25937,POINT (336.6932406597341 592.5001677604068)
