S|P|O|S_ID|P_ID|O_ID
bisphenol A|is substance that treats|Intellectual disability|http://purl.obolibrary.org/obo/CHEBI_33216|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/HP_0001249
bisphenol A|interacts with|Microtubule-associated protein tau|http://purl.obolibrary.org/obo/CHEBI_33216|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/4137
δ-secretase|participates_in|Toll-like Receptor Cascades|http://www.ncbi.nlm.nih.gov/gene/5641|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-168898
PP2A|participates_in|Toll-like Receptor Cascades|http://www.ncbi.nlm.nih.gov/gene/5516|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-168898
ND14907 cell|derives_from|B cell|http://purl.obolibrary.org/obo/CLO_0019853|http://purl.obolibrary.org/obo/RO_0001000|http://purl.obolibrary.org/obo/CL_0000236
ND14907 cell|is disease model for|Parkinson's disease|http://purl.obolibrary.org/obo/CLO_0019853|http://purl.obolibrary.org/obo/CLO_0000179|http://www.ebi.ac.uk/efo/EFO_0002508
Dopamine|interacts with|SNCA|http://purl.obolibrary.org/obo/CHEBI_18243|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/6622
NICR774 cell|produces|dopamine|http://purl.obolibrary.org/obo/CLO_0051691|http://purl.obolibrary.org/obo/RO_0003000|http://purl.obolibrary.org/obo/CHEBI_18243
NICR774 cell|subClassOf|PC-12 cell|http://purl.obolibrary.org/obo/CLO_0051691|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/CLO_0008392
PC-12 cell|derives_from|cell|http://purl.obolibrary.org/obo/CLO_0008392|http://purl.obolibrary.org/obo/RO_0001000|http://purl.obolibrary.org/obo/CL_0000000
ND00002 cell|derives_from|cell|http://purl.obolibrary.org/obo/CLO_0030063|http://purl.obolibrary.org/obo/RO_0001000|http://purl.obolibrary.org/obo/CL_0000000
ND00002 cell|is disease model for|Parkinson's disease|http://purl.obolibrary.org/obo/CLO_0030063|http://purl.obolibrary.org/obo/CLO_0000179|http://www.ebi.ac.uk/efo/EFO_0002508
TrkB|participates_in|Signaling by NTRK1 (TRKA)|http://www.ncbi.nlm.nih.gov/gene/4915|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-187037
AKT 3|participates_in|Signaling by NTRK1 (TRKA)|http://www.ncbi.nlm.nih.gov/gene/10000|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-187037
C/EBP10A𝛽|has gene product|CCAAT/enhancer-binding protein beta (human)|http://www.ncbi.nlm.nih.gov/gene/1051|http://purl.obolibrary.org/obo/RO_0002205|http://purl.obolibrary.org/obo/PR_P17676
CCAAT/enhancer-binding protein beta (human)|participates_in|memory|http://purl.obolibrary.org/obo/PR_P17676|http://purl.obolibrary.org/obo/RO_0000056|http://purl.obolibrary.org/obo/GO_0007613
legumain (human)|participates_in|memory|http://purl.obolibrary.org/obo/PR_Q99538|http://purl.obolibrary.org/obo/RO_0000056|http://purl.obolibrary.org/obo/GO_0007613
legumain (human)|has_gene_template|LGMN|http://purl.obolibrary.org/obo/PR_Q99538|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/5641
AKT 3|participates_in|Adaptive Immune System|http://www.ncbi.nlm.nih.gov/gene/10000|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1280218
δ-secretase|participates_in|Adaptive Immune System|http://www.ncbi.nlm.nih.gov/gene/5641|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1280218
α-synuclein|causes or contributes to condition|Alcoholism|http://www.ncbi.nlm.nih.gov/gene/6622|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0030955
TrkB|causes or contributes to condition|Alcoholism|http://www.ncbi.nlm.nih.gov/gene/4915|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0030955
TrkB|causes or contributes to condition|Lung adenocarcinoma|http://www.ncbi.nlm.nih.gov/gene/4915|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0030078
AKT 1|causes or contributes to condition|Lung adenocarcinoma|http://www.ncbi.nlm.nih.gov/gene/207|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0030078
aflatoxin B1|participates_in|Metabolism|http://purl.obolibrary.org/obo/CHEBI_2504|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1430728
aflatoxin B1|interacts with|TrkB|http://purl.obolibrary.org/obo/CHEBI_2504|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/4915
SRPK2|causes or contributes to condition|Bipolar affective disorder|http://www.ncbi.nlm.nih.gov/gene/6733|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0007302
HSP90B1 (human)|causes or contributes to condition|Bipolar affective disorder|http://www.ncbi.nlm.nih.gov/gene/7184|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0007302
HSP90B1 (human)|participates_in|Trafficking and processing of endosomal TLR|http://www.ncbi.nlm.nih.gov/gene/7184|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1679131
δ-secretase|participates_in|Trafficking and processing of endosomal TLR|http://www.ncbi.nlm.nih.gov/gene/5641|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1679131
BDNF|causes or contributes to condition|Status epilepticus without prominent motor symptoms|http://www.ncbi.nlm.nih.gov/gene/627|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0031475
TrkB|causes or contributes to condition|Status epilepticus without prominent motor symptoms|http://www.ncbi.nlm.nih.gov/gene/4915|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0031475
STAT1|participates_in|Growth hormone receptor signaling|http://www.ncbi.nlm.nih.gov/gene/6772|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-982772
PRL (human)|participates_in|Growth hormone receptor signaling|http://www.ncbi.nlm.nih.gov/gene/5617|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-982772
PRL (human)|participates_in|Amyloid fiber formation|http://www.ncbi.nlm.nih.gov/gene/5617|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-977225
BACE1|participates_in|Amyloid fiber formation|http://www.ncbi.nlm.nih.gov/gene/23621|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-977225
AKT 1|participates_in|Adaptive Immune System|http://www.ncbi.nlm.nih.gov/gene/207|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1280218
AKT 1|participates_in|AKT-mediated inactivation of FOXO1A|http://www.ncbi.nlm.nih.gov/gene/207|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-211163
AKT 3|participates_in|AKT-mediated inactivation of FOXO1A|http://www.ncbi.nlm.nih.gov/gene/10000|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-211163
TLR3 (human)|participates_in|Trafficking and processing of endosomal TLR|http://www.ncbi.nlm.nih.gov/gene/7098|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1679131
TLR3 (human)|participates_in|Apoptosis|http://www.ncbi.nlm.nih.gov/gene/7098|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-109581
Microtubule-associated protein tau|participates_in|Apoptosis|http://www.ncbi.nlm.nih.gov/gene/4137|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-109581
SET|participates_in|Mitotic Prophase|http://www.ncbi.nlm.nih.gov/gene/6418|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-68875
PP2A|participates_in|Mitotic Prophase|http://www.ncbi.nlm.nih.gov/gene/5516|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-68875
beta-endorphin|subClassOf|polypeptide|http://purl.obolibrary.org/obo/CHEBI_10415|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/CHEBI_15841
beta-endorphin|is substance that treats|Depression|http://purl.obolibrary.org/obo/CHEBI_10415|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/HP_0000716
fibroblastic neoplasm|has phenotype|Depression|http://purl.obolibrary.org/obo/MONDO_0006209|http://purl.obolibrary.org/obo/RO_0002200|http://purl.obolibrary.org/obo/HP_0000716
GM00364 cell|derives_from|fibroblast|http://purl.obolibrary.org/obo/CLO_0025557|http://purl.obolibrary.org/obo/RO_0001000|http://purl.obolibrary.org/obo/CL_0000057
GM00364 cell|is disease model for|Alzheimer's disease|http://purl.obolibrary.org/obo/CLO_0025557|http://purl.obolibrary.org/obo/CLO_0000179|http://www.ebi.ac.uk/efo/EFO_0000249
Dopamine|is substance that treats|Neurodegeneration|http://purl.obolibrary.org/obo/CHEBI_18243|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/HP_0002180
valproic acid|interacts with|Microtubule-associated protein tau|http://purl.obolibrary.org/obo/CHEBI_39867|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/4137
valproic acid|is substance that treats|Hearing impairment|http://purl.obolibrary.org/obo/CHEBI_39867|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/HP_0000365
STAT1|causes or contributes to condition|Hearing impairment|http://www.ncbi.nlm.nih.gov/gene/6772|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0000365
BACE1|participates_in|Metabolism of proteins|http://www.ncbi.nlm.nih.gov/gene/23621|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-392499
polypeptide|participates_in|Metabolism of proteins|http://purl.obolibrary.org/obo/CHEBI_15841|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-392499
APP|participates_in|Innate Immune System|http://www.ncbi.nlm.nih.gov/gene/351|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-168249
polypeptide|participates_in|Innate Immune System|http://purl.obolibrary.org/obo/CHEBI_15841|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-168249
TDP-43|has gene product|TAR DNA-binding protein 43 (human)|http://www.ncbi.nlm.nih.gov/gene/23435|http://purl.obolibrary.org/obo/RO_0002205|http://purl.obolibrary.org/obo/PR_Q13148
TAR DNA-binding protein 43 (human)|molecularly interacts with|SUMO-conjugating enzyme UBC9 (human)|http://purl.obolibrary.org/obo/PR_Q13148|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_P63279
SUMO-conjugating enzyme UBC9 (human)|participates_in|Vitamin D (calciferol) metabolism|http://purl.obolibrary.org/obo/PR_P63279|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-196791
δ-secretase|participates_in|Vitamin D (calciferol) metabolism|http://www.ncbi.nlm.nih.gov/gene/5641|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-196791
