,textlabel,graphid,groupref,centerX,centerY,width,height,color,database,databaseID,geometry
49,PRKCZ,VM7UD,a75d0,793.4076041750229,416.9850972110216,80.0,20.0,#None,Entrez Gene,5590,POINT (793.4076041750229 416.9850972110216)
50,PRKD3,DCXZU,a75d0,793.407604175023,436.9850972110216,80.0,20.0,#None,Entrez Gene,23683,POINT (793.407604175023 436.9850972110216)
51,PLCB1,KKHWK,f3c46,713.0557969811024,261.5415015632984,80.0,20.0,#None,Entrez Gene,23236,POINT (713.0557969811024 261.5415015632984)
52,PLCB2,B86WF,f3c46,713.0557969811024,281.5415015632983,80.0,20.0,#None,Entrez Gene,5330,POINT (713.0557969811024 281.5415015632983)
53,PLCB3,Z2WDJ,f3c46,792.6968594362352,261.46468892869655,80.0,20.0,#None,Entrez Gene,5331,POINT (792.6968594362352 261.46468892869655)
54,PLCB4,2422L,f3c46,792.6968594362352,281.46468892869643,80.0,20.0,#None,Entrez Gene,5332,POINT (792.6968594362352 281.46468892869643)
55,SMAD3,W1V96,b9f82,428.32807834553245,681.4690872690171,81.97548716331791,19.999999999999964,#None,Entrez Gene,4088,POINT (428.32807834553245 681.4690872690171)
56,Mevalonate pathway,a5d4f,,919.0680473372786,532.5443786982254,152.9881656804732,25.0,#14961e,WikiPathways,WP3963,POINT (919.0680473372786 532.5443786982254)
57,Energy stress,d911a,,128.16828675577153,369.38031591737615,122.764277035237,25.0,#14961e,Unknown,Energy stress,POINT (128.16828675577153 369.38031591737615)
58,G protein signaling,dc937,,762.4641321618847,117.96753111361954,153.14094775212646,25.0,#14961e,WikiPathways,WP35,POINT (762.4641321618847 117.96753111361954)
59,CDC42,e4aec,fb3d6,653.8461538461538,508.8757396449722,90.0,25.0,#None,Entrez Gene,998,POINT (653.8461538461538 508.8757396449722)
60,SMAD2,f923a,b9f82,428.32807834553245,661.469087269017,81.97548716331791,20.00000000000007,#None,Entrez Gene,4087,POINT (428.32807834553245 661.469087269017)
61,MTOR,fe00a,,455.6305350046014,349.63600947079294,80.0,20.0,#None,Entrez Gene,2475,POINT (455.6305350046014 349.63600947079294)
62,LATS2,d28f6,c83c7,308.92077336337235,462.99815579217267,80.0,20.0,#None,Entrez Gene,26524,POINT (308.92077336337235 462.99815579217267)
63,STK3,a3e0b,b2e6e,308.9207733633721,362.01281229727505,80.0,20.0,#None,Entrez Gene,6788,POINT (308.9207733633721 362.01281229727505)
64,LATS1,a10ee,c83c7,308.92077336337235,442.9981557921726,80.0,20.0,#None,Entrez Gene,9113,POINT (308.92077336337235 442.9981557921726)
65,NF2,a88f3,,308.87318738663595,277.17307451160895,80.0,20.0,#None,Entrez Gene,4771,POINT (308.87318738663595 277.17307451160895)
66,STK4,cdb69,b2e6e,308.9207733633721,342.01281229727476,80.0,20.0,#None,Entrez Gene,4485,POINT (308.9207733633721 342.01281229727476)
67,TEAD1,cbe41,eb833,350.0028160181482,730.9577897239968,81.97548716331791,20.00000000000007,#None,Ensembl,ENSG00000187079,POINT (350.0028160181482 730.9577897239968)
68,TEAD2,febdb,eb833,350.00281601815095,750.9577897239968,81.97548716331795,20.00000000000003,#None,Ensembl,ENSG00000074219,POINT (350.00281601815095 750.9577897239968)
69,TEAD3,b88fc,eb833,431.8513683566767,730.9091886942683,81.97548716331791,20.00000000000007,#None,Ensembl,ENSG00000007866,POINT (431.8513683566767 730.9091886942683)
70,TEAD4,c3589,eb833,431.8513683566767,750.9091886942684,81.97548716331791,20.00000000000007,#None,Ensembl,ENSG00000197905,POINT (431.8513683566767 750.9091886942684)
71,TGF-beta signaling,e2572,,469.3636233014783,576.4615287405959,161.36695018226044,25.0,#14961e,WikiPathways,WP560,POINT (469.3636233014783 576.4615287405959)
72,FGFR2,b8b34,a5c29,421.88725486960755,117.05637644880028,60.0,20.0,#None,Ensembl,ENSG00000066468,POINT (421.88725486960755 117.05637644880028)
73,KDR,f4d8e,a5c29,490.6117446655312,56.706036312746505,60.0,20.0,#None,Ensembl,ENSG00000128052,POINT (490.6117446655312 56.706036312746505)
74,INSR,d1542,a5c29,490.6117446655312,36.7060363127463,60.0,20.0,#None,Ensembl,ENSG00000171105,POINT (490.6117446655312 36.7060363127463)
75,FGFR3,d028f,a5c29,421.88725486960755,137.05637644880005,60.0,20.0,#None,Ensembl,ENSG00000068078,POINT (421.88725486960755 137.05637644880005)
76,IGF1R,b637f,a5c29,490.6117446655312,16.706036312746438,60.0,20.0,#None,Ensembl,ENSG00000140443,POINT (490.6117446655312 16.706036312746438)
77,KIT,de44c,a5c29,490.6117446655312,76.70603631274585,60.0,20.0,#None,Ensembl,ENSG00000157404,POINT (490.6117446655312 76.70603631274585)
78,FGFR1,d17b3,a5c29,421.88725486960755,97.05637644880068,60.0,20.0,#None,Ensembl,ENSG00000077782,POINT (421.88725486960755 97.05637644880068)
79,EPHA2,fd556,a5c29,421.88725486960755,77.0563764488009,60.0,20.0,#None,Ensembl,ENSG00000142627,POINT (421.88725486960755 77.0563764488009)
80,EGFR,c728d,a5c29,421.88725486960755,57.056376448801046,60.0,20.0,#None,Ensembl,ENSG00000146648,POINT (421.88725486960755 57.056376448801046)
81,CSF1R,db4e9,a5c29,421.88725486960755,37.05637644880128,60.0,20.0,#None,Ensembl,ENSG00000182578,POINT (421.88725486960755 37.05637644880128)
82,FGFR4,aa330,a5c29,421.88725486960755,157.05637644879994,60.0,20.0,#None,Ensembl,ENSG00000160867,POINT (421.88725486960755 157.05637644879994)
83,FLT1,e38bb,a5c29,421.88725486960755,177.05637644880048,60.0,20.0,#None,Ensembl,ENSG00000102755,POINT (421.88725486960755 177.05637644880048)
84,FLT4,c2800,a5c29,421.88725486960755,197.0563764488005,60.0,20.0,#None,Ensembl,ENSG00000037280,POINT (421.88725486960755 197.0563764488005)
85,NGFR,d1185,a5c29,490.6117446655312,116.70603631274517,60.0,20.0,#None,Ensembl,ENSG00000064300,POINT (490.6117446655312 116.70603631274517)
86,MET,b0ec7,a5c29,490.6117446655312,96.70603631274528,60.0,20.0,#None,Ensembl,ENSG00000105976,POINT (490.6117446655312 96.70603631274528)
87,PDGFRA,a3949,a5c29,490.6117446655312,136.7060363127452,60.0,20.0,#None,Ensembl,ENSG00000134853,POINT (490.6117446655312 136.7060363127452)
88,PDGFRB,bfefe,a5c29,490.6117446655312,156.7060363127458,60.0,20.0,#None,Ensembl,ENSG00000113721,POINT (490.6117446655312 156.7060363127458)
89,TEK,b5a43,a5c29,490.6117446655312,176.70603631274588,60.0,20.0,#None,Ensembl,ENSG00000120156,POINT (490.6117446655312 176.70603631274588)
90,FLT3,ab5fb,a5c29,421.8872548696078,217.05637644880053,60.0,20.0,#None,Ensembl,ENSG00000122025,POINT (421.8872548696078 217.05637644880053)
91,NTRK1,df7e5,a5c29,490.6117446655312,196.7060363127459,60.0,20.0,#None,Ensembl,ENSG00000198400,POINT (490.6117446655312 196.7060363127459)
92,NTRK2,cc08d,a5c29,490.6117446655312,216.70603631274602,60.0,20.0,#None,Ensembl,ENSG00000148053,POINT (490.6117446655312 216.70603631274602)
93,PI3K/Akt signaling,dc83f,,455.6742855100727,277.3741193116058,145.37411805548481,25.0,#14961e,WikiPathways,WP4172,POINT (455.6742855100727 277.3741193116058)
94,RHOA,d5eee,fb3d6,653.8461538461538,558.8757396449719,90.0,25.0,#None,Entrez Gene,387,POINT (653.8461538461538 558.8757396449719)
95,RAC1,d12f9,fb3d6,653.8461538461538,533.875739644972,90.0,25.0,#None,Entrez Gene,5879,POINT (653.8461538461538 533.875739644972)
96,WNT signaling,ce95c,,742.3978645201256,649.6591179320817,106.02796697107195,25.0,#14961e,WikiPathways,WP428,POINT (742.3978645201256 649.6591179320817)
97,LEF1,ce801,f5b80,556.728987253029,749.5740700448622,61.85180169761791,19.999999999999975,#None,Ensembl,ENSG00000138795,POINT (556.728987253029 749.5740700448622)
98,TCF7L1,eab2d,f5b80,556.728987253029,729.574070044863,61.85180169761791,19.999999999999975,#None,Ensembl,ENSG00000152284,POINT (556.728987253029 729.574070044863)
99,TCF7L2,f5cbd,f5b80,556.728987253029,709.574070044863,61.85180169761791,19.999999999999975,#None,Ensembl,ENSG00000148737,POINT (556.728987253029 709.574070044863)
100,TCF7,e3e9f,f5b80,556.728987253029,689.574070044863,61.85180169761791,19.999999999999975,#None,Ensembl,ENSG00000081059,POINT (556.728987253029 689.574070044863)
101,CTNNB1,dd547,f5b80,556.728987253029,669.574070044863,61.85180169761791,19.999999999999975,#None,Entrez Gene,1499,POINT (556.728987253029 669.574070044863)
102,WWTR1,ca1c2,d00dc,309.0,566.0,90.0,25.0,#None,Entrez Gene,25937,POINT (309 566)
103,YAP1,e5fcc,d00dc,309.0,541.0,90.0,25.0,#None,Entrez Gene,10413,POINT (309 541)
104,WWTR1,dace1,a04ec,309.0,684.0,90.0,25.0,#None,Entrez Gene,25937,POINT (309 684)
105,YAP1,d587d,a04ec,309.0,659.0,90.0,25.0,#None,Entrez Gene,10413,POINT (309 659)
