S|P|O|S_ID|P_ID|O_ID
SMAD2 (human)|participates_in|Signaling by TGF-beta Receptor Complex in Cancer|http://www.ncbi.nlm.nih.gov/gene/4087|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-3304351
TGFB1|causes or contributes to condition|Emphysema|http://www.ncbi.nlm.nih.gov/gene/7040|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0002097
fatty acid|molecularly interacts with|microtubule|http://purl.obolibrary.org/obo/CHEBI_35366|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/GO_0005874
fatty acid|participates_in|Intra-Golgi and retrograde Golgi-to-ER traffic|http://purl.obolibrary.org/obo/CHEBI_35366|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-6811442
KIF5B|participates_in|Intra-Golgi and retrograde Golgi-to-ER traffic|http://www.ncbi.nlm.nih.gov/gene/3799|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-6811442
MAP2K1|participates_in|GRB2 events in EGFR signaling|http://www.ncbi.nlm.nih.gov/gene/5604|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-179812
MAPK3 (human)|participates_in|GRB2 events in EGFR signaling|http://www.ncbi.nlm.nih.gov/gene/5595|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-179812
MAP2K1|participates_in|ARMS-mediated activation|http://www.ncbi.nlm.nih.gov/gene/5604|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-170984
MAPK1|participates_in|ARMS-mediated activation|http://www.ncbi.nlm.nih.gov/gene/5594|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-170984
MAP2K1|participates_in|Developmental Biology|http://www.ncbi.nlm.nih.gov/gene/5604|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1266738
SMAD2 (human)|participates_in|Developmental Biology|http://www.ncbi.nlm.nih.gov/gene/4087|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1266738
Smad3|participates_in|Developmental Biology|http://www.ncbi.nlm.nih.gov/gene/4088|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1266738
Smad3|participates_in|SMAD2/3 MH2 Domain Mutants in Cancer|http://www.ncbi.nlm.nih.gov/gene/4088|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-3315487
SMAD4|participates_in|SMAD2/3 MH2 Domain Mutants in Cancer|http://www.ncbi.nlm.nih.gov/gene/4089|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-3315487
Smad3|participates_in|Signaling by TGF-beta Receptor Complex|http://www.ncbi.nlm.nih.gov/gene/4088|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-170834
SMAD2 (human)|participates_in|Signaling by TGF-beta Receptor Complex|http://www.ncbi.nlm.nih.gov/gene/4087|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-170834
MAP2K2|participates_in|Signalling to RAS|http://www.ncbi.nlm.nih.gov/gene/5605|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-167044
MAP2K1|participates_in|Signalling to RAS|http://www.ncbi.nlm.nih.gov/gene/5604|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-167044
MAP2K2|participates_in|MAP2K and MAPK activation|http://www.ncbi.nlm.nih.gov/gene/5605|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5674135
MAPK3 (human)|participates_in|MAP2K and MAPK activation|http://www.ncbi.nlm.nih.gov/gene/5595|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5674135
MAP2K2|participates_in|Signaling by NTRKs|http://www.ncbi.nlm.nih.gov/gene/5605|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-166520
MAPK1|participates_in|Signaling by NTRKs|http://www.ncbi.nlm.nih.gov/gene/5594|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-166520
MAP2K2|participates_in|Disease|http://www.ncbi.nlm.nih.gov/gene/5605|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1643685
SMAD2 (human)|participates_in|Disease|http://www.ncbi.nlm.nih.gov/gene/4087|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1643685
MAP2K2|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/5605|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
Smad3|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/4088|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
TAZ|subClassOf|gene|http://www.ncbi.nlm.nih.gov/gene/6901|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0000704
YY1AP1|subClassOf|gene|http://www.ncbi.nlm.nih.gov/gene/55249|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0000704
MAP3K9|subClassOf|protein_coding_gene|http://www.ncbi.nlm.nih.gov/gene/4293|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0001217
SRF (human)|subClassOf|protein_coding_gene|http://www.ncbi.nlm.nih.gov/gene/6722|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0001217
TAZ|subClassOf|protein_coding_gene|http://www.ncbi.nlm.nih.gov/gene/6901|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0001217
Intermediate filament|subClassOf|polymeric cytoskeletal fiber|http://purl.obolibrary.org/obo/GO_0005882|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/GO_0099513
valproic acid|molecularly interacts with|polymeric cytoskeletal fiber|http://purl.obolibrary.org/obo/CHEBI_39867|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/GO_0099513
valproic acid|interacts with|PLEC|http://purl.obolibrary.org/obo/CHEBI_39867|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/5339
PLEC|subClassOf|protein_coding_gene|http://www.ncbi.nlm.nih.gov/gene/5339|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0001217
SYNE3|subClassOf|protein_coding_gene|http://www.ncbi.nlm.nih.gov/gene/161176|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0001217
SOS2|participates_in|Axon guidance|http://www.ncbi.nlm.nih.gov/gene/6655|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-422475
HRAS|participates_in|Axon guidance|http://www.ncbi.nlm.nih.gov/gene/3265|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-422475
NRAS|participates_in|Axon guidance|http://www.ncbi.nlm.nih.gov/gene/4893|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-422475
TMEM43|subClassOf|protein_coding_gene|http://www.ncbi.nlm.nih.gov/gene/79188|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0001217
SUN|subClassOf|protein_coding_gene|http://www.ncbi.nlm.nih.gov/gene/23353|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0001217
EMD|participates_in|Cell Cycle, Mitotic|http://www.ncbi.nlm.nih.gov/gene/2010|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-69278
BANF1|participates_in|Cell Cycle, Mitotic|http://www.ncbi.nlm.nih.gov/gene/8815|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-69278
MAPK1|participates_in|MAP2K and MAPK activation|http://www.ncbi.nlm.nih.gov/gene/5594|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5674135
TMPO|participates_in|Mitotic Anaphase|http://www.ncbi.nlm.nih.gov/gene/7112|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-68882
BANF1|participates_in|Mitotic Anaphase|http://www.ncbi.nlm.nih.gov/gene/8815|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-68882
LBR|subClassOf|protein_coding_gene|http://www.ncbi.nlm.nih.gov/gene/3930|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0001217
BANF1|subClassOf|protein_coding_gene|http://www.ncbi.nlm.nih.gov/gene/8815|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0001217
Cofilin-1|participates_in|Developmental Biology|http://www.ncbi.nlm.nih.gov/gene/1072|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1266738
MAPK3 (human)|participates_in|Developmental Biology|http://www.ncbi.nlm.nih.gov/gene/5595|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1266738
Cofilin-1|causes or contributes to condition|Neoplasm of the breast|http://www.ncbi.nlm.nih.gov/gene/1072|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0100013
etoposide|is substance that treats|Neoplasm of the breast|http://purl.obolibrary.org/obo/CHEBI_4911|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/HP_0100013
etoposide|molecularly interacts with|macromolecular complex|http://purl.obolibrary.org/obo/CHEBI_4911|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/GO_0032991
F-actin|subClassOf|macromolecular complex|http://purl.obolibrary.org/obo/GO_0031941|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/GO_0032991
RhoA|participates_in|PI3K/AKT activation|http://www.ncbi.nlm.nih.gov/gene/387|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-198203
MAPK3 (human)|participates_in|PI3K/AKT activation|http://www.ncbi.nlm.nih.gov/gene/5595|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-198203
RhoA|participates_in|Signaling by NTRK1 (TRKA)|http://www.ncbi.nlm.nih.gov/gene/387|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-187037
MAPK1|participates_in|Signaling by NTRK1 (TRKA)|http://www.ncbi.nlm.nih.gov/gene/5594|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-187037
RhoA|subClassOf|protein_coding_gene|http://www.ncbi.nlm.nih.gov/gene/387|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0001217
SYNE2|subClassOf|protein_coding_gene|http://www.ncbi.nlm.nih.gov/gene/23224|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0001217
SYNE1|participates_in|Cell Cycle|http://www.ncbi.nlm.nih.gov/gene/23345|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1640170
SYNE2|participates_in|Cell Cycle|http://www.ncbi.nlm.nih.gov/gene/23224|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1640170
SYNE1|participates_in|Meiosis|http://www.ncbi.nlm.nih.gov/gene/23345|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1500620
SUN|participates_in|Meiosis|http://www.ncbi.nlm.nih.gov/gene/23353|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1500620
thalidomide|molecularly interacts with|macromolecular complex|http://purl.obolibrary.org/obo/CHEBI_9513|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/GO_0032991
thalidomide|is substance that treats|Renal cell carcinoma|http://purl.obolibrary.org/obo/CHEBI_9513|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/HP_0005584
SYNE2|causes or contributes to condition|Renal cell carcinoma|http://www.ncbi.nlm.nih.gov/gene/23224|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0005584
aflatoxin B1|molecularly interacts with|macromolecular complex|http://purl.obolibrary.org/obo/CHEBI_2504|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/GO_0032991
aflatoxin B1|interacts with|SYNE1|http://purl.obolibrary.org/obo/CHEBI_2504|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/23345
KRAS|participates_in|Paradoxical activation of RAF signaling by kinase inactive BRAF|http://www.ncbi.nlm.nih.gov/gene/3845|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-6802955
MAP2K1|participates_in|Paradoxical activation of RAF signaling by kinase inactive BRAF|http://www.ncbi.nlm.nih.gov/gene/5604|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-6802955
KRAS|participates_in|DAP12 signaling|http://www.ncbi.nlm.nih.gov/gene/3845|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2424491
MAP2K2|participates_in|DAP12 signaling|http://www.ncbi.nlm.nih.gov/gene/5605|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2424491
NRAS|participates_in|Signaling by FGFR3 point mutants in cancer|http://www.ncbi.nlm.nih.gov/gene/4893|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-8853338
KRAS|participates_in|Signaling by FGFR3 point mutants in cancer|http://www.ncbi.nlm.nih.gov/gene/3845|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-8853338
NRAS|participates_in|Gastrin-CREB signalling pathway via PKC and MAPK|http://www.ncbi.nlm.nih.gov/gene/4893|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-881907
MAP2K1|participates_in|Gastrin-CREB signalling pathway via PKC and MAPK|http://www.ncbi.nlm.nih.gov/gene/5604|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-881907
NRAS|participates_in|Signaling by EGFR|http://www.ncbi.nlm.nih.gov/gene/4893|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-177929
MAP2K2|participates_in|Signaling by EGFR|http://www.ncbi.nlm.nih.gov/gene/5605|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-177929
HRAS|participates_in|SHC-related events triggered by IGF1R|http://www.ncbi.nlm.nih.gov/gene/3265|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2428933
KRAS|participates_in|SHC-related events triggered by IGF1R|http://www.ncbi.nlm.nih.gov/gene/3845|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2428933
HRAS|participates_in|Signalling to p38 via RIT and RIN|http://www.ncbi.nlm.nih.gov/gene/3265|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-187706
NRAS|participates_in|Signalling to p38 via RIT and RIN|http://www.ncbi.nlm.nih.gov/gene/4893|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-187706
HRAS|causes or contributes to condition|cutaneous melanoma|http://www.ncbi.nlm.nih.gov/gene/3265|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0005012
MAP2K1|causes or contributes to condition|cutaneous melanoma|http://www.ncbi.nlm.nih.gov/gene/5604|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0005012
HRAS|participates_in|Interleukin-3, Interleukin-5 and GM-CSF signaling|http://www.ncbi.nlm.nih.gov/gene/3265|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-512988
MAP2K2|participates_in|Interleukin-3, Interleukin-5 and GM-CSF signaling|http://www.ncbi.nlm.nih.gov/gene/5605|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-512988
SOS2|participates_in|NRAGE signals death through JNK|http://www.ncbi.nlm.nih.gov/gene/6655|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-193648
SOS1|participates_in|NRAGE signals death through JNK|http://www.ncbi.nlm.nih.gov/gene/6654|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-193648
KRAS|participates_in|Axon guidance|http://www.ncbi.nlm.nih.gov/gene/3845|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-422475
ADCY5|participates_in|Activation of GABAB receptors|http://www.ncbi.nlm.nih.gov/gene/111|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-991365
ADCY6|participates_in|Activation of GABAB receptors|http://www.ncbi.nlm.nih.gov/gene/112|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-991365
ADCY8|participates_in|Signaling by GPCR|http://www.ncbi.nlm.nih.gov/gene/114|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-372790
ADCY6|participates_in|Signaling by GPCR|http://www.ncbi.nlm.nih.gov/gene/112|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-372790
ADCY10|subClassOf|protein_coding_gene|http://www.ncbi.nlm.nih.gov/gene/55811|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0001217
ADCY4|subClassOf|protein_coding_gene|http://www.ncbi.nlm.nih.gov/gene/196883|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0001217
ADCY10|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/55811|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
ADCY3|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/109|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
ADCY10|participates_in|Signaling by Hedgehog|http://www.ncbi.nlm.nih.gov/gene/55811|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5358351
ADCY2|participates_in|Signaling by Hedgehog|http://www.ncbi.nlm.nih.gov/gene/108|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5358351
ADCY9|participates_in|Hedgehog 'off' state|http://www.ncbi.nlm.nih.gov/gene/115|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5610787
ADCY10|participates_in|Hedgehog 'off' state|http://www.ncbi.nlm.nih.gov/gene/55811|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5610787
ADCY9|participates_in|G alpha (s) signalling events|http://www.ncbi.nlm.nih.gov/gene/115|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-418555
ADCY8|participates_in|G alpha (s) signalling events|http://www.ncbi.nlm.nih.gov/gene/114|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-418555
ADCY9|participates_in|Innate Immune System|http://www.ncbi.nlm.nih.gov/gene/115|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-168249
ADCY7|participates_in|Innate Immune System|http://www.ncbi.nlm.nih.gov/gene/113|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-168249
ADCY9|participates_in|PKA activation|http://www.ncbi.nlm.nih.gov/gene/115|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-163615
ADCY6|participates_in|PKA activation|http://www.ncbi.nlm.nih.gov/gene/112|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-163615
ADCY9|participates_in|Signaling by EGFR|http://www.ncbi.nlm.nih.gov/gene/115|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-177929
ADCY5|participates_in|Signaling by EGFR|http://www.ncbi.nlm.nih.gov/gene/111|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-177929
ADCY9|participates_in|DAP12 signaling|http://www.ncbi.nlm.nih.gov/gene/115|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2424491
ADCY4|participates_in|DAP12 signaling|http://www.ncbi.nlm.nih.gov/gene/196883|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-2424491
ADCY10|subClassOf|gene|http://www.ncbi.nlm.nih.gov/gene/55811|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0000704
ADCY5|subClassOf|gene|http://www.ncbi.nlm.nih.gov/gene/111|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0000704
ADCY9|participates_in|G alpha (i) signalling events|http://www.ncbi.nlm.nih.gov/gene/115|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-418594
ADCY3|participates_in|G alpha (i) signalling events|http://www.ncbi.nlm.nih.gov/gene/109|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-418594
LEMD3 (human)|subClassOf|protein_coding_gene|http://www.ncbi.nlm.nih.gov/gene/23592|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0001217
ADCY6|subClassOf|protein_coding_gene|http://www.ncbi.nlm.nih.gov/gene/112|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0001217
ADCY5|subClassOf|protein_coding_gene|http://www.ncbi.nlm.nih.gov/gene/111|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0001217
ADCY8|subClassOf|protein_coding_gene|http://www.ncbi.nlm.nih.gov/gene/114|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0001217
ADCY2|subClassOf|protein_coding_gene|http://www.ncbi.nlm.nih.gov/gene/108|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0001217
ADCY3|subClassOf|protein_coding_gene|http://www.ncbi.nlm.nih.gov/gene/109|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0001217
ADCY7|subClassOf|protein_coding_gene|http://www.ncbi.nlm.nih.gov/gene/113|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0001217
ADCY9|subClassOf|protein_coding_gene|http://www.ncbi.nlm.nih.gov/gene/115|http://www.w3.org/2000/01/rdf-schema#subClassOf|http://purl.obolibrary.org/obo/SO_0001217
ADCY2|participates_in|Signaling by EGFR|http://www.ncbi.nlm.nih.gov/gene/108|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-177929
ADCY6|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/112|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
ADCY8|participates_in|Signaling by Hedgehog|http://www.ncbi.nlm.nih.gov/gene/114|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5358351
ADCY7|participates_in|G-protein mediated events|http://www.ncbi.nlm.nih.gov/gene/113|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-112040
ADCY6|participates_in|G-protein mediated events|http://www.ncbi.nlm.nih.gov/gene/112|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-112040
ADCY7|participates_in|Adenylate cyclase activating pathway|http://www.ncbi.nlm.nih.gov/gene/113|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-170660
ADCY8|participates_in|Adenylate cyclase activating pathway|http://www.ncbi.nlm.nih.gov/gene/114|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-170660
