source|target|source_label|target_label|source_id|target_id
KRAS|MAPK3|KRAS|MAPK3|http://www.ncbi.nlm.nih.gov/gene/3845|http://www.ncbi.nlm.nih.gov/gene/5595
KRAS|MAPK1|KRAS|MAPK1|http://www.ncbi.nlm.nih.gov/gene/3845|http://www.ncbi.nlm.nih.gov/gene/5594
KRAS|NRAS|KRAS|NRAS|http://www.ncbi.nlm.nih.gov/gene/3845|http://www.ncbi.nlm.nih.gov/gene/4893
NRAS|MAPK3|NRAS|MAPK3|http://www.ncbi.nlm.nih.gov/gene/4893|http://www.ncbi.nlm.nih.gov/gene/5595
NRAS|MAPK1|NRAS|MAPK1|http://www.ncbi.nlm.nih.gov/gene/4893|http://www.ncbi.nlm.nih.gov/gene/5594
AKT2|TSC1|AKT2|TSC1|http://www.ncbi.nlm.nih.gov/gene/208|http://www.ncbi.nlm.nih.gov/gene/7248
AKT2|AKT1|AKT2|AKT1|http://www.ncbi.nlm.nih.gov/gene/208|http://www.ncbi.nlm.nih.gov/gene/207
NTRK2|PIK3R1|NTRK2|PIK3R1|http://www.ncbi.nlm.nih.gov/gene/4915|http://www.ncbi.nlm.nih.gov/gene/5295
HRAS|MAPK3|HRAS|MAPK3|http://www.ncbi.nlm.nih.gov/gene/3265|http://www.ncbi.nlm.nih.gov/gene/5595
BDNF|NTRK2|BDNF|NTRK2|http://www.ncbi.nlm.nih.gov/gene/627|http://www.ncbi.nlm.nih.gov/gene/4915
PIK3CB|PIK3R1|PIK3CB|PIK3R1|http://www.ncbi.nlm.nih.gov/gene/5291|http://www.ncbi.nlm.nih.gov/gene/5295
PIK3R2|AKT2|PIK3R2|AKT2|http://www.ncbi.nlm.nih.gov/gene/5296|http://www.ncbi.nlm.nih.gov/gene/208
MAPK1|TSC1|MAPK1|TSC1|http://www.ncbi.nlm.nih.gov/gene/5594|http://www.ncbi.nlm.nih.gov/gene/7248
CACNA1C|Ca 2+|CACNA1C|Ca 2+|http://www.ncbi.nlm.nih.gov/gene/775|http://purl.obolibrary.org/obo/CHEBI_29108
GRM1|PIK3CA|GRM1|PIK3CA|http://www.ncbi.nlm.nih.gov/gene/2911|http://www.ncbi.nlm.nih.gov/gene/5290
GRM1|PIK3CB|GRM1|PIK3CB|http://www.ncbi.nlm.nih.gov/gene/2911|http://www.ncbi.nlm.nih.gov/gene/5291
GRM1|PIK3R2|GRM1|PIK3R2|http://www.ncbi.nlm.nih.gov/gene/2911|http://www.ncbi.nlm.nih.gov/gene/5296
GRM1|PIK3R1|GRM1|PIK3R1|http://www.ncbi.nlm.nih.gov/gene/2911|http://www.ncbi.nlm.nih.gov/gene/5295
AKT3|TSC1|AKT3|TSC1|http://www.ncbi.nlm.nih.gov/gene/10000|http://www.ncbi.nlm.nih.gov/gene/7248
GRM1|HOMER1|GRM1|HOMER1|http://www.ncbi.nlm.nih.gov/gene/2911|http://www.ncbi.nlm.nih.gov/gene/9456
PIK3CA|AKT2|PIK3CA|AKT2|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/208
PIK3CA|PIK3CB|PIK3CA|PIK3CB|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/5291
PIK3CA|AKT1|PIK3CA|AKT1|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/207
PIK3CA|AKT3|PIK3CA|AKT3|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/10000
PIK3CA|PIK3R2|PIK3CA|PIK3R2|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/5296
PIK3CA|PIK3R1|PIK3CA|PIK3R1|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/5295
PIK3CB|AKT2|PIK3CB|AKT2|http://www.ncbi.nlm.nih.gov/gene/5291|http://www.ncbi.nlm.nih.gov/gene/208
PIK3CB|AKT1|PIK3CB|AKT1|http://www.ncbi.nlm.nih.gov/gene/5291|http://www.ncbi.nlm.nih.gov/gene/207
PIK3CB|AKT3|PIK3CB|AKT3|http://www.ncbi.nlm.nih.gov/gene/5291|http://www.ncbi.nlm.nih.gov/gene/10000
PIK3CB|PIK3R2|PIK3CB|PIK3R2|http://www.ncbi.nlm.nih.gov/gene/5291|http://www.ncbi.nlm.nih.gov/gene/5296
GRM1|SHANK3|GRM1|SHANK3|http://www.ncbi.nlm.nih.gov/gene/2911|http://www.ncbi.nlm.nih.gov/gene/85358
AKT1|AKT3|AKT1|AKT3|http://www.ncbi.nlm.nih.gov/gene/207|http://www.ncbi.nlm.nih.gov/gene/10000
AKT1|TSC1|AKT1|TSC1|http://www.ncbi.nlm.nih.gov/gene/207|http://www.ncbi.nlm.nih.gov/gene/7248
MAPK3|MAPK1|MAPK3|MAPK1|http://www.ncbi.nlm.nih.gov/gene/5595|http://www.ncbi.nlm.nih.gov/gene/5594
HRAS|KRAS|HRAS|KRAS|http://www.ncbi.nlm.nih.gov/gene/3265|http://www.ncbi.nlm.nih.gov/gene/3845
PRKAG3|PRKAG3|PRKAG3|PRKAG3|http://www.ncbi.nlm.nih.gov/gene/53632|http://www.ncbi.nlm.nih.gov/gene/53632
SYNGAP1|GRIN3B|SYNGAP1|GRIN3B|http://www.ncbi.nlm.nih.gov/gene/8831|http://www.ncbi.nlm.nih.gov/gene/116444
PIK3R1|AKT1|PIK3R1|AKT1|http://www.ncbi.nlm.nih.gov/gene/5295|http://www.ncbi.nlm.nih.gov/gene/207
PIK3R1|AKT3|PIK3R1|AKT3|http://www.ncbi.nlm.nih.gov/gene/5295|http://www.ncbi.nlm.nih.gov/gene/10000
HOMER1|PIK3CA|HOMER1|PIK3CA|http://www.ncbi.nlm.nih.gov/gene/9456|http://www.ncbi.nlm.nih.gov/gene/5290
HOMER1|PIK3CB|HOMER1|PIK3CB|http://www.ncbi.nlm.nih.gov/gene/9456|http://www.ncbi.nlm.nih.gov/gene/5291
HOMER1|PIK3R2|HOMER1|PIK3R2|http://www.ncbi.nlm.nih.gov/gene/9456|http://www.ncbi.nlm.nih.gov/gene/5296
HOMER1|PIK3R1|HOMER1|PIK3R1|http://www.ncbi.nlm.nih.gov/gene/9456|http://www.ncbi.nlm.nih.gov/gene/5295
HOMER1|SHANK3|HOMER1|SHANK3|http://www.ncbi.nlm.nih.gov/gene/9456|http://www.ncbi.nlm.nih.gov/gene/85358
SHANK3|PIK3CA|SHANK3|PIK3CA|http://www.ncbi.nlm.nih.gov/gene/85358|http://www.ncbi.nlm.nih.gov/gene/5290
SHANK3|PIK3CB|SHANK3|PIK3CB|http://www.ncbi.nlm.nih.gov/gene/85358|http://www.ncbi.nlm.nih.gov/gene/5291
PIK3R2|PIK3R1|PIK3R2|PIK3R1|http://www.ncbi.nlm.nih.gov/gene/5296|http://www.ncbi.nlm.nih.gov/gene/5295
GRIN2A|HRAS|GRIN2A|HRAS|http://www.ncbi.nlm.nih.gov/gene/2903|http://www.ncbi.nlm.nih.gov/gene/3265
GRIN2A|KRAS|GRIN2A|KRAS|http://www.ncbi.nlm.nih.gov/gene/2903|http://www.ncbi.nlm.nih.gov/gene/3845
GRIN1|KRAS|GRIN1|KRAS|http://www.ncbi.nlm.nih.gov/gene/2902|http://www.ncbi.nlm.nih.gov/gene/3845
GRIN1|NRAS|GRIN1|NRAS|http://www.ncbi.nlm.nih.gov/gene/2902|http://www.ncbi.nlm.nih.gov/gene/4893
GRIN1|GRIN2A|GRIN1|GRIN2A|http://www.ncbi.nlm.nih.gov/gene/2902|http://www.ncbi.nlm.nih.gov/gene/2903
GRIN1|GRIN2B|GRIN1|GRIN2B|http://www.ncbi.nlm.nih.gov/gene/2902|http://www.ncbi.nlm.nih.gov/gene/2904
GRIN1|GRIN2D|GRIN1|GRIN2D|http://www.ncbi.nlm.nih.gov/gene/2902|http://www.ncbi.nlm.nih.gov/gene/2906
GRIN1|SYNGAP1|GRIN1|SYNGAP1|http://www.ncbi.nlm.nih.gov/gene/2902|http://www.ncbi.nlm.nih.gov/gene/8831
GRIN1|GRIN3B|GRIN1|GRIN3B|http://www.ncbi.nlm.nih.gov/gene/2902|http://www.ncbi.nlm.nih.gov/gene/116444
GRIN1|GRIN3A|GRIN1|GRIN3A|http://www.ncbi.nlm.nih.gov/gene/2902|http://www.ncbi.nlm.nih.gov/gene/116443
GRIN1|GRIN2C|GRIN1|GRIN2C|http://www.ncbi.nlm.nih.gov/gene/2902|http://www.ncbi.nlm.nih.gov/gene/2905
SHANK3|PIK3R1|SHANK3|PIK3R1|http://www.ncbi.nlm.nih.gov/gene/85358|http://www.ncbi.nlm.nih.gov/gene/5295
SHANK3|PIK3R2|SHANK3|PIK3R2|http://www.ncbi.nlm.nih.gov/gene/85358|http://www.ncbi.nlm.nih.gov/gene/5296
GRIN2A|NRAS|GRIN2A|NRAS|http://www.ncbi.nlm.nih.gov/gene/2903|http://www.ncbi.nlm.nih.gov/gene/4893
PIK3R2|AKT3|PIK3R2|AKT3|http://www.ncbi.nlm.nih.gov/gene/5296|http://www.ncbi.nlm.nih.gov/gene/10000
GRIN2B|GRIN2C|GRIN2B|GRIN2C|http://www.ncbi.nlm.nih.gov/gene/2904|http://www.ncbi.nlm.nih.gov/gene/2905
PIK3R1|AKT2|PIK3R1|AKT2|http://www.ncbi.nlm.nih.gov/gene/5295|http://www.ncbi.nlm.nih.gov/gene/208
GRIN2A|SYNGAP1|GRIN2A|SYNGAP1|http://www.ncbi.nlm.nih.gov/gene/2903|http://www.ncbi.nlm.nih.gov/gene/8831
GRIN2A|GRIN3B|GRIN2A|GRIN3B|http://www.ncbi.nlm.nih.gov/gene/2903|http://www.ncbi.nlm.nih.gov/gene/116444
GRIN2A|GRIN3A|GRIN2A|GRIN3A|http://www.ncbi.nlm.nih.gov/gene/2903|http://www.ncbi.nlm.nih.gov/gene/116443
GRIN2A|GRIN2C|GRIN2A|GRIN2C|http://www.ncbi.nlm.nih.gov/gene/2903|http://www.ncbi.nlm.nih.gov/gene/2905
GRIN2B|HRAS|GRIN2B|HRAS|http://www.ncbi.nlm.nih.gov/gene/2904|http://www.ncbi.nlm.nih.gov/gene/3265
GRIN2B|KRAS|GRIN2B|KRAS|http://www.ncbi.nlm.nih.gov/gene/2904|http://www.ncbi.nlm.nih.gov/gene/3845
GRIN2B|NRAS|GRIN2B|NRAS|http://www.ncbi.nlm.nih.gov/gene/2904|http://www.ncbi.nlm.nih.gov/gene/4893
GRIN2B|GRIN2D|GRIN2B|GRIN2D|http://www.ncbi.nlm.nih.gov/gene/2904|http://www.ncbi.nlm.nih.gov/gene/2906
GRIN2B|SYNGAP1|GRIN2B|SYNGAP1|http://www.ncbi.nlm.nih.gov/gene/2904|http://www.ncbi.nlm.nih.gov/gene/8831
GRIN2A|GRIN2B|GRIN2A|GRIN2B|http://www.ncbi.nlm.nih.gov/gene/2903|http://www.ncbi.nlm.nih.gov/gene/2904
GRIN2A|GRIN2D|GRIN2A|GRIN2D|http://www.ncbi.nlm.nih.gov/gene/2903|http://www.ncbi.nlm.nih.gov/gene/2906
GRIN2B|GRIN3B|GRIN2B|GRIN3B|http://www.ncbi.nlm.nih.gov/gene/2904|http://www.ncbi.nlm.nih.gov/gene/116444
GRIN2D|HRAS|GRIN2D|HRAS|http://www.ncbi.nlm.nih.gov/gene/2906|http://www.ncbi.nlm.nih.gov/gene/3265
GRIN2D|KRAS|GRIN2D|KRAS|http://www.ncbi.nlm.nih.gov/gene/2906|http://www.ncbi.nlm.nih.gov/gene/3845
GRIN2D|NRAS|GRIN2D|NRAS|http://www.ncbi.nlm.nih.gov/gene/2906|http://www.ncbi.nlm.nih.gov/gene/4893
GRIN2D|SYNGAP1|GRIN2D|SYNGAP1|http://www.ncbi.nlm.nih.gov/gene/2906|http://www.ncbi.nlm.nih.gov/gene/8831
GRIN2D|GRIN3B|GRIN2D|GRIN3B|http://www.ncbi.nlm.nih.gov/gene/2906|http://www.ncbi.nlm.nih.gov/gene/116444
GRIN2D|GRIN3A|GRIN2D|GRIN3A|http://www.ncbi.nlm.nih.gov/gene/2906|http://www.ncbi.nlm.nih.gov/gene/116443
GRIN2D|GRIN2C|GRIN2D|GRIN2C|http://www.ncbi.nlm.nih.gov/gene/2906|http://www.ncbi.nlm.nih.gov/gene/2905
SYNGAP1|HRAS|SYNGAP1|HRAS|http://www.ncbi.nlm.nih.gov/gene/8831|http://www.ncbi.nlm.nih.gov/gene/3265
SYNGAP1|KRAS|SYNGAP1|KRAS|http://www.ncbi.nlm.nih.gov/gene/8831|http://www.ncbi.nlm.nih.gov/gene/3845
GRIN2B|GRIN3A|GRIN2B|GRIN3A|http://www.ncbi.nlm.nih.gov/gene/2904|http://www.ncbi.nlm.nih.gov/gene/116443
SYNGAP1|GRIN3A|SYNGAP1|GRIN3A|http://www.ncbi.nlm.nih.gov/gene/8831|http://www.ncbi.nlm.nih.gov/gene/116443
PIK3R2|AKT1|PIK3R2|AKT1|http://www.ncbi.nlm.nih.gov/gene/5296|http://www.ncbi.nlm.nih.gov/gene/207
GRIN3B|HRAS|GRIN3B|HRAS|http://www.ncbi.nlm.nih.gov/gene/116444|http://www.ncbi.nlm.nih.gov/gene/3265
GSK3B|RHEB|GSK3B|RHEB|http://www.ncbi.nlm.nih.gov/gene/2932|http://www.ncbi.nlm.nih.gov/gene/6009
PRKAB1|PRKAB1|PRKAB1|PRKAB1|http://www.ncbi.nlm.nih.gov/gene/5564|http://www.ncbi.nlm.nih.gov/gene/5564
GRIN3B|KRAS|GRIN3B|KRAS|http://www.ncbi.nlm.nih.gov/gene/116444|http://www.ncbi.nlm.nih.gov/gene/3845
GRIN3B|NRAS|GRIN3B|NRAS|http://www.ncbi.nlm.nih.gov/gene/116444|http://www.ncbi.nlm.nih.gov/gene/4893
SYNGAP1|SYNGAP1|SYNGAP1|SYNGAP1|http://www.ncbi.nlm.nih.gov/gene/8831|http://www.ncbi.nlm.nih.gov/gene/8831
GRIN3B|GRIN3A|GRIN3B|GRIN3A|http://www.ncbi.nlm.nih.gov/gene/116444|http://www.ncbi.nlm.nih.gov/gene/116443
GRIN3B|GRIN2C|GRIN3B|GRIN2C|http://www.ncbi.nlm.nih.gov/gene/116444|http://www.ncbi.nlm.nih.gov/gene/2905
GRIN3A|HRAS|GRIN3A|HRAS|http://www.ncbi.nlm.nih.gov/gene/116443|http://www.ncbi.nlm.nih.gov/gene/3265
GRIN3A|KRAS|GRIN3A|KRAS|http://www.ncbi.nlm.nih.gov/gene/116443|http://www.ncbi.nlm.nih.gov/gene/3845
GRIN3A|NRAS|GRIN3A|NRAS|http://www.ncbi.nlm.nih.gov/gene/116443|http://www.ncbi.nlm.nih.gov/gene/4893
GRIN3A|GRIN2C|GRIN3A|GRIN2C|http://www.ncbi.nlm.nih.gov/gene/116443|http://www.ncbi.nlm.nih.gov/gene/2905
TSC1|TSC1|TSC1|TSC1|http://www.ncbi.nlm.nih.gov/gene/7248|http://www.ncbi.nlm.nih.gov/gene/7248
GRIN2C|HRAS|GRIN2C|HRAS|http://www.ncbi.nlm.nih.gov/gene/2905|http://www.ncbi.nlm.nih.gov/gene/3265
GRIN2C|KRAS|GRIN2C|KRAS|http://www.ncbi.nlm.nih.gov/gene/2905|http://www.ncbi.nlm.nih.gov/gene/3845
RHEB|RHEB|RHEB|RHEB|http://www.ncbi.nlm.nih.gov/gene/6009|http://www.ncbi.nlm.nih.gov/gene/6009
RHEB|RPTOR|RHEB|RPTOR|http://www.ncbi.nlm.nih.gov/gene/6009|http://www.ncbi.nlm.nih.gov/gene/57521
RHEB|GDP|RHEB|GDP|http://www.ncbi.nlm.nih.gov/gene/6009|http://purl.obolibrary.org/obo/CHEBI_17552
RHEB|GTP|RHEB|GTP|http://www.ncbi.nlm.nih.gov/gene/6009|http://purl.obolibrary.org/obo/CHEBI_15996
PRKAA2|TSC1|PRKAA2|TSC1|http://www.ncbi.nlm.nih.gov/gene/5563|http://www.ncbi.nlm.nih.gov/gene/7248
PRKAA2|PRKAB1|PRKAA2|PRKAB1|http://www.ncbi.nlm.nih.gov/gene/5563|http://www.ncbi.nlm.nih.gov/gene/5564
PRKAA2|PRKAB2|PRKAA2|PRKAB2|http://www.ncbi.nlm.nih.gov/gene/5563|http://www.ncbi.nlm.nih.gov/gene/5565
PRKAA2|PRKAG1|PRKAA2|PRKAG1|http://www.ncbi.nlm.nih.gov/gene/5563|http://www.ncbi.nlm.nih.gov/gene/5571
PRKAA2|PRKAG2|PRKAA2|PRKAG2|http://www.ncbi.nlm.nih.gov/gene/5563|http://www.ncbi.nlm.nih.gov/gene/51422
PRKAB1|PRKAB2|PRKAB1|PRKAB2|http://www.ncbi.nlm.nih.gov/gene/5564|http://www.ncbi.nlm.nih.gov/gene/5565
PRKAB1|PRKAG1|PRKAB1|PRKAG1|http://www.ncbi.nlm.nih.gov/gene/5564|http://www.ncbi.nlm.nih.gov/gene/5571
PRKAB1|PRKAG2|PRKAB1|PRKAG2|http://www.ncbi.nlm.nih.gov/gene/5564|http://www.ncbi.nlm.nih.gov/gene/51422
NF1|KRAS|NF1|KRAS|http://www.ncbi.nlm.nih.gov/gene/4763|http://www.ncbi.nlm.nih.gov/gene/3845
PRKAB2|TSC1|PRKAB2|TSC1|http://www.ncbi.nlm.nih.gov/gene/5565|http://www.ncbi.nlm.nih.gov/gene/7248
PRKAB2|PRKAG1|PRKAB2|PRKAG1|http://www.ncbi.nlm.nih.gov/gene/5565|http://www.ncbi.nlm.nih.gov/gene/5571
PRKAB2|PRKAG2|PRKAB2|PRKAG2|http://www.ncbi.nlm.nih.gov/gene/5565|http://www.ncbi.nlm.nih.gov/gene/51422
PRKAB2|PRKAG3|PRKAB2|PRKAG3|http://www.ncbi.nlm.nih.gov/gene/5565|http://www.ncbi.nlm.nih.gov/gene/53632
PRKAG1|TSC1|PRKAG1|TSC1|http://www.ncbi.nlm.nih.gov/gene/5571|http://www.ncbi.nlm.nih.gov/gene/7248
PRKAG1|PRKAG2|PRKAG1|PRKAG2|http://www.ncbi.nlm.nih.gov/gene/5571|http://www.ncbi.nlm.nih.gov/gene/51422
PRKAG1|PRKAG3|PRKAG1|PRKAG3|http://www.ncbi.nlm.nih.gov/gene/5571|http://www.ncbi.nlm.nih.gov/gene/53632
PRKAG2|TSC1|PRKAG2|TSC1|http://www.ncbi.nlm.nih.gov/gene/51422|http://www.ncbi.nlm.nih.gov/gene/7248
PRKAG2|PRKAG3|PRKAG2|PRKAG3|http://www.ncbi.nlm.nih.gov/gene/51422|http://www.ncbi.nlm.nih.gov/gene/53632
PRKAG3|TSC1|PRKAG3|TSC1|http://www.ncbi.nlm.nih.gov/gene/53632|http://www.ncbi.nlm.nih.gov/gene/7248
GRIN2C|GRIN2C|GRIN2C|GRIN2C|http://www.ncbi.nlm.nih.gov/gene/2905|http://www.ncbi.nlm.nih.gov/gene/2905
PRKAB1|PRKAG3|PRKAB1|PRKAG3|http://www.ncbi.nlm.nih.gov/gene/5564|http://www.ncbi.nlm.nih.gov/gene/53632
NF1|NRAS|NF1|NRAS|http://www.ncbi.nlm.nih.gov/gene/4763|http://www.ncbi.nlm.nih.gov/gene/4893
GSK3B|TSC1|GSK3B|TSC1|http://www.ncbi.nlm.nih.gov/gene/2932|http://www.ncbi.nlm.nih.gov/gene/7248
GTP|GDP|GTP|GDP|http://purl.obolibrary.org/obo/CHEBI_15996|http://purl.obolibrary.org/obo/CHEBI_17552
PTEN|AKT2|PTEN|AKT2|http://www.ncbi.nlm.nih.gov/gene/5728|http://www.ncbi.nlm.nih.gov/gene/208
PTEN|AKT1|PTEN|AKT1|http://www.ncbi.nlm.nih.gov/gene/5728|http://www.ncbi.nlm.nih.gov/gene/207
PTEN|AKT3|PTEN|AKT3|http://www.ncbi.nlm.nih.gov/gene/5728|http://www.ncbi.nlm.nih.gov/gene/10000
PIK3R2|PIK3R2|PIK3R2|PIK3R2|http://www.ncbi.nlm.nih.gov/gene/5296|http://www.ncbi.nlm.nih.gov/gene/5296
HOMER1|AKT2|HOMER1|AKT2|http://www.ncbi.nlm.nih.gov/gene/9456|http://www.ncbi.nlm.nih.gov/gene/208
HOMER1|AKT1|HOMER1|AKT1|http://www.ncbi.nlm.nih.gov/gene/9456|http://www.ncbi.nlm.nih.gov/gene/207
HOMER1|AKT3|HOMER1|AKT3|http://www.ncbi.nlm.nih.gov/gene/9456|http://www.ncbi.nlm.nih.gov/gene/10000
NF1|HRAS|NF1|HRAS|http://www.ncbi.nlm.nih.gov/gene/4763|http://www.ncbi.nlm.nih.gov/gene/3265
PRKAA2|PRKAG3|PRKAA2|PRKAG3|http://www.ncbi.nlm.nih.gov/gene/5563|http://www.ncbi.nlm.nih.gov/gene/53632
GRIN2C|NRAS|GRIN2C|NRAS|http://www.ncbi.nlm.nih.gov/gene/2905|http://www.ncbi.nlm.nih.gov/gene/4893
PRKAB1|TSC1|PRKAB1|TSC1|http://www.ncbi.nlm.nih.gov/gene/5564|http://www.ncbi.nlm.nih.gov/gene/7248
SHANK3|AKT2|SHANK3|AKT2|http://www.ncbi.nlm.nih.gov/gene/85358|http://www.ncbi.nlm.nih.gov/gene/208
GRM1|AKT1|GRM1|AKT1|http://www.ncbi.nlm.nih.gov/gene/2911|http://www.ncbi.nlm.nih.gov/gene/207
GRM1|AKT3|GRM1|AKT3|http://www.ncbi.nlm.nih.gov/gene/2911|http://www.ncbi.nlm.nih.gov/gene/10000
PIK3R1|PIK3R1|PIK3R1|PIK3R1|http://www.ncbi.nlm.nih.gov/gene/5295|http://www.ncbi.nlm.nih.gov/gene/5295
PIK3CB|PIK3CB|PIK3CB|PIK3CB|http://www.ncbi.nlm.nih.gov/gene/5291|http://www.ncbi.nlm.nih.gov/gene/5291
PIK3CA|PIK3CA|PIK3CA|PIK3CA|http://www.ncbi.nlm.nih.gov/gene/5290|http://www.ncbi.nlm.nih.gov/gene/5290
CAMK2B|CAMK2B|CAMK2B|CAMK2B|http://www.ncbi.nlm.nih.gov/gene/816|http://www.ncbi.nlm.nih.gov/gene/816
AKT2|RHEB|AKT2|RHEB|http://www.ncbi.nlm.nih.gov/gene/208|http://www.ncbi.nlm.nih.gov/gene/6009
AKT2|GDP|AKT2|GDP|http://www.ncbi.nlm.nih.gov/gene/208|http://purl.obolibrary.org/obo/CHEBI_17552
PRKAG1|RHEB|PRKAG1|RHEB|http://www.ncbi.nlm.nih.gov/gene/5571|http://www.ncbi.nlm.nih.gov/gene/6009
NTRK2|AKT3|NTRK2|AKT3|http://www.ncbi.nlm.nih.gov/gene/4915|http://www.ncbi.nlm.nih.gov/gene/10000
PRKAG1|GDP|PRKAG1|GDP|http://www.ncbi.nlm.nih.gov/gene/5571|http://purl.obolibrary.org/obo/CHEBI_17552
GSK3B|GDP|GSK3B|GDP|http://www.ncbi.nlm.nih.gov/gene/2932|http://purl.obolibrary.org/obo/CHEBI_17552
AKT1|RHEB|AKT1|RHEB|http://www.ncbi.nlm.nih.gov/gene/207|http://www.ncbi.nlm.nih.gov/gene/6009
AKT1|GDP|AKT1|GDP|http://www.ncbi.nlm.nih.gov/gene/207|http://purl.obolibrary.org/obo/CHEBI_17552
PRKAB1|RHEB|PRKAB1|RHEB|http://www.ncbi.nlm.nih.gov/gene/5564|http://www.ncbi.nlm.nih.gov/gene/6009
PRKAB1|GDP|PRKAB1|GDP|http://www.ncbi.nlm.nih.gov/gene/5564|http://purl.obolibrary.org/obo/CHEBI_17552
MAPK3|RHEB|MAPK3|RHEB|http://www.ncbi.nlm.nih.gov/gene/5595|http://www.ncbi.nlm.nih.gov/gene/6009
MAPK3|GDP|MAPK3|GDP|http://www.ncbi.nlm.nih.gov/gene/5595|http://purl.obolibrary.org/obo/CHEBI_17552
PRKAG2|RHEB|PRKAG2|RHEB|http://www.ncbi.nlm.nih.gov/gene/51422|http://www.ncbi.nlm.nih.gov/gene/6009
PRKAG2|GDP|PRKAG2|GDP|http://www.ncbi.nlm.nih.gov/gene/51422|http://purl.obolibrary.org/obo/CHEBI_17552
SHANK3|AKT3|SHANK3|AKT3|http://www.ncbi.nlm.nih.gov/gene/85358|http://www.ncbi.nlm.nih.gov/gene/10000
GRM1|AKT2|GRM1|AKT2|http://www.ncbi.nlm.nih.gov/gene/2911|http://www.ncbi.nlm.nih.gov/gene/208
SYNGAP1|NRAS|SYNGAP1|NRAS|http://www.ncbi.nlm.nih.gov/gene/8831|http://www.ncbi.nlm.nih.gov/gene/4893
NTRK2|AKT1|NTRK2|AKT1|http://www.ncbi.nlm.nih.gov/gene/4915|http://www.ncbi.nlm.nih.gov/gene/207
TSC1|GDP|TSC1|GDP|http://www.ncbi.nlm.nih.gov/gene/7248|http://purl.obolibrary.org/obo/CHEBI_17552
SYNGAP1|GRIN2C|SYNGAP1|GRIN2C|http://www.ncbi.nlm.nih.gov/gene/8831|http://www.ncbi.nlm.nih.gov/gene/2905
SHANK3|AKT1|SHANK3|AKT1|http://www.ncbi.nlm.nih.gov/gene/85358|http://www.ncbi.nlm.nih.gov/gene/207
PRKAA2|RHEB|PRKAA2|RHEB|http://www.ncbi.nlm.nih.gov/gene/5563|http://www.ncbi.nlm.nih.gov/gene/6009
PRKAA2|GDP|PRKAA2|GDP|http://www.ncbi.nlm.nih.gov/gene/5563|http://purl.obolibrary.org/obo/CHEBI_17552
