S|P|O|S_ID|P_ID|O_ID
IFT80|participates_in|Intraflagellar transport|http://www.ncbi.nlm.nih.gov/gene/57560|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5620924
IFT81|participates_in|Intraflagellar transport|http://www.ncbi.nlm.nih.gov/gene/28981|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5620924
WDR34|causes or contributes to condition|short rib-polydactyly syndrome|http://www.ncbi.nlm.nih.gov/gene/89891|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0015461
DYNC2H1|causes or contributes to condition|short rib-polydactyly syndrome|http://www.ncbi.nlm.nih.gov/gene/79659|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0015461
DYNC2LI1|causes or contributes to condition|short rib-polydactyly syndrome|http://www.ncbi.nlm.nih.gov/gene/51626|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0015461
WDR60|causes or contributes to condition|short rib-polydactyly syndrome|http://www.ncbi.nlm.nih.gov/gene/55112|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0015461
DYNLL2|participates_in|Intraflagellar transport|http://www.ncbi.nlm.nih.gov/gene/140735|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5620924
TCTEX1D2|has gene product|dynein light chain Tctex-type protein 2B (human)|http://www.ncbi.nlm.nih.gov/gene/255758|http://purl.obolibrary.org/obo/RO_0002205|http://purl.obolibrary.org/obo/PR_Q8WW35
dynein light chain Tctex-type protein 2B (human)|molecularly interacts with|dynein light chain Tctex-type 1 (human)|http://purl.obolibrary.org/obo/PR_Q8WW35|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_P63172
dynein light chain Tctex-type 1 (human)|has_gene_template|DYNLT1|http://purl.obolibrary.org/obo/PR_P63172|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/6993
DYNLRB1|participates_in|Intraflagellar transport|http://www.ncbi.nlm.nih.gov/gene/83658|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5620924
DYNLL1|participates_in|Intraflagellar transport|http://www.ncbi.nlm.nih.gov/gene/8655|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5620924
DYNLRB2|participates_in|Intraflagellar transport|http://www.ncbi.nlm.nih.gov/gene/83657|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5620924
dynein light chain Tctex-type protein 2B (human)|molecularly interacts with|dynein light chain Tctex-type 3 (human)|http://purl.obolibrary.org/obo/PR_Q8WW35|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_P51808
dynein light chain Tctex-type 3 (human)|has_gene_template|DYNLT3|http://purl.obolibrary.org/obo/PR_P51808|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/6990
WDR35|causes or contributes to condition|Premature closure of fontanelles|http://www.ncbi.nlm.nih.gov/gene/57539|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0005458
IFT122|causes or contributes to condition|Premature closure of fontanelles|http://www.ncbi.nlm.nih.gov/gene/55764|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0005458
WDR35|participates_in|Intraflagellar transport|http://www.ncbi.nlm.nih.gov/gene/57539|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5620924
WDR35|causes or contributes to condition|cranioectodermal dysplasia|http://www.ncbi.nlm.nih.gov/gene/57539|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0009032
WDR19|causes or contributes to condition|cranioectodermal dysplasia|http://www.ncbi.nlm.nih.gov/gene/57728|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0009032
IFT43|causes or contributes to condition|cranioectodermal dysplasia|http://www.ncbi.nlm.nih.gov/gene/112752|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0009032
WDR35|causes or contributes to condition|short rib-polydactyly syndrome, Verma-Naumoff type|http://www.ncbi.nlm.nih.gov/gene/57539|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0019664
IFT80|causes or contributes to condition|short rib-polydactyly syndrome, Verma-Naumoff type|http://www.ncbi.nlm.nih.gov/gene/57560|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0019664
IFT122|causes or contributes to condition|cranioectodermal dysplasia|http://www.ncbi.nlm.nih.gov/gene/55764|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0009032
IFT122|causes or contributes to condition|Beemer-Langer syndrome|http://www.ncbi.nlm.nih.gov/gene/55764|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0010024
IFT80|causes or contributes to condition|Beemer-Langer syndrome|http://www.ncbi.nlm.nih.gov/gene/57560|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0010024
IFT140|causes or contributes to condition|Jeune syndrome|http://www.ncbi.nlm.nih.gov/gene/9742|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0018770
WDR19|causes or contributes to condition|Jeune syndrome|http://www.ncbi.nlm.nih.gov/gene/57728|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0018770
IFT80|causes or contributes to condition|Jeune syndrome|http://www.ncbi.nlm.nih.gov/gene/57560|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0018770
WDR34|causes or contributes to condition|short rib-polydactyly syndrome, Verma-Naumoff type|http://www.ncbi.nlm.nih.gov/gene/89891|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0019664
WDR34|participates_in|Intraflagellar transport|http://www.ncbi.nlm.nih.gov/gene/89891|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5620924
WDR34|causes or contributes to condition|Jeune syndrome|http://www.ncbi.nlm.nih.gov/gene/89891|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0018770
DYNC2H1|causes or contributes to condition|short rib-polydactyly syndrome, Verma-Naumoff type|http://www.ncbi.nlm.nih.gov/gene/79659|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0019664
WDR60|causes or contributes to condition|short rib-polydactyly syndrome, Verma-Naumoff type|http://www.ncbi.nlm.nih.gov/gene/55112|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0019664
WDR34|has gene product|cytoplasmic dynein 2 intermediate chain 2 (human)|http://www.ncbi.nlm.nih.gov/gene/89891|http://purl.obolibrary.org/obo/RO_0002205|http://purl.obolibrary.org/obo/PR_Q96EX3
cytoplasmic dynein 2 intermediate chain 2 (human)|molecularly interacts with|dynein light chain Tctex-type 1 (human)|http://purl.obolibrary.org/obo/PR_Q96EX3|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_P63172
cytoplasmic dynein 2 intermediate chain 2 (human)|molecularly interacts with|dynein light chain Tctex-type 3 (human)|http://purl.obolibrary.org/obo/PR_Q96EX3|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_P51808
DYNC2H1|participates_in|Intraflagellar transport|http://www.ncbi.nlm.nih.gov/gene/79659|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5620924
DYNC2H1|causes or contributes to condition|Jeune syndrome|http://www.ncbi.nlm.nih.gov/gene/79659|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0018770
DYNC2H1|has gene product|cytoplasmic dynein 2 heavy chain 1 (human)|http://www.ncbi.nlm.nih.gov/gene/79659|http://purl.obolibrary.org/obo/RO_0002205|http://purl.obolibrary.org/obo/PR_Q8NCM8
cytoplasmic dynein 2 heavy chain 1 (human)|has function|dynein intermediate chain binding|http://purl.obolibrary.org/obo/PR_Q8NCM8|http://purl.obolibrary.org/obo/RO_0000085|http://purl.obolibrary.org/obo/GO_0045505
dynein light chain Tctex-type 1 (human)|has function|dynein intermediate chain binding|http://purl.obolibrary.org/obo/PR_P63172|http://purl.obolibrary.org/obo/RO_0000085|http://purl.obolibrary.org/obo/GO_0045505
dynein light chain Tctex-type 3 (human)|has function|dynein intermediate chain binding|http://purl.obolibrary.org/obo/PR_P51808|http://purl.obolibrary.org/obo/RO_0000085|http://purl.obolibrary.org/obo/GO_0045505
DYNC2LI1|participates_in|Intraflagellar transport|http://www.ncbi.nlm.nih.gov/gene/51626|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5620924
DYNC2LI1|causes or contributes to condition|Jeune syndrome|http://www.ncbi.nlm.nih.gov/gene/51626|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0018770
dynein light chain Tctex-type protein 2 (human)|participates_in|Intraflagellar transport|http://purl.obolibrary.org/obo/PR_Q8IZS6|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5620924
dynein light chain Tctex-type protein 2 (human)|molecularly interacts with|dynein light chain Tctex-type 1 (human)|http://purl.obolibrary.org/obo/PR_Q8IZS6|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_P63172
dynein light chain Tctex-type 5 (human)|participates_in|Intraflagellar transport|http://purl.obolibrary.org/obo/PR_Q8N7M0|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5620924
dynein light chain Tctex-type 5 (human)|molecularly interacts with|dynein light chain Tctex-type 3 (human)|http://purl.obolibrary.org/obo/PR_Q8N7M0|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_P51808
WDR60|participates_in|Intraflagellar transport|http://www.ncbi.nlm.nih.gov/gene/55112|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5620924
WDR60|causes or contributes to condition|Jeune syndrome|http://www.ncbi.nlm.nih.gov/gene/55112|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/MONDO_0018770
WDR60|has gene product|cytoplasmic dynein 2 intermediate chain 1 (human)|http://www.ncbi.nlm.nih.gov/gene/55112|http://purl.obolibrary.org/obo/RO_0002205|http://purl.obolibrary.org/obo/PR_Q8WVS4
cytoplasmic dynein 2 intermediate chain 1 (human)|molecularly interacts with|dynein light chain Tctex-type 1 (human)|http://purl.obolibrary.org/obo/PR_Q8WVS4|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_P63172
cytoplasmic dynein 2 intermediate chain 1 (human)|molecularly interacts with|dynein light chain Tctex-type 3 (human)|http://purl.obolibrary.org/obo/PR_Q8WVS4|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_P51808
DYNLL2|participates_in|Immune System|http://www.ncbi.nlm.nih.gov/gene/140735|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-168256
DYNLT1|participates_in|Immune System|http://www.ncbi.nlm.nih.gov/gene/6993|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-168256
DYNLL2|participates_in|Activation of BH3-only proteins|http://www.ncbi.nlm.nih.gov/gene/140735|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-114452
DYNLL1|participates_in|Activation of BH3-only proteins|http://www.ncbi.nlm.nih.gov/gene/8655|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-114452
DYNLL2|has gene product|dynein light chain 2, cytoplasmic (human)|http://www.ncbi.nlm.nih.gov/gene/140735|http://purl.obolibrary.org/obo/RO_0002205|http://purl.obolibrary.org/obo/PR_Q96FJ2
dynein light chain 2, cytoplasmic (human)|molecularly interacts with|dynein light chain Tctex-type 3 (human)|http://purl.obolibrary.org/obo/PR_Q96FJ2|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_P51808
DYNLL2|participates_in|COPI-independent Golgi-to-ER retrograde traffic|http://www.ncbi.nlm.nih.gov/gene/140735|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-6811436
DYNC1LI1|participates_in|COPI-independent Golgi-to-ER retrograde traffic|http://www.ncbi.nlm.nih.gov/gene/51143|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-6811436
DYNC1H1|participates_in|COPI-independent Golgi-to-ER retrograde traffic|http://www.ncbi.nlm.nih.gov/gene/1778|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-6811436
DYNC1I2|participates_in|COPI-independent Golgi-to-ER retrograde traffic|http://www.ncbi.nlm.nih.gov/gene/1781|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-6811436
DYNC1I1|participates_in|COPI-independent Golgi-to-ER retrograde traffic|http://www.ncbi.nlm.nih.gov/gene/1780|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-6811436
DYNC1LI2|participates_in|COPI-independent Golgi-to-ER retrograde traffic|http://www.ncbi.nlm.nih.gov/gene/1783|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-6811436
DYNLT1|has gene product|dynein light chain Tctex-type 1 (human)|http://www.ncbi.nlm.nih.gov/gene/6993|http://purl.obolibrary.org/obo/RO_0002205|http://purl.obolibrary.org/obo/PR_P63172
dynein light chain Tctex-type 1 (human)|molecularly interacts with|dynein light chain Tctex-type protein 2 (human)|http://purl.obolibrary.org/obo/PR_P63172|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_Q8IZS6
dynein light chain Tctex-type protein 2 (human)|molecularly interacts with|WD repeat-containing protein 35 (human)|http://purl.obolibrary.org/obo/PR_Q8IZS6|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_Q9P2L0
WD repeat-containing protein 35 (human)|has_gene_template|WDR35|http://purl.obolibrary.org/obo/PR_Q9P2L0|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/57539
dynein light chain Tctex-type protein 2 (human)|molecularly interacts with|intraflagellar transport protein 140 homolog (human)|http://purl.obolibrary.org/obo/PR_Q8IZS6|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_Q96RY7
intraflagellar transport protein 140 homolog (human)|has_gene_template|IFT140|http://purl.obolibrary.org/obo/PR_Q96RY7|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/9742
dynein light chain Tctex-type protein 2 (human)|molecularly interacts with|WD repeat-containing protein 19 (human)|http://purl.obolibrary.org/obo/PR_Q8IZS6|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_Q8NEZ3
WD repeat-containing protein 19 (human)|has_gene_template|WDR19|http://purl.obolibrary.org/obo/PR_Q8NEZ3|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/57728
dynein light chain Tctex-type protein 2 (human)|molecularly interacts with|intraflagellar transport protein 22 homolog (human)|http://purl.obolibrary.org/obo/PR_Q8IZS6|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_Q9H7X7
intraflagellar transport protein 22 homolog (human)|has_gene_template|IFT22|http://purl.obolibrary.org/obo/PR_Q9H7X7|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/64792
dynein light chain Tctex-type protein 2 (human)|molecularly interacts with|intraflagellar transport protein 25 homolog (human)|http://purl.obolibrary.org/obo/PR_Q8IZS6|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_Q9Y547
intraflagellar transport protein 25 homolog (human)|has_gene_template|HSPB11|http://purl.obolibrary.org/obo/PR_Q9Y547|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/51668
dynein light chain Tctex-type protein 2 (human)|molecularly interacts with|intraflagellar transport protein 27 homolog (human)|http://purl.obolibrary.org/obo/PR_Q8IZS6|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_Q9BW83
intraflagellar transport protein 27 homolog (human)|has_gene_template|IFT27|http://purl.obolibrary.org/obo/PR_Q9BW83|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/11020
dynein light chain Tctex-type 1 (human)|has function|protein C-terminus binding|http://purl.obolibrary.org/obo/PR_P63172|http://purl.obolibrary.org/obo/RO_0000085|http://purl.obolibrary.org/obo/GO_0008022
intraflagellar transport protein 46 homolog (human)|has function|protein C-terminus binding|http://purl.obolibrary.org/obo/PR_Q9NQC8|http://purl.obolibrary.org/obo/RO_0000085|http://purl.obolibrary.org/obo/GO_0008022
intraflagellar transport protein 46 homolog (human)|has_gene_template|IFT46|http://purl.obolibrary.org/obo/PR_Q9NQC8|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/56912
dynein light chain Tctex-type protein 2 (human)|molecularly interacts with|intraflagellar transport protein 80 homolog (human)|http://purl.obolibrary.org/obo/PR_Q8IZS6|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_Q9P2H3
intraflagellar transport protein 80 homolog (human)|has_gene_template|IFT80|http://purl.obolibrary.org/obo/PR_Q9P2H3|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/57560
dynein light chain Tctex-type 1 (human)|molecularly interacts with|dynein light chain Tctex-type protein 2B (human)|http://purl.obolibrary.org/obo/PR_P63172|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_Q8WW35
dynein light chain Tctex-type protein 2B (human)|has_gene_template|TCTEX1D2|http://purl.obolibrary.org/obo/PR_Q8WW35|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/255758
dynein light chain Tctex-type 1 (human)|molecularly interacts with|cytoplasmic dynein 2 intermediate chain 2 (human)|http://purl.obolibrary.org/obo/PR_P63172|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_Q96EX3
cytoplasmic dynein 2 intermediate chain 2 (human)|has_gene_template|WDR34|http://purl.obolibrary.org/obo/PR_Q96EX3|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/89891
cytoplasmic dynein 2 heavy chain 1 (human)|has_gene_template|DYNC2H1|http://purl.obolibrary.org/obo/PR_Q8NCM8|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/79659
dynein light chain Tctex-type 1 (human)|molecularly interacts with|cytoplasmic dynein 2 intermediate chain 1 (human)|http://purl.obolibrary.org/obo/PR_P63172|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_Q8WVS4
cytoplasmic dynein 2 intermediate chain 1 (human)|has_gene_template|WDR60|http://purl.obolibrary.org/obo/PR_Q8WVS4|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/55112
dynein light chain Tctex-type 1 (human)|molecularly interacts with|dynein light chain roadblock-type 1 (human)|http://purl.obolibrary.org/obo/PR_P63172|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_Q9NP97
dynein light chain roadblock-type 1 (human)|has_gene_template|DYNLRB1|http://purl.obolibrary.org/obo/PR_Q9NP97|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/83658
DYNLT1|participates_in|Neutrophil degranulation|http://www.ncbi.nlm.nih.gov/gene/6993|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-6798695
DYNLL1|participates_in|Neutrophil degranulation|http://www.ncbi.nlm.nih.gov/gene/8655|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-6798695
dynein light chain Tctex-type 1 (human)|molecularly interacts with|dynein light chain roadblock-type 2 (human)|http://purl.obolibrary.org/obo/PR_P63172|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_Q8TF09
dynein light chain roadblock-type 2 (human)|has_gene_template|DYNLRB2|http://purl.obolibrary.org/obo/PR_Q8TF09|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/83657
dynein light chain Tctex-type 1 (human)|molecularly interacts with|dynein light chain Tctex-type 3 (human)|http://purl.obolibrary.org/obo/PR_P63172|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_P51808
DYNC1LI1|participates_in|Neutrophil degranulation|http://www.ncbi.nlm.nih.gov/gene/51143|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-6798695
DYNC1H1|participates_in|Neutrophil degranulation|http://www.ncbi.nlm.nih.gov/gene/1778|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-6798695
DYNC1I2|participates_in|Immune System|http://www.ncbi.nlm.nih.gov/gene/1781|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-168256
DYNC1I1|participates_in|Immune System|http://www.ncbi.nlm.nih.gov/gene/1780|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-168256
DYNC1LI2|participates_in|Immune System|http://www.ncbi.nlm.nih.gov/gene/1783|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-168256
DYNLRB1|has gene product|dynein light chain roadblock-type 1 (human)|http://www.ncbi.nlm.nih.gov/gene/83658|http://purl.obolibrary.org/obo/RO_0002205|http://purl.obolibrary.org/obo/PR_Q9NP97
dynein light chain roadblock-type 1 (human)|molecularly interacts with|dynein light chain Tctex-type 1 (human)|http://purl.obolibrary.org/obo/PR_Q9NP97|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_P63172
dynein light chain roadblock-type 1 (human)|molecularly interacts with|dynein light chain Tctex-type 3 (human)|http://purl.obolibrary.org/obo/PR_Q9NP97|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_P51808
dynein light chain roadblock-type 1 (human)|molecularly interacts with|cytoplasmic dynein 1 light intermediate chain 1 (human)|http://purl.obolibrary.org/obo/PR_Q9NP97|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_Q9Y6G9
cytoplasmic dynein 1 light intermediate chain 1 (human)|has_gene_template|DYNC1LI1|http://purl.obolibrary.org/obo/PR_Q9Y6G9|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/51143
DYNLRB1|participates_in|Cilium Assembly|http://www.ncbi.nlm.nih.gov/gene/83658|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5617833
DYNC1H1|participates_in|Cilium Assembly|http://www.ncbi.nlm.nih.gov/gene/1778|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5617833
DYNC1I2|participates_in|Cilium Assembly|http://www.ncbi.nlm.nih.gov/gene/1781|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-5617833
dynein light chain roadblock-type 1 (human)|molecularly interacts with|cytoplasmic dynein 1 intermediate chain 1 (human)|http://purl.obolibrary.org/obo/PR_Q9NP97|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_O14576
cytoplasmic dynein 1 intermediate chain 1 (human)|has_gene_template|DYNC1I1|http://purl.obolibrary.org/obo/PR_O14576|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/1780
dynein light chain roadblock-type 1 (human)|molecularly interacts with|cytoplasmic dynein 1 light intermediate chain 2 (human)|http://purl.obolibrary.org/obo/PR_Q9NP97|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_O43237
cytoplasmic dynein 1 light intermediate chain 2 (human)|has_gene_template|DYNC1LI2|http://purl.obolibrary.org/obo/PR_O43237|http://purl.obolibrary.org/obo/pr#has_gene_template|http://www.ncbi.nlm.nih.gov/gene/1783
DYNLL1|has gene product|dynein light chain 1, cytoplasmic (human)|http://www.ncbi.nlm.nih.gov/gene/8655|http://purl.obolibrary.org/obo/RO_0002205|http://purl.obolibrary.org/obo/PR_P63167
dynein light chain 1, cytoplasmic (human)|molecularly interacts with|dynein light chain Tctex-type 3 (human)|http://purl.obolibrary.org/obo/PR_P63167|http://purl.obolibrary.org/obo/RO_0002436|http://purl.obolibrary.org/obo/PR_P51808
DYNLL1|participates_in|COPI-independent Golgi-to-ER retrograde traffic|http://www.ncbi.nlm.nih.gov/gene/8655|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-6811436
